Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Preds,F,F,F,D,D,G/Extra Attacker,Devils,F,F,F,D,D,G/Extra Attacker
1,6:55,5v5,CHI,4,w,15,,,opc,,,,,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,19,9,18,4,14,35,,15,72,88,2,4,50
1,4:35,5v5,CHI,2,o,11,,,opc,,,,,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,11,84,9,6,59,35,,11,16,28,2,32,50
1,4:24,5v5,CHI,32,w,2,11,32,ol,opr,or,,,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,11,84,9,6,59,35,,11,16,28,2,32,50
1,4:17,5v5,NSH,9,w,19,11,,oc,dl,,y,y,2 on 1,,,,,1,50,20414,12/8/2015,CHI,NSH,,,,11,84,9,6,59,35,,11,16,28,2,32,50
1,2:12,5v5,CHI,57,s,16,,,opl,,,,,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,1:55,5v5,NSH,38,w,15,59,,dr,dr,,,,,,,,,1,50,20414,12/8/2015,CHI,NSH,,,,15,63,38,6,59,35,,11,16,28,7,57,50
1,1:47,5v5,CHI,7,s,11,28,,nc,nl,,,,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,15,63,38,3,5,35,,11,16,28,7,57,50
1,1:18,5v5,NSH,3,w,63,,,dl,,,,y,,,,,,1,50,20414,12/8/2015,CHI,NSH,,,,11,84,51,3,5,35,,65,70,29,2,4,50
1,0:51,5v5,NSH,4,s,14,11,,nc,nl,,,y,,,,,,1,50,20414,12/8/2015,CHI,NSH,,,,19,9,18,4,14,35,,15,88,29,2,7,50
1,0:18,5v5,CHI,7,o,88,72,7,opr,nr,dr,,y,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,19,9,18,4,14,35,,15,72,88,7,57,50
1,0:01,5v5,NSH,24,s,6,,,dc,,,,y,,,,,,1,50,20414,12/8/2015,CHI,NSH,,,,28,20,24,6,59,35,,19,81,88,2,32,50
2,19:40,5v5,CHI,2,s,81,,,opr,,,,,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,19,9,18,6,59,35,,19,81,86,2,4,50
2,18:53,5v5,CHI,7,s,88,72,,opl,oelc,,,,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,19,20,9,4,14,35,,15,72,88,7,57,50
2,18:16,5v5,NSH,3,w,5,15,,oc,of,,,y,,,,,,1,50,20414,12/8/2015,CHI,NSH,,,,15,63,38,3,5,35,,11,16,28,7,57,50
2,17:14,4v5,CHI,81,w,19,,,dc,,,,y,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,19,9,18,6,59,35,,19,81,2,4,50,0
2,16:42,5v4,NSH,59,w,4,,,oc,,,y,y,,,,,,1,50,20414,12/8/2015,CHI,NSH,,,,19,9,18,6,59,35,,11,16,2,4,50,0
2,15:38,5v4,NSH,3,o,63,3,15,oc,oc,oelr,,,,,,,,1,50,20414,12/8/2015,CHI,NSH,,,,15,63,38,3,4,35,,11,16,7,57,50,0
2,15:15,5v5,NSH,63,s,4,63,,nc,dl,,,,,,,,,1,50,20414,12/8/2015,CHI,NSH,,,,63,20,24,3,4,35,,19,72,88,2,4,50
2,15:03,5v5,CHI,88,o,72,4,,oc,dc,,y,,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,28,20,24,6,59,35,,19,72,88,2,4,50
2,14:44,5v5,CHI,72,w,2,88,4,or,oc,oc,,,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,28,20,24,6,59,35,,19,72,88,2,4,50
2,13:51,5v5,NSH,4,w,84,11,,or,oc,,,y,,,14,,,1,50,20414,12/8/2015,CHI,NSH,,,,11,84,51,4,14,35,,65,70,29,5,32,50
2,13:19,5v5,NSH,18,w,4,,,dsc,,,,y,,,,,,1,50,20414,12/8/2015,CHI,NSH,,,,19,9,18,6,59,35,,19,81,86,2,32,50
2,13:10,5v5,NSH,19,w,6,59,19,orrc,ol,opl,y,y,,,,,,1,50,20414,12/8/2015,CHI,NSH,,,,19,9,18,6,59,35,,19,81,86,2,32,50
2,13:00,5v5,NSH,19,w,6,59,19,oc,ol,opl,,y,,,,,,1,50,20414,12/8/2015,CHI,NSH,,,,19,9,18,6,59,35,,19,81,86,2,32,50
2,12:41,5v5,CHI,19,w,86,81,2,oc,nr,dl,y,y,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,19,18,38,6,59,35,,19,81,86,2,7,50
2,11:39,5v4,CHI,5,o,86,81,5,opc,ol,oc,,y,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,19,9,6,59,35,0,,19,65,81,86,5,50
2,10:26,4v5,NSH,24,w,59,,,nc,,,y,y,,,,,,1,50,20414,12/8/2015,CHI,NSH,,,,84,24,5,59,35,0,,15,72,88,2,7,50
2,10:00,5v4,CHI,88,o,7,72,2,ol,opl,ol,,,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,84,24,3,5,35,0,,15,72,88,2,7,50
2,9:36,5v5,CHI,4,w,88,,,oelpl,,,,,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,63,18,3,4,5,35,,11,16,88,4,32,50
2,9:28,5v5,CHI,4,w,11,,,opl,,,,,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,63,18,3,4,5,35,,11,16,88,4,32,50
2,8:48,5v5,NSH,19,w,15,,,opl,,,,,,,,,,1,50,20414,12/8/2015,CHI,NSH,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,7:33,5v5,CHI,81,w,57,7,,dsc,dr,,,,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,11,84,51,4,14,35,,70,81,86,7,57,50
2,5:51,5v4,CHI,86,o,5,19,5,oc,opc,oc,y,y,,,,,,1,35,20414,12/8/2015,CHI,NSH,,,,28,20,6,59,35,0,,19,65,81,86,5,50
2,5:45,5v4,CHI,65,o,86,5,65,oc,oc,opl,,y,,y,,,,1,35,20414,12/8/2015,CHI,NSH,,,,28,20,6,59,35,0,,19,65,81,86,5,50
2,5:30,5v5,NSH,4,w,14,,,ol,,,,y,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,15,63,38,4,14,35,,11,16,28,7,57,50
2,4:12,5v5,NSH,59,w,9,6,,nl,dr,,,y,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,19,9,18,5,59,35,,19,72,88,2,4,50
2,3:32,5v5,CHI,72,w,88,72,15,orrc,oc,nc,y,,,,,,,2,35,20414,12/8/2015,CHI,NSH,,,,15,63,38,4,14,35,,15,72,88,7,57,50
2,3:14,5v5,NSH,15,w,63,14,63,ol,dr,dl,,,,,38,y,,2,50,20414,12/8/2015,CHI,NSH,,,,15,63,38,3,5,35,,15,72,88,2,7,50
2,3:10,5v5,NSH,5,r,,,,,,,,y,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,15,63,38,3,5,35,,15,72,88,2,7,50
2,1:54,5v5,CHI,11,w,4,,,ol,,,,,,,,,,2,35,20414,12/8/2015,CHI,NSH,,,,19,9,18,3,5,35,,11,16,28,4,57,50
2,0:46,5v5,NSH,24,w,59,28,59,orrc,nc,dc,y,y,,y,,,,2,50,20414,12/8/2015,CHI,NSH,,,,28,20,24,5,59,35,,15,81,86,2,7,50
2,0:34,5v5,NSH,38,w,59,,,oc,,,,,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,19:46,5v5,CHI,86,w,4,,,nr,,,y,y,,y,,,,1,35,20414,12/8/2015,CHI,NSH,,,,19,9,18,6,59,35,,19,81,86,2,4,50
3,18:51,5v5,CHI,11,w,28,11,,or,or,,y,y,,,,,,2,35,20414,12/8/2015,CHI,NSH,,,,15,63,38,4,14,35,,11,16,28,7,57,50
3,18:11,5v5,NSH,5,s,3,63,15,oc,opr,of,,,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,15,63,38,3,5,35,,15,72,88,7,57,50
3,16:21,5v5,NSH,14,w,19,,,of,,,y,y,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,19,9,18,4,14,35,,11,16,28,2,4,50
3,14:47,5v5,CHI,32,s,88,19,72,opc,oc,oelc,,y,,,,,,2,35,20414,12/8/2015,CHI,NSH,,,,15,63,24,3,5,35,,19,72,88,5,32,50
3,14:28,5v5,CHI,32,o,88,19,32,opr,or,oc,,y,,,5,y,,2,35,20414,12/8/2015,CHI,NSH,,,,15,63,24,3,5,35,,19,72,88,5,32,50
3,13:53,5v5,NSH,28,w,5,,,oc,,,,y,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,28,20,24,6,59,35,,65,70,29,5,32,50
3,13:10,5v5,CHI,81,w,19,2,4,nc,dl,dr,y,y,,,19,,,2,35,20414,12/8/2015,CHI,NSH,,,,11,84,51,4,14,35,,19,81,86,2,4,50
3,12:55,5v5,NSH,6,w,18,9,,opr,of,,,,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,19,9,18,6,59,35,,11,16,65,2,4,50
3,12:14,5v5,NSH,9,w,19,19,6,nc,dc,dc,,y,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,19,9,18,6,59,35,,16,72,88,2,4,50
3,11:42,5v5,CHI,86,w,81,19,,oc,or,,y,,,,,,,2,35,20414,12/8/2015,CHI,NSH,,,,15,63,38,4,14,35,,19,81,86,7,57,50
3,9:47,5v5,NSH,38,w,84,,,of,,,,,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,11,84,38,6,59,35,,16,65,29,7,57,50
3,9:29,5v5,NSH,38,s,6,59,,dsc,dr,,y,,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,11,84,38,6,59,35,,16,81,86,2,7,50
3,9:06,5v5,NSH,4,w,59,38,,opc,dr,,,,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,11,15,19,4,59,35,,19,81,86,2,32,50
3,8:40,5v4,NSH,3,o,63,3,63,opr,oc,opr,,,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,15,63,38,3,4,35,,11,16,2,4,50,0
3,8:09,5v4,NSH,4,o,3,63,4,oc,opr,oc,,,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,15,63,38,3,4,35,,19,81,7,57,50,0
3,7:54,5v4,NSH,63,s,38,63,3,oelc,or,or,,,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,7:34,5v4,NSH,19,t,59,6,19,oc,or,opc,y,y,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,19,9,18,6,59,35,,11,16,2,4,50,0
3,7:21,5v4,NSH,9,w,59,9,6,oc,opr,oc,y,y,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,19,9,18,6,59,35,,11,16,2,4,50,0
3,7:07,5v4,NSH,18,w,9,59,6,or,oc,ol,y,y,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,19,9,18,6,59,35,,11,16,2,4,50,0
3,6:44,5v5,NSH,11,w,18,6,,nl,dc,,,,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,11,84,51,4,14,35,,19,72,88,7,57,50
3,6:34,5v5,NSH,51,w,84,,,oc,,,y,,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,11,84,51,4,14,35,,19,72,88,7,57,50
3,6:24,5v5,NSH,51,w,84,,,ol,,,y,y,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,11,84,51,4,14,35,,19,72,88,7,57,50
3,6:03,5v5,CHI,72,w,32,,,dc,,,,,,,,,,2,35,20414,12/8/2015,CHI,NSH,,,,15,63,38,4,14,35,,15,72,88,2,32,50
3,4:33,5v4,CHI,7,w,15,,,opr,,,,y,,,,,,2,35,20414,12/8/2015,CHI,NSH,,,,84,24,3,5,35,0,,15,72,88,2,7,50
3,3:43,5v5,CHI,2,o,88,72,88,ol,ol,oelc,y,,,,,,,2,35,20414,12/8/2015,CHI,NSH,,,,15,28,20,6,59,35,,15,72,88,2,4,50
3,3:35,5v5,CHI,88,o,72,15,,opc,ol,,,,,,,,,2,35,20414,12/8/2015,CHI,NSH,,,,15,28,20,6,59,35,,15,72,88,2,4,50
3,3:11,5v5,CHI,57,w,11,,,opc,,,,y,,,,,,2,35,20414,12/8/2015,CHI,NSH,,,,15,28,20,6,59,35,,11,16,28,4,57,50
3,2:15,6v5,NSH,59,w,19,,,nc,,,,y,,,,,,2,50,20414,12/8/2015,CHI,NSH,,,,19,9,18,3,14,59,,15,81,86,2,4,50
3,1:36,5v6,CHI,88,w,72,,,dr,,,,y,,y,,,,2,35,20414,12/8/2015,CHI,NSH,,,,19,9,18,6,14,59,,15,72,88,2,4,50
3,1:00,5v5,CHI,29,s,,,,dsc,,,,,,,,,,3,35,20414,12/8/2015,CHI,NSH,,,,84,20,24,4,5,35,,65,29,86,32,57,50
1,19:38,5v5,NSH,6,s,18,,,oelr,,,,y,,,9,y,,0,33,20425,12/10/2015,NSH,CHI,35,33,,19,9,18,6,59,35,,19,81,86,7,57,33
1,18:49,5v5,NSH,15,t,38,4,,ol,ol,,y,y,,,,,,0,33,20425,12/10/2015,NSH,CHI,30,50,,15,63,38,4,14,35,,15,72,88,2,4,33
1,18:40,5v5,NSH,15,o,63,,,oelc,,,y,y,,,,,,0,33,20425,12/10/2015,NSH,CHI,,,,15,63,38,4,14,35,,15,72,88,2,4,33
1,18:30,5v5,NSH,38,o,63,4,38,or,ol,opl,y,,,,,,,0,33,20425,12/10/2015,NSH,CHI,,,,15,63,38,4,14,35,,15,72,88,2,4,33
1,18:18,5v5,NSH,4,w,84,,,ofp,,,,y,,,,,,0,33,20425,12/10/2015,NSH,CHI,,,,11,84,51,4,14,35,,15,72,88,2,4,33
1,17:49,5v5,NSH,11,w,3,,,dsc,,,,y,,,,,,0,33,20425,12/10/2015,NSH,CHI,,,,11,84,51,3,5,35,,11,16,28,7,57,33
1,17:45,5v5,NSH,18,w,19,,,ofp,,,,,,,,,,0,33,20425,12/10/2015,NSH,CHI,,,,19,9,18,3,5,35,,65,70,29,2,4,33
1,17:39,5v5,NSH,18,o,9,5,,ol,ol,,y,y,,,,,,0,33,20425,12/10/2015,NSH,CHI,,,,19,9,18,3,5,35,,65,70,29,2,4,33
1,17:06,5v5,NSH,9,w,18,,,oelc,,,,y,,,,,,0,33,20425,12/10/2015,NSH,CHI,,,,19,9,18,3,5,35,,65,70,29,2,4,33
1,15:58,5v5,NSH,63,w,15,63,15,oc,nc,nc,,y,,,15,y,,0,33,20425,12/10/2015,NSH,CHI,,,,15,63,38,4,14,35,,15,72,88,5,32,33
1,14:18,5v5,CHI,70,a,4,65,,or,of,,y,y,,,,,,0,35,20425,12/10/2015,NSH,CHI,,,,28,20,24,3,5,35,,65,70,29,2,32,33
1,13:06,5v5,NSH,18,w,6,63,59,dc,dl,dc,y,y,,y,,,,0,33,20425,12/10/2015,NSH,CHI,,,,63,9,18,6,59,35,,19,88,86,2,4,33
1,11:03,5v5,CHI,88,w,15,72,4,oc,nc,dc,,y,,,,,,1,35,20425,12/10/2015,NSH,CHI,,,,28,20,24,4,14,35,,15,72,88,2,4,33
1,10:22,5v5,CHI,7,o,81,,,opr,,,,,,,,,,1,35,20425,12/10/2015,NSH,CHI,,,,19,9,18,6,59,35,,19,81,86,7,57,33
1,10:02,5v5,NSH,63,t,14,3,18,ol,or,oelpr,y,y,,,,,,1,33,20425,12/10/2015,NSH,CHI,,,,63,18,38,3,14,35,,11,19,28,4,57,33
1,9:45,5v5,CHI,4,s,11,,,nc,,,,y,,,,,,1,35,20425,12/10/2015,NSH,CHI,,,,15,63,38,3,14,35,,11,16,28,2,4,33
1,9:37,5v5,CHI,32,s,88,70,,opc,of,,,y,,,,,,1,35,20425,12/10/2015,NSH,CHI,,,,15,28,63,4,14,35,,70,88,29,5,32,33
1,9:01,5v5,NSH,38,o,4,15,63,oc,opr,or,y,,,,,,,1,33,20425,12/10/2015,NSH,CHI,,,,15,63,38,4,14,35,,70,88,29,5,32,33
1,8:41,5v4,CHI,5,o,81,86,19,oc,opr,oc,,,,,,,,1,35,20425,12/10/2015,NSH,CHI,,,,28,20,6,59,35,0,,19,28,81,86,5,33
1,7:42,5v4,CHI,2,o,15,2,,opl,ol,,,y,,,,,,1,35,20425,12/10/2015,NSH,CHI,,,,84,24,3,14,35,0,,15,72,88,2,7,33
1,6:35,5v5,NSH,38,w,63,59,6,nc,nc,dc,y,,,,,,,1,33,20425,12/10/2015,NSH,CHI,,,,15,63,38,6,59,35,,11,16,28,4,32,33
1,5:36,5v5,NSH,3,w,9,,,oc,,,,,,,,,,1,33,20425,12/10/2015,NSH,CHI,,,,19,9,18,3,4,35,,19,81,86,7,57,33
1,4:12,5v5,CHI,72,w,15,57,,oc,dc,,,,,,,,,1,35,20425,12/10/2015,NSH,CHI,,,,15,63,38,4,14,35,,15,72,88,7,57,33
1,4:04,5v5,NSH,15,w,38,,,ol,,,y,y,,y,,,,1,33,20425,12/10/2015,NSH,CHI,,,,15,63,38,4,14,35,,15,72,88,7,57,33
1,2:54,5v5,NSH,3,b,5,,,dc,,,,,,,,,,3,33,20425,12/10/2015,NSH,CHI,,,,15,63,38,3,5,35,,11,16,28,7,57,33
1,1:06,5v5,NSH,4,w,84,,,opr,,,,,,,,,,3,33,20425,12/10/2015,NSH,CHI,,,,11,84,18,4,14,35,,15,72,88,7,57,33
1,0:55,5v5,NSH,11,o,84,,,or,,,y,y,,,,,,3,33,20425,12/10/2015,NSH,CHI,,,,11,84,51,4,14,35,,15,65,72,7,57,33
1,0:17,5v5,CHI,29,w,5,,,dc,,,,y,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,28,20,24,4,14,35,,65,70,29,5,32,33
2,18:52,5v5,NSH,3,s,38,,,opc,,,,,,,,,,3,33,20425,12/10/2015,NSH,CHI,,,,15,63,38,3,5,35,,16,28,65,7,57,33
2,16:38,5v5,CHI,65,w,70,29,,oc,oelc,,y,y,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,19,9,18,4,14,35,,65,70,29,2,4,33
2,16:10,5v5,CHI,81,w,2,,,nsl,,,,y,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,20,24,51,6,59,35,,19,81,86,2,4,33
2,16:03,5v5,NSH,20,w,6,,,dsc,,,y,y,1 on 0,,,,,3,33,20425,12/10/2015,NSH,CHI,,,,20,24,51,6,59,35,,19,81,86,5,32,33
2,15:45,5v5,NSH,9,o,19,,,oelc,,,y,y,,,,,,3,33,20425,12/10/2015,NSH,CHI,,,,19,9,18,6,59,35,,19,81,86,5,32,33
2,14:56,5v5,CHI,57,s,15,,,opl,,,,,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,15,63,38,4,14,35,,15,72,88,7,57,33
2,14:12,5v5,CHI,65,w,15,65,4,oc,oc,nr,y,y,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,84,20,24,3,5,35,,15,65,29,2,4,33
2,13:59,5v5,CHI,2,o,11,,,opl,,,,,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,28,20,24,3,5,35,,11,16,28,2,4,33
2,12:28,5v4,CHI,2,w,7,88,2,opr,nc,dc,,y,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,28,20,6,59,35,0,,15,72,88,2,7,33
2,12:16,5v4,CHI,7,s,88,7,88,or,or,oelc,,,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,28,20,6,59,35,0,,15,72,88,2,7,33
2,10:27,5v5,CHI,16,w,28,32,4,or,nr,dc,,,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,28,9,18,6,59,35,,11,16,28,4,32,33
2,10:10,5v5,CHI,28,w,16,,,oelc,,,,,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,28,9,18,6,59,35,,11,16,28,4,32,33
2,9:34,5v5,NSH,38,w,15,4,,or,nr,,,,,,,,,3,33,20425,12/10/2015,NSH,CHI,,,,15,63,38,4,14,35,,15,72,88,2,4,33
2,8:21,5v5,CHI,7,s,57,65,7,opl,oelc,or,,,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,11,84,51,3,5,35,,65,70,29,7,57,33
2,6:54,5v5,CHI,28,w,32,,,nr,,,,y,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,15,63,38,3,5,35,,11,16,28,5,32,33
2,6:41,5v5,CHI,88,w,15,5,,oc,ol,,y,y,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,28,20,24,4,14,35,,11,15,88,5,32,33
2,6:37,5v5,CHI,15,w,88,32,,or,or,,y,,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,28,20,24,4,14,35,,11,15,88,5,32,33
2,5:37,5v5,NSH,11,s,59,84,,opl,or,,,y,,,,,,3,33,20425,12/10/2015,NSH,CHI,,,,11,84,51,6,59,35,,15,65,88,7,57,33
2,5:16,5v5,CHI,4,o,2,,,oc,,,,y,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,11,84,51,6,59,35,,65,70,88,2,4,33
2,4:23,5v5,CHI,2,s,19,,,ofp,,,,,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,19,9,18,6,59,35,,19,81,86,2,4,33
2,3:18,5v5,NSH,38,t,14,,,ol,,,y,y,,,,,,3,33,20425,12/10/2015,NSH,CHI,,,,15,63,38,4,14,35,,15,28,88,7,57,33
2,3:03,5v5,CHI,88,w,86,,,oelr,,,y,y,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,15,63,38,4,14,35,,15,28,88,7,57,33
2,1:26,5v5,NSH,24,w,20,,,dl,,,,,,,,,,3,33,20425,12/10/2015,NSH,CHI,,,,28,20,24,6,59,35,,11,16,65,5,32,33
2,0:41,5v5,NSH,18,w,9,59,,oc,dc,,,y,,,,,,3,33,20425,12/10/2015,NSH,CHI,,,,19,9,18,6,59,35,,70,88,29,2,4,33
3,19:42,5v5,CHI,19,w,2,4,2,dl,dr,dl,,y,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,19,9,18,6,59,35,,19,81,86,2,4,33
3,19:37,5v5,CHI,2,s,81,19,,opl,of,,,y,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,19,9,18,6,59,35,,19,81,86,2,4,33
3,18:48,5v5,NSH,38,w,63,,,oc,,,y,y,,,,,,3,33,20425,12/10/2015,NSH,CHI,,,,15,63,38,4,14,35,,15,72,88,5,32,33
3,18:33,5v5,CHI,72,o,88,15,,orrr,dc,,y,y,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,15,63,38,4,14,35,,15,72,88,7,57,33
3,17:44,5v5,CHI,29,w,65,7,57,nc,dr,dc,,y,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,19,9,18,3,5,35,,65,70,29,2,4,33
3,17:38,5v5,CHI,4,w,2,11,16,ol,opl,of,,,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,19,9,18,3,5,35,,65,70,29,2,4,33
3,16:45,5v5,CHI,7,s,86,19,57,oc,oc,dc,,,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,15,28,38,6,59,35,,19,81,86,7,57,33
3,16:33,5v5,CHI,7,s,81,,,oc,,,,y,,,,,,3,35,20425,12/10/2015,NSH,CHI,,,,15,28,38,6,59,35,,19,81,86,7,57,33
3,15:28,5v5,NSH,18,o,15,,,ol,,,y,y,,,,,,3,33,20425,12/10/2015,NSH,CHI,,,,15,19,18,3,5,35,,65,70,29,7,57,33
3,14:49,5v5,NSH,38,b,63,3,,nc,dc,,,y,,,,,,3,33,20425,12/10/2015,NSH,CHI,,,,63,38,51,3,5,35,,11,16,88,2,4,33
3,14:19,5v5,CHI,2,w,88,,,nc,,,,y,,,88,y,y,3,35,20425,12/10/2015,NSH,CHI,,,,63,24,51,4,14,35,,11,16,88,2,32,33
3,12:43,5v5,CHI,88,w,15,2,15,oc,dc,dr,,,,,15,y,,2,35,20425,12/10/2015,NSH,CHI,,,,15,63,38,3,5,35,,15,88,29,7,57,33
3,11:54,5v5,NSH,63,s,15,3,,ol,nr,,,,,,,,,2,33,20425,12/10/2015,NSH,CHI,,,,15,63,38,3,4,35,,11,16,28,5,32,33
3,10:16,5v5,CHI,2,s,19,81,,or,oelc,,,,,,,,,2,35,20425,12/10/2015,NSH,CHI,,,,19,9,18,6,59,35,,19,81,86,2,4,33
3,9:45,5v5,NSH,5,o,84,11,,oell,or,,,,,,,,,2,33,20425,12/10/2015,NSH,CHI,,,,11,84,51,3,5,35,,15,72,88,4,5,33
3,9:30,5v5,CHI,88,w,15,5,72,orrc,dsc,dl,y,,,,,,,2,35,20425,12/10/2015,NSH,CHI,,,,11,63,51,3,5,35,,15,72,88,5,32,33
3,9:30,5v5,CHI,15,w,88,,,oc,,,y,y,,,,,,2,35,20425,12/10/2015,NSH,CHI,,,,11,63,51,3,5,35,,15,72,88,5,32,33
3,9:09,5v5,NSH,28,b,14,,,or,,,,y,,,,,,2,33,20425,12/10/2015,NSH,CHI,,,,28,20,24,4,14,35,,15,72,88,7,57,33
3,8:41,5v5,CHI,81,w,2,81,,dc,dr,,,,,,,,,2,35,20425,12/10/2015,NSH,CHI,,,,19,9,18,6,59,35,,19,65,81,2,4,33
3,8:23,5v5,CHI,2,w,81,19,,opr,oelc,,,,,,,,,2,35,20425,12/10/2015,NSH,CHI,,,,19,9,18,6,59,35,,19,65,81,2,4,33
