Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Blue Jackets,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
1,7:35,5v5,CBJ,18,w,38,19,7,nr,nr,dl,y,y,,,,,,0,30,20518,12/26/2016,T.B,CBJ,,,,19,38,18,7,27,70,,13,23,24,5,62,30
1,7:28,5v5,CBJ,47,w,51,17,,ol,ofp,,,y,,,,,,0,30,20518,12/26/2016,T.B,CBJ,,,,17,13,11,47,51,70,,17,42,51,55,89,30
1,5:01,5v4,CBJ,38,w,19,27,19,ol,ol,ol,,y,,,,,,0,30,20518,12/26/2016,T.B,CBJ,,,,19,38,41,43,27,70,,51,23,6,55,30,0
1,4:01,5v4,CBJ,51,o,27,38,19,ol,ol,ol,,,,,,,,0,30,20518,12/26/2016,T.B,CBJ,,,,19,38,43,47,51,70,,51,23,6,55,30,0
1,1:21,5v5,T.B,91,o,86,,,oelc,,,,,,,,,,0,70,20518,12/26/2016,T.B,CBJ,,,,9,38,11,47,51,70,,91,23,86,5,62,30
1,0:52,5v5,T.B,23,o,91,,,oc,,,y,,,,,,,0,70,20518,12/26/2016,T.B,CBJ,,,,19,38,20,7,27,70,,91,23,86,5,62,30
2,17:43,5v5,CBJ,7,w,27,17,,dc,dl,,,y,,,,,,0,30,20518,12/26/2016,T.B,CBJ,,,,17,13,11,7,27,70,,13,17,42,55,89,30
2,17:28,5v5,CBJ,2,o,9,,,opc,,,,,,,,,,0,30,20518,12/26/2016,T.B,CBJ,,,,9,25,23,2,44,70,,22,46,10,55,89,30
2,17:17,5v5,CBJ,9,w,23,,,oelr,,,,,,,,,,0,30,20518,12/26/2016,T.B,CBJ,,,,9,25,23,2,44,70,,22,46,10,55,89,30
2,17:04,5v5,CBJ,47,w,51,41,,ol,ofp,,,,,,,,,0,30,20518,12/26/2016,T.B,CBJ,,,,41,20,43,47,51,70,,90,91,86,5,62,30
2,17:01,5v5,CBJ,47,w,43,,,opr,,,,,,,,,,0,30,20518,12/26/2016,T.B,CBJ,,,,41,20,43,47,51,70,,90,91,86,5,62,30
2,16:53,5v5,CBJ,43,t,47,20,,or,opr,,,y,,y,,,,0,30,20518,12/26/2016,T.B,CBJ,,,,41,20,43,47,51,70,,90,91,86,5,62,30
2,16:26,5v5,T.B,23,t,24,,,ol,,,y,,,,,,,-1,70,20518,12/26/2016,T.B,CBJ,,,,19,38,18,7,27,70,,51,23,24,55,77,30
2,16:12,5v5,CBJ,38,w,18,27,,dsl,dl,,y,y,,,,,,-1,30,20518,12/26/2016,T.B,CBJ,,,,19,38,18,7,27,70,,51,23,24,55,77,30
2,15:45,5v5,T.B,13,w,6,89,,dr,dc,,y,y,,,,,,-1,70,20518,12/26/2016,T.B,CBJ,,,,17,13,11,47,51,70,,13,17,42,6,89,30
2,15:11,5v5,T.B,13,w,17,,,oelr,,,y,,,,,,,-1,70,20518,12/26/2016,T.B,CBJ,,,,17,13,11,47,51,70,,13,17,42,6,89,30
2,14:42,5v3,T.B,91,o,42,91,42,ol,ol,ol,y,,,,,,,-1,70,20518,12/26/2016,T.B,CBJ,,,,25,11,51,70,0,0,,42,51,91,24,86,30
2,14:25,5v3,T.B,42,o,24,91,42,or,orrl,oc,y,,,,,,,-1,70,20518,12/26/2016,T.B,CBJ,,,,25,11,51,70,0,0,,42,51,91,24,86,30
2,13:39,5v3,T.B,91,o,86,42,91,orrr,oc,ol,,y,,y,,,,-1,70,20518,12/26/2016,T.B,CBJ,,,,25,11,51,70,0,0,,42,51,91,24,86,30
2,13:19,5v3,T.B,86,o,51,86,51,oc,or,oc,,y,,,,,,0,70,20518,12/26/2016,T.B,CBJ,,,,17,13,27,70,0,0,,42,51,91,24,86,30
2,13:07,5v3,T.B,91,w,42,91,42,oc,ol,ol,y,y,,y,,,,0,70,20518,12/26/2016,T.B,CBJ,,,,17,13,27,70,0,0,,42,51,91,24,86,30
2,11:24,5v5,CBJ,41,r,19,44,27,oelc,ol,or,,y,,,,,,1,30,20518,12/26/2016,T.B,CBJ,,,,17,41,11,7,27,70,,17,90,24,77,89,30
2,11:10,5v5,CBJ,27,w,19,,,oelr,,,,y,,,,,,1,30,20518,12/26/2016,T.B,CBJ,,,,17,41,11,7,27,70,,17,90,24,77,89,30
2,10:49,5v5,T.B,42,o,90,,,orrl,,,y,,2 on 1,,,,,1,70,20518,12/26/2016,T.B,CBJ,,,,41,20,43,7,27,70,,17,90,24,77,89,30
2,10:46,5v5,T.B,89,w,17,,,opl,,,,,,,,,,1,70,20518,12/26/2016,T.B,CBJ,,,,41,20,43,7,27,70,,17,90,24,5,89,30
2,8:56,4v4,T.B,24,w,62,,,dr,,,,,,,,,,1,70,20518,12/26/2016,T.B,CBJ,,,,41,20,7,27,70,0,,22,24,6,77,30,0
2,6:53,5v4,T.B,91,o,77,42,86,oc,opc,or,y,,,,,,,1,70,20518,12/26/2016,T.B,CBJ,,,,17,41,47,51,70,0,,42,51,91,86,77,30
2,5:43,5v4,T.B,89,o,24,91,77,orrl,ol,ol,y,y,,y,,,,1,70,20518,12/26/2016,T.B,CBJ,,,,9,13,27,44,70,0,,17,91,24,77,89,30
2,4:40,5v5,T.B,24,w,55,77,13,dr,dl,of,,,,,,,,2,70,20518,12/26/2016,T.B,CBJ,,,,19,18,23,2,44,70,,13,23,24,55,77,30
2,3:43,5v5,T.B,6,o,86,90,,or,oelr,,,y,,,,,,2,70,20518,12/26/2016,T.B,CBJ,,,,38,41,23,2,7,70,,90,91,86,6,89,30
2,2:53,5v5,CBJ,13,o,27,38,,oc,dl,,,,,,,,,2,30,20518,12/26/2016,T.B,CBJ,,,,38,41,13,7,27,70,,42,90,91,5,62,30
2,1:55,5v5,T.B,77,w,51,,,dr,,,,y,,,,,,2,70,20518,12/26/2016,T.B,CBJ,,,,17,13,11,27,47,70,,17,42,51,55,77,30
2,0:17,5v5,T.B,91,w,86,,,or,,,,,,,,,,2,70,20518,12/26/2016,T.B,CBJ,,,,19,18,20,7,27,70,,90,91,86,5,62,30
2,0:04,5v5,T.B,55,o,86,91,,ol,oell,,y,,,,,,,2,70,20518,12/26/2016,T.B,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,19:15,5v5,CBJ,19,w,17,,,oelc,,,,y,,,,,,2,30,20518,12/26/2016,T.B,CBJ,,,,19,13,11,7,27,30,,13,17,42,55,77,30
3,18:00,5v5,T.B,51,w,62,,,dl,,,,y,,,,,,2,70,20518,12/26/2016,T.B,CBJ,,,,9,38,23,2,44,30,,51,22,46,6,89,30
3,17:02,5v4,CBJ,27,s,19,27,20,opl,ol,or,,,,,,,,2,30,20518,12/26/2016,T.B,CBJ,,,,19,38,41,20,27,30,,13,17,55,77,30,0
3,16:19,5v4,CBJ,19,s,7,18,17,oc,opr,or,y,y,,,,,,2,30,20518,12/26/2016,T.B,CBJ,,,,17,19,25,18,7,30,,51,23,5,62,30,0
3,16:02,5v4,CBJ,7,w,41,7,13,ol,oc,or,,,,,,,,2,30,20518,12/26/2016,T.B,CBJ,,,,38,41,13,20,7,30,,91,24,6,55,30,0
3,13:23,5v5,T.B,23,t,24,,,oelr,,,y,y,,,,,,3,70,20518,12/26/2016,T.B,CBJ,,,,19,13,20,2,44,30,,51,23,24,77,89,30
3,10:37,5v5,CBJ,18,w,2,,,dl,,,,y,,,,,,3,30,20518,12/26/2016,T.B,CBJ,,,,25,18,20,2,27,30,,51,23,24,5,62,30
3,10:29,5v5,CBJ,11,w,13,,,dr,,,y,y,,,,,,3,30,20518,12/26/2016,T.B,CBJ,,,,19,13,11,7,27,30,,51,23,24,77,89,30
3,10:08,5v5,T.B,51,s,23,51,77,ol,nl,dr,,y,,,,,,3,70,20518,12/26/2016,T.B,CBJ,,,,19,13,11,7,27,30,,51,23,24,77,89,30
3,9:51,5v5,CBJ,7,w,27,,,oelr,,,,y,,,,,,3,30,20518,12/26/2016,T.B,CBJ,,,,19,13,11,7,27,30,,51,23,24,77,89,30
3,9:41,5v5,T.B,24,w,23,51,23,or,nr,dr,y,,,,,,,3,70,20518,12/26/2016,T.B,CBJ,,,,19,13,11,7,27,30,,51,23,24,6,55,30
3,7:00,5v5,CBJ,41,t,25,,,ol,,,y,,,,,,,3,30,20518,12/26/2016,T.B,CBJ,,,,25,38,41,7,27,30,,22,46,10,77,89,30
3,6:03,5v5,T.B,55,w,6,13,,or,opr,,,,,,,,,3,70,20518,12/26/2016,T.B,CBJ,,,,9,23,11,47,51,30,,13,17,42,6,55,30
3,5:22,5v4,CBJ,38,w,41,27,,nl,dl,,,,,,,,,3,30,20518,12/26/2016,T.B,CBJ,,,,17,19,38,41,27,30,,51,23,6,55,30,0
3,2:57,5v5,CBJ,18,b,25,,,dr,,,y,y,,,,,,3,30,20518,12/26/2016,T.B,CBJ,,,,25,18,23,7,27,30,,22,46,10,77,89,30
3,0:45,5v4,T.B,55,w,17,91,,opl,dsc,,,,,,,,,3,70,20518,12/26/2016,T.B,CBJ,,,,17,11,7,27,30,0,,13,17,91,23,55,30
3,0:21,5v4,T.B,55,o,62,23,17,ol,or,oc,,,,,,,,3,70,20518,12/26/2016,T.B,CBJ,,,,41,11,44,47,30,0,,13,17,23,55,62,30
3,0:12,5v4,T.B,55,s,62,55,,or,ol,,,,,,,,,3,70,20518,12/26/2016,T.B,CBJ,,,,41,11,44,47,30,0,,13,17,23,55,62,30
1,19:38,5v5,CBJ,2,w,17,27,71,oc,ol,opl,,,,,,,,0,30,20450,12/14/2016,CBJ,T.B,70,30,,17,11,71,2,27,70,,51,23,24,6,77,30
1,19:27,5v5,T.B,6,w,51,,,opr,,,,,,,,,,0,70,20450,12/14/2016,CBJ,T.B,30,88,,17,11,71,2,27,70,,51,23,24,6,77,30
1,18:39,5v5,T.B,86,w,25,62,90,ol,or,opr,,,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,19,38,20,7,58,70,,17,90,91,86,25,62
1,18:29,5v4,T.B,89,s,77,51,17,ol,opl,ol,,,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,25,13,27,51,70,0,,17,51,24,77,89,30
1,17:29,5v4,T.B,86,o,91,42,86,orrl,oelc,nc,y,y,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,17,41,7,51,70,0,,42,90,91,86,6,30
1,16:07,5v5,CBJ,19,w,71,,,ol,,,,,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,19,43,71,2,58,70,,11,46,47,5,89,30
1,15:38,5v5,CBJ,58,s,71,,,opr,,,,y,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,19,38,71,7,58,70,,11,46,47,5,89,30
1,15:19,5v5,CBJ,20,w,19,,,oell,,,y,y,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,19,38,20,7,58,70,,11,46,47,5,89,30
1,15:05,5v5,CBJ,7,o,58,7,20,opl,or,opr,,y,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,19,38,20,7,58,70,,11,46,47,5,89,30
1,14:27,5v5,CBJ,17,o,23,,,ol,,,,,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,9,17,23,4,51,70,,51,23,24,55,62,30
1,14:17,5v5,T.B,23,t,62,51,,ol,ol,,y,y,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,9,17,13,4,51,70,,51,23,24,62,77,30
1,14:07,5v5,T.B,77,w,86,77,90,ol,ol,opl,,,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,41,13,43,2,27,70,,90,91,86,6,77,30
1,13:31,5v5,T.B,5,w,90,,,opr,,,,y,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,38,41,20,27,58,70,,90,91,86,5,25,30
1,12:02,5v5,T.B,77,o,89,23,,ol,oelpc,,,y,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,17,11,71,4,51,70,,51,23,24,77,89,30
1,10:48,5v5,T.B,25,w,5,,,nr,,,,,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,9,25,23,2,58,70,,11,17,46,6,25,30
1,9:26,5v5,T.B,90,o,91,,,ol,,,,,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,19,38,20,4,51,70,,90,91,86,5,55,30
1,9:20,5v5,T.B,90,w,5,,,opr,,,,,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,19,38,20,4,51,70,,90,91,86,5,55,30
1,7:24,5v5,T.B,89,w,23,6,,nc,dr,,,,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,9,25,23,2,27,70,,51,23,24,6,89,30
1,6:57,5v5,T.B,90,w,86,,6,ol,dr,dc,y,y,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,17,11,71,4,51,70,,90,91,86,5,25,30
1,5:46,5v5,T.B,17,b,77,,,ol,,,y,y,2 on 1,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,41,13,43,2,27,70,,11,17,46,6,77,30
1,4:51,5v5,CBJ,4,s,71,17,11,opr,oelc,oell,,,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,17,11,71,4,51,70,,51,23,24,6,89,30
1,4:23,5v5,CBJ,38,w,19,58,,or,nr,,y,y,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,19,38,20,7,58,70,,90,91,86,55,62,30
1,4:15,5v5,CBJ,7,o,20,7,19,opl,oc,oelpr,,y,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,19,38,20,7,58,70,,90,91,86,55,62,30
1,2:04,5v5,T.B,24,w,51,,,oc,,,y,y,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,41,13,43,4,51,70,,42,51,24,6,25,30
1,1:41,5v5,T.B,77,o,90,,,oelpl,,,,,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,19,38,20,7,58,70,,90,91,86,5,77,30
1,1:23,5v5,T.B,86,w,91,5,,nl,dl,,y,y,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,19,38,20,7,58,70,,90,91,86,5,77,30
1,1:03,5v5,CBJ,20,b,38,,,dl,,,y,y,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,19,38,20,7,58,70,,90,91,86,62,77,30
2,19:32,5v5,T.B,77,w,51,,,oelpc,,,,,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,17,11,71,2,58,70,,17,51,23,6,77,30
2,19:18,5v5,T.B,77,s,51,17,23,opl,or,or,,y,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,17,11,71,2,58,70,,17,51,23,6,77,30
2,18:55,5v5,CBJ,38,w,27,19,38,ol,opl,of,y,,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,19,38,20,7,27,70,,51,90,86,6,77,30
2,18:20,5v5,T.B,25,o,91,,,opl,,,,,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,19,38,20,7,27,70,,90,91,86,5,25,30
2,18:08,5v5,CBJ,20,b,38,,,nr,,,y,y,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,9,41,20,4,51,70,,90,91,86,5,25,30
2,17:23,5v4,CBJ,38,o,19,,,oelc,,,y,,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,19,38,41,71,27,70,,11,23,55,62,30,0
2,17:17,5v4,CBJ,41,w,19,,,orrl,,,y,y,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,19,38,41,71,27,70,,11,23,55,62,30,0
2,15:49,5v5,CBJ,17,w,20,17,13,ol,ol,nc,,,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,17,13,20,7,27,70,,11,23,5,55,62,30
2,14:41,5v5,T.B,86,w,25,6,86,oc,or,oelpr,,,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,14:30,5v5,CBJ,51,b,11,,,or,,,y,,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,9,41,20,2,51,70,,42,91,86,6,25,30
2,14:17,5v5,T.B,42,w,86,6,86,dl,dc,dr,,y,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,9,41,20,2,51,70,,11,42,46,77,89,30
2,13:30,5v5,T.B,24,w,77,,,ol,,,y,y,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,41,13,43,4,51,70,,51,23,24,77,89,30
2,9:41,5v5,CBJ,58,w,17,,,opr,,,,y,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,17,11,71,2,58,70,,90,91,86,55,62,30
2,9:16,5v5,CBJ,2,w,43,,,or,,,y,y,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,41,13,43,2,58,70,,11,17,86,55,62,30
2,8:33,5v5,T.B,77,o,23,6,77,opl,dsr,dl,,y,,,,,,-1,70,20450,12/14/2016,CBJ,T.B,,,,19,38,20,4,51,70,,51,23,24,6,77,30
2,8:16,5v5,T.B,23,o,51,,,oc,,,y,y,,,,,,-1,70,20450,12/14/2016,CBJ,T.B,,,,19,38,20,4,51,70,,51,23,24,6,77,30
2,7:09,5v5,T.B,86,w,90,,,or,,,,,,,,,,-1,70,20450,12/14/2016,CBJ,T.B,,,,17,11,71,7,27,70,,90,91,86,55,89,30
2,6:36,5v5,T.B,91,w,86,,,ol,,,y,,,,,,,-1,70,20450,12/14/2016,CBJ,T.B,,,,17,11,71,7,27,70,,90,91,86,55,89,30
2,6:06,5v5,CBJ,23,w,9,7,,nl,dl,,y,,,,,,,-1,30,20450,12/14/2016,CBJ,T.B,,,,9,17,23,7,27,70,,11,17,46,25,62,30
2,5:50,5v5,T.B,25,w,62,11,17,or,opr,or,,y,,,46,y,,-1,70,20450,12/14/2016,CBJ,T.B,,,,9,25,23,2,58,70,,11,17,46,25,62,30
2,4:42,5v5,T.B,77,w,91,,,oelr,,,y,,,,,,,-1,70,20450,12/14/2016,CBJ,T.B,,,,19,20,43,7,27,70,,91,23,24,6,77,30
2,4:19,5v5,T.B,91,o,86,90,86,or,dl,dl,y,,,,,,,-1,70,20450,12/14/2016,CBJ,T.B,,,,19,38,20,7,27,70,,90,91,86,6,77,30
2,4:12,5v5,T.B,77,s,6,90,,oc,opr,,,y,,,,,,-1,70,20450,12/14/2016,CBJ,T.B,,,,19,38,20,7,27,70,,90,91,86,6,77,30
2,3:44,5v5,CBJ,2,w,38,2,,opl,ol,,,,,,,,,-1,30,20450,12/14/2016,CBJ,T.B,,,,17,38,71,2,58,70,,11,90,86,6,77,30
2,3:14,5v5,CBJ,17,b,11,,,oelc,,,y,y,,y,,,,-1,30,20450,12/14/2016,CBJ,T.B,,,,17,11,71,51,58,70,,11,17,42,6,77,30
2,2:53,5v5,T.B,55,w,25,55,17,opl,or,opr,,y,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,9,25,23,4,51,70,,11,17,42,25,55,30
2,2:50,5v5,T.B,77,o,89,51,,ol,ofp,,,y,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,19,38,20,2,58,70,,51,23,24,77,89,30
2,1:27,5v5,T.B,62,w,5,86,5,ol,opl,ol,,,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,17,38,71,2,58,70,,90,91,86,5,62,30
2,1:11,5v5,T.B,86,w,86,5,,nr,dl,,,y,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,17,11,71,27,58,70,,90,91,86,25,55,30
3,18:49,5v5,T.B,6,w,90,,,opr,,,,y,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,17,13,11,7,27,70,,90,91,86,6,77,30
3,17:31,5v5,T.B,23,w,55,51,,nc,dl,,,y,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,9,25,23,2,58,70,,51,23,24,55,89,30
3,16:58,5v5,T.B,91,w,90,25,,dl,dl,,,y,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,17,13,11,7,27,70,,90,91,86,25,62,30
3,15:53,5v5,T.B,5,w,62,11,,oc,ofp,,,,,,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,19,38,20,4,51,70,,11,17,46,5,62,30
3,14:34,5v5,CBJ,43,w,41,71,58,orrl,or,dr,y,,,,,,,0,30,20450,12/14/2016,CBJ,T.B,,,,41,43,71,2,58,70,,51,23,24,25,55,30
3,14:03,5v4,CBJ,41,w,43,19,,ol,of,,,y,,,43,,,0,30,20450,12/14/2016,CBJ,T.B,,,,19,41,43,71,27,70,,11,17,6,77,30,0
3,13:47,4v5,T.B,11,o,17,,,orrl,,,y,y,2 on 1,y,,,,0,70,20450,12/14/2016,CBJ,T.B,,,,19,41,43,71,27,70,,11,17,6,77,30,0
3,13:15,5v4,CBJ,13,r,7,38,7,oc,ol,ol,,,,,,,,-1,30,20450,12/14/2016,CBJ,T.B,,,,17,38,13,20,7,70,,51,23,55,62,30,0
3,12:09,5v4,CBJ,71,t,27,58,27,oc,opr,oc,y,,,,,,,-1,30,20450,12/14/2016,CBJ,T.B,,,,19,43,71,27,58,70,,11,17,24,6,77,30
3,11:41,5v5,CBJ,11,w,58,27,,or,ol,,,,,,,,,-1,30,20450,12/14/2016,CBJ,T.B,,,,19,11,71,27,58,70,,11,17,24,6,77,30
3,10:21,5v5,T.B,24,w,51,25,,nc,dl,,,,,,,,,-1,70,20450,12/14/2016,CBJ,T.B,,,,19,38,20,7,27,70,,51,23,24,25,55,30
3,9:56,5v5,CBJ,25,s,9,23,4,nc,dr,dr,,y,,,,,,-1,30,20450,12/14/2016,CBJ,T.B,,,,9,25,23,4,51,70,,11,42,46,6,77,30
3,9:55,5v5,CBJ,23,t,4,51,25,oc,ol,oell,y,,,,,,,-1,30,20450,12/14/2016,CBJ,T.B,,,,9,25,23,4,51,70,,11,42,46,6,77,30
3,9:18,5v5,CBJ,4,w,51,23,25,ol,oelpl,ol,,y,,,9,y,,-1,30,20450,12/14/2016,CBJ,T.B,,,,9,25,23,4,51,70,,11,42,46,6,77,30
3,7:39,5v5,CBJ,71,w,58,,,nl,,,y,y,,,,,,-1,30,20450,12/14/2016,CBJ,T.B,,,,41,43,71,2,58,70,,51,23,24,25,55,30
3,7:31,5v5,CBJ,41,w,58,,,opr,,,,y,,,,,,-1,30,20450,12/14/2016,CBJ,T.B,,,,41,43,71,2,58,70,,51,23,24,25,55,30
3,7:09,5v5,T.B,51,t,77,6,23,ol,or,oelpr,,y,,,,,,-1,70,20450,12/14/2016,CBJ,T.B,,,,19,38,20,2,58,70,,51,23,24,6,77,30
3,7:00,5v5,T.B,6,w,77,23,,ol,opl,,,,,,,,,-1,70,20450,12/14/2016,CBJ,T.B,,,,19,38,20,2,58,70,,51,23,24,6,77,30
3,6:52,5v5,CBJ,38,o,20,,,orrl,,,y,,,,,,,-1,30,20450,12/14/2016,CBJ,T.B,,,,19,38,20,2,4,70,,51,23,24,6,77,30
3,6:17,5v5,CBJ,4,o,51,23,25,or,opr,or,,,,,,,,-1,30,20450,12/14/2016,CBJ,T.B,,,,9,25,23,4,51,70,,11,17,46,5,62,30
3,6:01,5v5,CBJ,9,w,4,25,,or,opr,,,,,,,,,-1,30,20450,12/14/2016,CBJ,T.B,,,,9,25,23,4,51,70,,11,17,46,5,62,30
3,5:10,4v5,CBJ,11,w,17,,,or,,,y,,,,,,,-1,30,20450,12/14/2016,CBJ,T.B,,,,17,11,51,58,70,0,,42,90,91,86,6,30
3,2:27,5v5,CBJ,17,w,27,,,dr,,,y,y,,,71,y,,-1,30,20450,12/14/2016,CBJ,T.B,,,,17,38,71,7,27,70,,90,91,86,25,55,30
3,1:48,5v5,CBJ,43,w,19,27,13,nc,dl,dc,y,y,,,43,y,,-1,30,20450,12/14/2016,CBJ,T.B,,,,17,19,13,43,27,70,,90,91,86,25,55,30
3,1:32,6v5,CBJ,38,o,19,41,13,ol,ol,oc,y,,,,,,,,30,20450,12/14/2016,CBJ,T.B,,,,17,19,38,41,13,43,,51,23,24,6,77,30
3,1:25,6v5,CBJ,38,o,19,,,ol,,,y,,,,,,,-1,30,20450,12/14/2016,CBJ,T.B,,,,17,19,38,41,13,43,,51,23,24,6,77,30
3,0:36,6v5,CBJ,17,w,13,41,13,oc,ol,or,y,,,,,,,-1,30,20450,12/14/2016,CBJ,T.B,,,,17,19,38,41,13,43,,51,23,24,6,77,30
1,18:55,5v5,BOS,86,S,46,,,or,,,,y,,,,,,0,70,20850,2/16/2016,CBJ,BOS,70,40,,17,38,13,3,27,70,,46,63,14,47,86,40
1,18:48,5v5,BOS,14,W,47,,,opl,,,,,,,,,,0,70,20850,2/16/2016,CBJ,BOS,30,50,,17,38,13,3,27,70,,46,63,14,47,86,40
1,18:03,5v5,BOS,44,W,54,,,oc,,,,,,,,,,0,70,20850,2/16/2016,CBJ,BOS,,,,25,11,71,7,58,70,,46,88,39,44,54,40
1,16:13,5v4,BOS,46,W,51,46,47,opr,or,ol,,y,,,,,,0,70,20850,2/16/2016,CBJ,BOS,,,,17,13,7,58,70,0,,37,46,51,21,47,40
1,16:01,5v4,BOS,21,W,47,46,37,oc,oc,opc,y,y,,,,,,0,70,20850,2/16/2016,CBJ,BOS,,,,17,13,7,58,70,0,,37,46,51,21,47,40
1,15:58,5v4,BOS,51,O,46,47,,oc,oc,,y,y,,,37,y,,0,70,20850,2/16/2016,CBJ,BOS,,,,17,13,7,58,70,0,,37,46,51,21,47,40
1,15:51,5v4,BOS,47,W,46,,,oc,,,y,,,,,,,0,70,20850,2/16/2016,CBJ,BOS,,,,17,13,7,58,70,0,,37,46,51,21,47,40
1,14:51,5v4,BOS,39,B,62,,,dsc,,,,y,,,,,,0,70,20850,2/16/2016,CBJ,BOS,,,,9,20,3,51,70,0,,63,11,39,33,62,40
1,14:49,5v4,BOS,62,S,33,,,opl,,,,,,,,,,0,70,20850,2/16/2016,CBJ,BOS,,,,9,20,3,51,70,0,,63,11,39,33,62,40
1,13:29,5v5,CBJ,13,W,27,3,,dl,dr,,,,,,,,,0,40,20850,2/16/2016,CBJ,BOS,,,,17,41,13,3,27,70,,37,63,14,44,54,40
1,13:15,5v5,CBJ,3,W,17,,,opc,,,,y,,,,,,0,40,20850,2/16/2016,CBJ,BOS,,,,17,38,13,3,27,70,,46,88,39,47,86,40
1,12:25,5v5,CBJ,71,W,47,,,nsc,,,y,y,,,,,,0,40,20850,2/16/2016,CBJ,BOS,,,,25,11,71,47,51,70,,51,11,21,33,44,40
1,12:08,5v5,CBJ,47,W,51,71,11,ol,opl,oelc,,,,,,,,0,40,20850,2/16/2016,CBJ,BOS,,,,25,11,71,47,51,70,,51,11,21,44,54,40
1,9:17,5v5,CBJ,38,W,17,,,of,,,,,,,,,,1,40,20850,2/16/2016,CBJ,BOS,,,,17,38,13,3,27,70,,37,63,14,47,86,40
