Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Wild,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
1,14:08,5v5,MIN,26,w,25,,,nc,,,,y,,y,,,,0,31,20349,11/28/2015,MIN,DAL,,,,3,14,26,24,25,35,,22,83,38,3,33,31
1,13:26,5v5,DAL,91,w,15,,,dsc,,,y,y,,,,,,1,35,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,46,35,,91,10,21,15,24,31
1,12:17,5v5,MIN,29,b,64,11,,or,oelc,,y,,,,,,,1,31,20349,11/28/2015,MIN,DAL,,,,64,29,11,24,25,35,,13,90,18,3,33,31
1,11:26,5v5,MIN,26,s,3,,,oelc,,,,y,,,,,,1,31,20349,11/28/2015,MIN,DAL,,,,3,14,26,20,46,35,,91,10,14,15,24,31
1,10:41,5v5,MIN,16,t,9,22,,oelc,oc,,y,,,,,,,1,31,20349,11/28/2015,MIN,DAL,,,,9,22,16,23,39,35,,22,83,38,4,47,31
1,10:23,5v5,MIN,23,w,9,39,22,opr,or,opr,,,,,,,,1,31,20349,11/28/2015,MIN,DAL,,,,9,22,16,23,39,35,,22,83,38,4,47,31
1,10:02,5v5,MIN,11,w,64,,,oc,,,,,,,,,,1,31,20349,11/28/2015,MIN,DAL,,,,64,29,11,24,25,35,,22,83,38,3,33,31
1,9:47,5v5,MIN,29,w,25,64,25,oelc,ol,opl,y,,,,,,,1,31,20349,11/28/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,9:06,5v5,MIN,3,w,14,26,46,orrl,nl,dr,y,,,,,,,1,31,20349,11/28/2015,MIN,DAL,,,,3,14,26,25,39,35,,20,43,21,3,33,31
1,8:59,5v5,MIN,25,w,14,,,oc,,,,,,,,,,1,31,20349,11/28/2015,MIN,DAL,,,,3,14,26,25,39,35,,20,43,21,3,33,31
1,8:19,5v5,DAL,90,w,24,,,dsc,,,,,,,,,,1,35,20349,11/28/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,7:17,5v5,DAL,33,s,14,,,or,,,,,,,,,,1,35,20349,11/28/2015,MIN,DAL,,,,10,7,56,23,39,35,,10,14,38,3,33,31
1,6:51,5v5,MIN,24,s,25,7,,ol,oelpl,,,,,,,,,1,31,20349,11/28/2015,MIN,DAL,,,,10,7,56,24,25,35,,22,83,38,3,33,31
1,6:33,5v5,MIN,3,o,26,14,,orrr,dc,,y,y,2 on 1,y,,,,1,31,20349,11/28/2015,MIN,DAL,,,,3,14,26,20,46,35,,20,43,21,15,24,31
1,5:59,5v5,DAL,14,t,4,,,or,,,y,,,,,,,2,35,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,46,35,,91,10,14,4,47,31
1,5:50,5v5,MIN,20,w,16,,,or,,,,y,,,,,,2,31,20349,11/28/2015,MIN,DAL,,,,64,29,16,20,46,35,,91,10,14,4,47,31
1,3:49,5v5,MIN,46,s,22,20,,nl,dc,,,,,,,,,2,31,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,46,35,,91,10,14,4,47,31
1,3:42,5v5,MIN,16,w,9,,,ol,,,y,y,,,16,y,,2,31,20349,11/28/2015,MIN,DAL,,,,9,22,16,25,39,35,,91,10,14,4,47,31
1,3:27,5v5,MIN,9,t,39,22,,or,ol,,y,,,,,,,2,31,20349,11/28/2015,MIN,DAL,,,,9,22,16,25,39,35,,91,10,14,4,47,31
1,0:38,5v4,DAL,91,w,90,10,,or,oelc,,y,y,,,,,,2,35,20349,11/28/2015,MIN,DAL,,,,3,56,25,39,35,0,,90,91,10,14,3,31
1,0:32,5v4,DAL,10,b,3,14,,ol,ofp,,y,,,,,,,2,35,20349,11/28/2015,MIN,DAL,,,,3,56,25,39,35,0,,90,91,10,14,3,31
1,0:02,5v4,DAL,90,s,3,,,dc,,,,,,,,,,2,35,20349,11/28/2015,MIN,DAL,,,,9,7,20,46,35,0,,90,91,10,14,3,31
2,19:35,5v4,DAL,91,w,3,91,,ol,opl,,,,,,,,,2,35,20349,11/28/2015,MIN,DAL,,,,14,56,20,46,35,0,,90,91,10,14,3,31
2,19:26,5v4,DAL,91,w,14,91,90,ol,ol,ol,,y,,,,,,2,35,20349,11/28/2015,MIN,DAL,,,,7,56,25,39,35,0,,90,91,10,14,3,31
2,18:49,5v5,MIN,29,s,64,,,nc,,,,y,,y,,,,2,31,20349,11/28/2015,MIN,DAL,,,,64,29,7,20,39,35,,20,43,21,3,47,31
2,17:52,5v4,MIN,9,w,26,9,64,oc,opl,oc,y,,,,,,,3,31,20349,11/28/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,16:25,5v5,DAL,22,b,83,15,,oelr,or,,y,,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,16:16,5v5,MIN,56,w,7,3,,orrr,or,,y,,,,,,,3,31,20349,11/28/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,15:35,5v5,MIN,9,w,39,9,,oc,oelc,,,,,,,,,3,31,20349,11/28/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,14:49,5v5,DAL,10,t,47,,,ol,,,y,y,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,64,29,11,20,46,35,,90,43,10,4,47,31
2,14:25,5v5,DAL,10,w,90,,,ol,,,y,,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,64,29,11,20,46,35,,90,43,10,4,33,31
2,14:10,5v5,MIN,46,w,29,,,oc,,,,y,3 on 2,,,,,3,31,20349,11/28/2015,MIN,DAL,,,,64,29,11,20,46,35,,22,90,10,3,33,31
2,13:32,5v5,MIN,24,w,23,,,opl,,,,,,,,,,3,31,20349,11/28/2015,MIN,DAL,,,,3,14,26,23,24,35,,13,22,18,3,33,31
2,13:07,5v5,DAL,83,w,38,,,or,,,y,y,,,21,y,,3,35,20349,11/28/2015,MIN,DAL,,,,3,14,26,23,24,35,,83,21,38,15,24,31
2,12:38,5v5,MIN,22,b,16,20,,orrl,dsl,,y,,2 on 1,,,,,3,31,20349,11/28/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,10:39,5v5,DAL,22,b,47,,,nsl,,,,y,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,10:15,5v5,MIN,24,s,11,,,opl,,,,,,,,,,3,31,20349,11/28/2015,MIN,DAL,,,,64,29,11,23,24,35,,13,22,18,3,33,31
2,10:00,5v5,MIN,29,s,46,11,20,or,nl,dl,,y,,,29,y,,3,31,20349,11/28/2015,MIN,DAL,,,,64,29,11,20,46,35,,43,21,38,3,33,31
2,9:52,5v5,MIN,25,s,3,,,ofp,,,,y,,,,,,3,31,20349,11/28/2015,MIN,DAL,,,,3,14,26,24,25,35,,83,21,38,3,33,31
2,9:34,5v5,DAL,33,o,83,38,,opl,oelc,,,,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,3,14,26,24,25,35,,83,21,38,3,33,31
2,8:54,5v5,DAL,24,s,20,,,ofp,,,,y,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,46,35,,20,91,14,15,24,31
2,7:53,5v5,DAL,91,w,14,,,ol,,,,y,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,46,35,,20,91,14,4,47,31
2,7:21,5v5,DAL,10,w,43,,,nl,,,,y,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,64,29,11,23,39,35,,90,43,10,4,47,31
2,7:03,5v5,MIN,11,w,29,64,29,orrl,ol,nc,y,,3 on 2,,,,,3,31,20349,11/28/2015,MIN,DAL,,,,64,29,11,23,39,35,,90,43,10,4,47,31
2,6:00,5v5,DAL,20,o,38,,,oelc,,,y,,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,5:38,5v5,DAL,24,w,91,,,ofp,,,,y,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,46,35,,20,91,14,15,24,31
2,5:31,5v5,DAL,20,r,14,,,oc,,,y,y,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,46,35,,20,91,14,15,24,31
2,5:14,5v5,DAL,91,s,20,15,,nc,dl,,,y,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,9,22,26,20,46,35,,20,91,14,15,24,31
2,4:51,5v5,DAL,43,o,90,10,43,oelc,oelr,or,y,,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,3:30,5v5,MIN,25,w,29,64,29,or,or,nr,,,,,,,,3,31,20349,11/28/2015,MIN,DAL,,,,64,29,11,24,25,35,,83,21,38,3,33,31
2,3:12,5v5,DAL,3,w,38,,,ol,,,,y,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,64,29,11,24,25,35,,83,21,38,3,33,31
2,2:43,5v5,MIN,9,w,22,,,ol,,,y,y,,,,,,3,31,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,46,35,,20,91,14,15,24,31
2,2:10,5v5,DAL,90,w,43,47,,ol,opl,,y,,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,1:40,5v5,MIN,25,s,14,3,,opr,oelr,,,y,,,,,,3,31,20349,11/28/2015,MIN,DAL,,,,3,14,26,25,39,35,,13,22,18,3,33,31
2,1:22,5v5,DAL,22,w,13,18,,oc,nc,,,,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,3,14,26,25,39,35,,13,22,18,3,33,31
2,0:24,5v5,MIN,16,w,20,22,46,nl,nr,dc,,y,,,,,,3,31,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,46,35,,83,21,38,15,24,31
3,19:50,5v5,DAL,91,w,20,,,of,,,,y,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,46,35,,20,91,14,3,33,31
3,19:05,5v5,DAL,4,o,14,91,,oelc,oell,,,y,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,46,35,,20,91,14,4,47,31
3,18:34,5v5,DAL,43,s,10,,,dl,,,,,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,64,29,11,25,39,35,,90,43,10,4,47,31
3,18:23,5v5,MIN,64,t,29,11,,or,nr,,y,,,,,,,3,31,20349,11/28/2015,MIN,DAL,,,,64,29,11,25,39,35,,90,43,10,15,24,31
3,16:59,5v4,DAL,10,w,90,3,91,or,oc,opl,y,y,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,14,56,25,39,35,0,,90,91,10,14,3,31
3,16:40,5v4,DAL,91,w,3,91,14,oc,opl,oc,,,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,7,56,25,39,35,0,,90,91,10,14,3,31
3,16:29,5v4,DAL,91,s,3,10,91,oc,opc,ol,,y,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,7,56,25,39,35,0,,90,91,10,14,3,31
3,16:20,5v4,DAL,91,o,,91,,orrr,ol,,y,,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,7,56,25,39,35,0,,90,91,10,14,3,31
3,15:25,5v4,DAL,20,w,43,33,,oc,nc,,,y,,,,,,3,35,20349,11/28/2015,MIN,DAL,,,,14,56,25,39,35,0,,20,43,83,4,33,31
3,15:18,5v4,DAL,33,s,4,83,,or,opr,,,y,,,20,,,3,35,20349,11/28/2015,MIN,DAL,,,,14,56,20,25,39,35,,20,43,83,4,33,31
3,15:03,5v5,DAL,33,t,24,43,33,oc,opr,or,y,y,,y,,,,3,35,20349,11/28/2015,MIN,DAL,,,,9,22,16,25,39,35,,20,22,43,24,33,31
3,14:52,5v5,DAL,38,w,22,,,oc,,,y,y,,,,,,2,35,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,46,35,,13,22,38,15,24,31
3,14:30,5v5,DAL,14,w,33,,,ol,,,,,,,,,,2,35,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,46,35,,20,91,14,3,33,31
3,13:55,5v5,DAL,4,s,47,18,,or,opr,,,,,,,,,2,35,20349,11/28/2015,MIN,DAL,,,,64,29,11,25,39,35,,13,22,18,4,47,31
3,13:26,5v5,DAL,18,w,22,47,,or,dsl,,y,,,,,,,2,35,20349,11/28/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,11:46,5v5,MIN,7,w,10,,,nr,,,,y,3 on 2 ,,,,,2,31,20349,11/28/2015,MIN,DAL,,,,10,7,56,20,25,35,,90,43,10,4,47,31
3,11:28,5v5,MIN,11,r,64,,,oc,,,y,y,,,,,,2,31,20349,11/28/2015,MIN,DAL,,,,64,29,11,20,46,35,,14,21,38,24,47,31
3,10:24,5v4,MIN,11,w,64,,,orrl,,,,,,,,,,2,31,20349,11/28/2015,MIN,DAL,,,,9,64,11,26,20,35,,20,14,15,24,31,0
3,10:17,4v5,DAL,14,w,20,,,dc,,,y,y,2 on 1,y,,,,2,35,20349,11/28/2015,MIN,DAL,,,,9,64,11,26,20,35,,20,14,15,24,31,0
3,9:25,5v5,DAL,15,s,24,20,,oc,opl,,,y,,,,,,1,35,20349,11/28/2015,MIN,DAL,,,,22,29,16,24,46,35,,20,18,15,24,47,31
3,8:59,5v5,DAL,90,w,13,,,ol,,,y,y,,,,,,1,35,20349,11/28/2015,MIN,DAL,,,,3,7,56,25,39,35,,13,90,10,15,24,31
3,8:53,5v5,DAL,24,w,90,,,oelc,,,y,y,,,,,,1,35,20349,11/28/2015,MIN,DAL,,,,3,7,56,25,39,35,,13,90,10,15,24,31
3,8:04,5v5,DAL,33,s,91,,,oelc,,,y,,,,,,,1,35,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,46,35,,20,91,14,3,33,31
3,7:56,5v5,MIN,16,w,22,9,,nc,dr,,,,,,,,,1,31,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,46,35,,20,91,14,3,33,31
3,7:12,5v5,MIN,11,w,29,,,or,,,y,y,,,,,,1,31,20349,11/28/2015,MIN,DAL,,,,64,29,11,23,39,35,,20,22,21,3,4,31
3,6:51,5v5,DAL,21,w,4,,,dsr,,,,y,,,,,,1,35,20349,11/28/2015,MIN,DAL,,,,3,14,26,24,25,35,,10,21,38,4,47,31
3,6:00,5v5,DAL,13,w,90,,,or,,,,,,,,,,1,35,20349,11/28/2015,MIN,DAL,,,,3,14,26,20,46,35,,13,90,10,15,24,31
3,5:31,5v5,DAL,20,t,91,14,24,oc,ol,dc,y,,,,,,,1,35,20349,11/28/2015,MIN,DAL,,,,10,26,56,25,39,35,,20,91,14,3,33,31
3,5:26,5v5,DAL,3,w,20,,,opr,,,,y,,y,,,,1,35,20349,11/28/2015,MIN,DAL,,,,10,16,56,25,39,35,,20,91,14,3,33,31
3,3:39,5v5,DAL,10,w,13,,,ol,,,y,,,,,,,0,35,20349,11/28/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,1:28,5v5,MIN,25,b,16,25,,or,nc,,y,,,,,,,0,31,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,25,35,,13,20,91,3,33,31
3,0:27,5v5,DAL,90,w,21,,,or,,,,,,,,,,0,35,20349,11/28/2015,MIN,DAL,,,,3,14,26,20,25,35,,90,10,21,4,47,31
4,3:40,3v3,MIN,20,w,9,20,,oc,oc,,,y,,,9,y,,0,31,20349,11/28/2015,MIN,DAL,,,,9,16,0,0,20,35,,91,14,0,0,3,31
4,3:31,3v3,DAL,14,w,3,,,dc,,,,y,2 on 1,,,,,0,35,20349,11/28/2015,MIN,DAL,,,,9,16,0,0,20,35,,91,14,0,0,4,31
4,2:47,3v3,MIN,25,s,26,25,3,oc,ol,ol,,y,,,,,,0,31,20349,11/28/2015,MIN,DAL,,,,3,26,0,0,25,35,,20,10,0,0,4,31
4,2:13,3v3,MIN,64,b,26,46,,oc,oc,,y,,,,,,,0,31,20349,11/28/2015,MIN,DAL,,,,64,26,0,0,46,35,,20,10,0,0,4,31
4,2:00,3v3,DAL,10,b,20,,,dsc,,,y,,1 on 0,,,,,0,35,20349,11/28/2015,MIN,DAL,,,,64,26,0,0,46,35,,90,10,0,0,33,31
4,1:39,3v3,MIN,64,w,11,20,,oc,opr,,,,,,,,,0,31,20349,11/28/2015,MIN,DAL,,,,64,11,0,0,20,35,,13,90,0,0,33,31
4,1:03,3v3,DAL,91,b,14,,,oelc,,,y,y,,y,,,,0,35,20349,11/28/2015,MIN,DAL,,,,9,11,0,0,20,35,,91,14,0,0,3,31
1,19:32,5v5,MIN,11,S,64,29,25,oc,nr,nc,y,y,,,,,,0,40,20379,12-3-2015,MIN,TOR,34,40,,64,29,11,20,25,40,,16,26,40,2,44,34
1,17:54,5v5,TOR,43,W,47,43,52,or,dl,dl,,y,,,,,,0,34,20379,12-3-2015,MIN,TOR,,,,3,14,26,20,25,40,,43,47,21,46,52,34
1,16:15,5v5,MIN,24,O,11,29,64,opr,oelr,or,,y,,,64,y,,0,40,20379,12-3-2015,MIN,TOR,,,,64,29,11,24,25,40,,16,26,40,3,51,34
1,16:06,5v5,MIN,6,W,26,6,39,oc,ol,or,y,y,,,3,y,,0,40,20379,12-3-2015,MIN,TOR,,,,3,14,26,6,39,40,,43,47,21,2,44,34
1,13:37,5v5,MIN,46,O,9,,,of,,,,,,,,,,0,40,20379,12-3-2015,MIN,TOR,,,,18,7,56,20,25,40,,43,47,21,2,44,34
1,12:56,5v5,MIN,9,O,22,16,,ol,or,,,,,,,,,0,40,20379,12-3-2015,MIN,TOR,,,,9,22,16,20,46,40,,16,26,40,3,51,34
1,11:57,5v5,TOR,15,W,42,,,or,,,,y,,,,,,0,34,20379,12-3-2015,MIN,TOR,,,,64,29,11,24,25,40,,23,42,15,46,52,34
1,9:53,5v5,MIN,56,W,25,18,,oc,ol,,,,4 on 2,,,,,0,40,20379,12-3-2015,MIN,TOR,,,,18,7,56,24,25,40,,23,42,15,46,52,34
1,8:29,5v5,MIN,64,W,29,20,,dsl,dc,,y,y,,,,,,0,40,20379,12-3-2015,MIN,TOR,,,,64,29,11,6,20,40,,43,47,21,2,44,34
1,8:11,5v5,MIN,29,W,11,6,64,ol,dl,dr,,,,,,,,0,40,20379,12-3-2015,MIN,TOR,,,,64,29,11,6,39,40,,43,47,21,2,44,34
1,8:06,5v5,MIN,6,S,64,,,oelpl,,,,y,,,,,,0,40,20379,12-3-2015,MIN,TOR,,,,64,29,11,6,39,40,,43,47,21,2,44,34
1,7:11,5v5,MIN,14,T,3,26,,ol,or,,y,,,,,,,0,40,20379,12-3-2015,MIN,TOR,,,,3,14,26,24,25,40,,24,56,28,3,51,34
1,6:29,5v5,TOR,40,W,16,56,,nr,dr,,,,,,,,,0,34,20379,12-3-2015,MIN,TOR,,,,9,22,16,20,46,40,,16,26,40,3,51,34
1,5:45,5v5,TOR,2,W,42,,,or,,,,y,,,,,,0,34,20379,12-3-2015,MIN,TOR,,,,64,29,11,6,25,40,,23,42,15,2,44,34
1,5:38,5v5,TOR,2,O,44,15,,ol,opl,,,,,,,,,0,34,20379,12-3-2015,MIN,TOR,,,,64,29,11,6,25,40,,23,42,15,2,44,34
1,4:33,5v5,MIN,3,W,26,20,3,dsc,dc,dc,y,,,,,,,0,40,20379,12-3-2015,MIN,TOR,,,,3,14,26,20,24,40,,43,47,21,46,52,34
1,3:45,5v5,TOR,51,W,28,,,opc,,,,,,,,,,0,34,20379,12-3-2015,MIN,TOR,,,,18,7,56,6,39,40,,24,56,28,3,51,34
1,3:13,5v5,TOR,3,W,51,42,23,ol,oelpl,oc,,,,,,,,0,34,20379,12-3-2015,MIN,TOR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,1:17,5v5,TOR,43,T,52,47,,ol,opl,,y,y,,,,,,0,34,20379,12-3-2015,MIN,TOR,,,,3,14,26,20,46,40,,43,47,21,46,52,34
1,0:33,5v5,TOR,15,T,42,15,,orrl,nr,,y,y,,,,,,0,34,20379,12-3-2015,MIN,TOR,,,,9,22,16,6,25,40,,23,42,15,3,51,34
2,19:30,5v4,MIN,9,O,64,20,11,oell,ol,opl,y,,,,,,,0,40,20379,12-3-2015,MIN,TOR,,,,9,64,11,26,20,40,,16,40,2,46,34,0
2,18:25,5v4,MIN,29,W,24,16,,opc,oc,,,,,,,,,0,40,20379,12-3-2015,MIN,TOR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,17:29,5v5,TOR,42,W,44,51,,dl,dc,,,y,,,,,,0,34,20379,12-3-2015,MIN,TOR,,,,18,7,56,6,25,40,,42,15,3,44,51,34
2,17:23,5v5,TOR,21,W,52,43,,ol,ofp,,,y,,,,,,0,34,20379,12-3-2015,MIN,TOR,,,,18,7,56,20,46,40,,43,47,21,46,52,34
2,17:17,5v5,TOR,21,O,47,,,oell,,,y,,,,,,,0,34,20379,12-3-2015,MIN,TOR,,,,18,7,56,20,46,40,,43,47,21,46,52,34
2,16:38,5v4,TOR,42,W,28,15,42,orrc,oc,oelc,y,y,,,,,,0,34,20379,12-3-2015,MIN,TOR,,,,3,14,6,25,40,0,,24,42,15,28,3,34
2,15:54,5v4,TOR,3,W,21,44,43,or,opr,dc,,,,,,,,0,34,20379,12-3-2015,MIN,TOR,,,,18,7,20,46,40,0,,43,47,21,3,44,34
2,13:48,5v5,TOR,44,W,26,,,opr,,,,y,,,,,,0,34,20379,12-3-2015,MIN,TOR,,,,64,29,11,20,24,40,,16,26,40,2,44,34
2,13:11,5v5,TOR,28,W,24,,,ol,,,,y,,,,,,0,34,20379,12-3-2015,MIN,TOR,,,,9,16,26,25,39,40,,24,56,28,46,52,34
