Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,NYR,F,F,F,D,D,G/Extra Attacker,OPP,F,F,F,D,D,G/Extra Attacker
2,8:13,5v5,CBJ,58,s,18,,,opr,,,,y,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,10,24,25,8,18,30,,17,38,18,27,58,72
2,7:48,5v5,NYR,8,w,26,,,opr,,,,,,,,,,3,72,20021,10/10/2015,NYR,CBJ,,,,26,28,15,8,18,30,,17,38,18,27,58,72
2,2:47,5v5,CBJ,71,w,58,11,,nc,dl,,y,y,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,16,36,61,5,27,30,,9,11,71,27,58,72
2,1:58,5v5,NYR,25,a,27,,,ol,,,y,y,,,,,,3,72,20021,10/10/2015,NYR,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,0:47,5v4,NYR,16,t,22,93,36,or,oc,opl,y,y,,y,,,,3,72,20021,10/10/2015,NYR,CBJ,,,,16,36,61,22,93,30,,9,11,7,51,72,0
3,18:34,5v5,NYR,21,w,20,21,25,ol,oc,nr,y,y,,y,,,,4,72,20021,10/10/2015,NYR,CBJ,,,,20,21,25,5,27,30,,25,13,20,27,47,30
3,17:35,5v5,NYR,15,s,18,,,dc,,,,,,,,,,5,30,20021,10/10/2015,NYR,CBJ,,,,26,28,15,18,22,30,,19,20,71,7,51,30
3,15:25,5v5,CBJ,19,t,51,,,oell,,,y,y,,y,,,,5,30,20021,10/10/2015,NYR,CBJ,,,,20,21,13,5,27,30,,19,43,71,7,51,30
3,14:04,5v5,CBJ,11,w,38,,,orrr,,,y,y,,,,,,4,30,20021,10/10/2015,NYR,CBJ,,,,16,36,61,18,22,30,,17,38,11,27,58,30
3,13:40,5v5,CBJ,20,w,25,,,orrr,,,y,y,,,,,,4,30,20021,10/10/2015,NYR,CBJ,,,,20,21,13,8,93,30,,25,13,20,4,47,30
3,13:24,5v5,NYR,20,w,13,,,or,,,y,y,,,,,,4,30,20021,10/10/2015,NYR,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,13:05,5v5,NYR,8,o,13,20,,oc,or,,,y,,,,,,4,30,20021,10/10/2015,NYR,CBJ,,,,20,21,13,8,93,30,,25,13,20,4,47,30
3,12:31,5v5,NYR,5,s,27,24,25,ol,opl,oell,,,,,,,,4,30,20021,10/10/2015,NYR,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,12:06,5v5,NYR,25,t,27,5,24,oc,or,opr,y,y,,,25,y,,4,30,20021,10/10/2015,NYR,CBJ,,,,24,15,25,5,27,30,,19,43,71,7,51,30
3,11:39,5v4,NYR,36,o,22,36,16,oc,opr,of,,y,,,,,,4,30,20021,10/10/2015,NYR,CBJ,,,,16,36,61,22,93,30,,9,11,27,58,30,0
3,10:29,5v4,NYR,22,w,93,61,16,oc,opr,or,,,,,,,,4,30,20021,10/10/2015,NYR,CBJ,,,,16,36,61,22,93,30,,17,11,27,58,30,0
3,10:19,5v4,NYR,93,w,16,,,opr,,,,,,,,,,4,30,20021,10/10/2015,NYR,CBJ,,,,16,36,61,22,93,30,,17,11,27,58,30,0
3,8:45,5v5,CBJ,7,s,47,,,or,,,,y,,,,,,4,30,20021,10/10/2015,NYR,CBJ,,,,10,24,25,5,27,30,,19,20,71,7,47,30
3,7:09,5v5,CBJ,4,o,18,,,opr,,,,,,,,,,4,30,20021,10/10/2015,NYR,CBJ,,,,26,28,61,22,93,30,,9,18,40,4,47,30
3,7:01,5v5,CBJ,40,t,18,,,or,,,y,y,,,,,,4,30,20021,10/10/2015,NYR,CBJ,,,,26,28,61,22,93,30,,9,18,40,4,47,30
3,6:51,5v5,CBJ,18,b,4,40,,oc,opl,,,y,,,,,,4,30,20021,10/10/2015,NYR,CBJ,,,,26,28,61,22,93,30,,9,18,40,4,47,30
3,6:42,5v4,CBJ,58,s,17,,,of,,,,,,,,,,4,30,20021,10/10/2015,NYR,CBJ,,,,26,28,61,22,93,30,,9,18,40,4,47,30
3,5:57,5v4,CBJ,7,w,17,,,oelpr,,,,,,,,,,4,30,20021,10/10/2015,NYR,CBJ,,,,21,61,5,27,30,0,,17,38,13,7,58,30
3,5:19,5v4,CBJ,19,s,27,19,,oc,opl,,,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,4:06,5v4,CBJ,7,o,38,17,58,oelrrc,ol,ol,y,y,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,26,28,8,22,30,0,,17,38,13,7,58,30
3,3:18,5v5,CBJ,47,w,11,25,,opc,of,,,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,16,36,61,8,93,30,,25,18,11,4,47,30
3,3:04,5v5,CBJ,11,w,47,,,opr,,,,,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,16,36,61,8,93,30,,25,18,11,4,47,30
3,0:32,5v5,NYR,24,w,20,93,,dl,dc,,y,y,,,,,,3,30,20021,10/10/2015,NYR,CBJ,,,,20,24,25,8,93,30,,17,13,20,4,47,30
1,19:15,5v5,WSH,8,w,92,,,or,,,,y,,,,,,0,30,20174,11/3/2015,NYR,WSH,30,70,,20,21,19,8,18,30,,92,77,8,44,74,70
1,19:13,5v5,WSH,8,w,92,,,of,,,,,,,,,,0,30,20174,11/3/2015,NYR,WSH,,,,20,21,19,5,27,30,,92,77,8,44,74,70
1,19:01,5v5,WSH,44,w,92,,,opr,,,,,,,,,,0,30,20174,11/3/2015,NYR,WSH,,,,20,21,19,5,27,30,,92,77,8,44,74,70
1,18:43,5v5,NYR,5,w,21,19,5,oell,ol,ol,y,y,,,,,,0,70,20174,11/3/2015,NYR,WSH,,,,20,21,19,5,27,30,,92,77,8,44,74,70
1,18:37,5v5,NYR,27,o,21,,,ol,,,,,,,,,,0,70,20174,11/3/2015,NYR,WSH,,,,20,21,19,5,27,30,,92,77,8,44,74,70
1,17:20,5v5,WSH,43,w,18,,,oelc,,,y,y,,,,,,0,30,20174,11/3/2015,NYR,WSH,,,,24,26,13,6,93,30,,18,21,43,9,88,70
1,10:11,5v5,WSH,74,w,19,90,,oelc,ol,,y,,,,,,,1,30,20174,11/3/2015,NYR,WSH,,,,16,36,61,8,18,30,,19,14,90,44,74,70
1,9:54,5v5,WSH,44,s,90,,,oell,,,,y,,,,,,1,30,20174,11/3/2015,NYR,WSH,,,,16,36,61,8,18,30,,19,14,90,44,74,70
1,9:21,5v5,WSH,88,w,21,43,,oelc,ol,,,y,,,,,,1,30,20174,11/3/2015,NYR,WSH,,,,10,26,28,6,93,30,,18,21,43,9,88,70
1,9:05,5v5,NYR,10,b,28,,,orrl,,,,y,,,,,,1,70,20174,11/3/2015,NYR,WSH,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,7:42,5v5,WSH,74,w,8,92,77,ol,ol,ol,y,,,,,,,1,30,20174,11/3/2015,NYR,WSH,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,7:00,5v5,WSH,90,b,88,9,14,or,oc,ol,y,,,,,,,1,30,20174,11/3/2015,NYR,WSH,,,,16,36,61,5,27,30,,19,14,90,9,88,70
1,6:00,5v5,NYR,93,o,28,10,28,ol,ol,ol,,,,,,,,1,70,20174,11/3/2015,NYR,WSH,,,,10,26,28,6,93,30,,18,21,43,2,27,70
1,5:46,5v5,WSH,65,w,27,,,ol,,,,y,,,,,,1,30,20174,11/3/2015,NYR,WSH,,,,24,13,25,6,93,30,,21,83,65,27,74,70
1,4:15,5v5,WSH,8,w,88,8,,orrr,nl,,y,y,,y,,,,1,30,20174,11/3/2015,NYR,WSH,,,,20,21,19,5,18,30,,92,77,8,9,88,70
1,3:08,5v5,WSH,9,o,21,,,oelc,,,,,,,,,,0,30,20174,11/3/2015,NYR,WSH,,,,10,26,28,6,93,30,,18,21,43,9,88,70
1,2:53,5v5,WSH,88,s,43,,,or,,,,,,,,,,0,30,20174,11/3/2015,NYR,WSH,,,,10,26,28,6,93,30,,18,21,43,9,88,70
1,2:40,5v5,WSH,88,w,18,,,or,,,,,,,,,,0,30,20174,11/3/2015,NYR,WSH,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,2:14,5v5,NYR,13,w,24,18,8,nl,nl,dc,,y,2 on 1,y,,,,0,70,20174,11/3/2015,NYR,WSH,,,,24,13,25,8,18,30,,83,25,65,44,74,70
1,0:35,5v5,NYR,28,w,10,,,oc,,,,y,,,,,,1,70,20174,11/3/2015,NYR,WSH,,,,10,26,28,5,27,30,,19,8,90,9,88,70
1,0:11,5v4,WSH,9,o,92,65,,or,oc,,,,,,,,,1,30,20174,11/3/2015,NYR,WSH,,,,26,28,18,27,30,0,,92,14,8,65,74,70
2,18:07,5v5,NYR,8,w,16,,,oc,,,y,y,4 on 2,y,,,,1,70,20174,11/3/2015,NYR,WSH,,,,16,25,5,6,8,30,,92,14,8,65,2,70
2,16:00,5v5,WSH,90,w,9,88,,ol,or,,,,,,,,,2,30,20174,11/3/2015,NYR,WSH,,,,10,26,28,6,93,30,,19,14,90,9,88,70
2,15:36,5v5,WSH,19,w,9,14,19,opl,ol,ol,y,,,,,,,2,30,20174,11/3/2015,NYR,WSH,,,,10,26,28,6,93,30,,19,14,90,9,88,70
2,15:27,5v5,WSH,8,s,92,,,of,,,y,y,,,,,,2,30,20174,11/3/2015,NYR,WSH,,,,10,21,26,6,93,30,,92,77,8,2,27,70
2,15:05,5v5,WSH,27,o,2,8,,ol,ol,,,,,,,,,2,30,20174,11/3/2015,NYR,WSH,,,,10,21,26,6,93,30,,92,77,8,2,27,70
2,14:38,5v5,WSH,8,s,90,8,90,or,oc,or,,,,,,,,2,30,20174,11/3/2015,NYR,WSH,,,,10,21,26,6,93,30,,92,77,8,2,27,70
2,14:27,5v5,WSH,90,s,8,2,,oc,ol,,,,,,,,,2,30,20174,11/3/2015,NYR,WSH,,,,10,21,26,6,93,30,,92,77,8,2,27,70
2,13:56,5v5,WSH,8,o,92,2,,or,oelc,,y,,,,,,,2,30,20174,11/3/2015,NYR,WSH,,,,10,21,26,6,93,30,,92,77,8,2,27,70
2,13:02,5v5,NYR,16,w,36,,,orrc,,,y,y,,y,,,,2,70,20174,11/3/2015,NYR,WSH,,,,16,36,61,8,18,30,,19,14,90,44,74,70
2,12:29,5v5,WSH,88,w,25,,,oelr,,,,,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,24,13,25,5,27,30,,83,25,65,9,88,70
2,12:20,5v5,WSH,65,w,9,,,nsl,,,,,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,20,13,25,5,27,30,,83,25,65,9,88,70
2,11:54,5v5,WSH,43,w,21,,,or,,,,,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,20,21,19,8,18,30,,18,21,43,9,88,70
2,8:58,5v4,WSH,74,w,77,8,19,oc,ol,ol,,y,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,26,28,5,27,30,0,,19,77,8,90,74,70
2,8:13,5v4,WSH,2,s,92,65,8,oc,or,oc,,,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,21,61,8,18,30,0,,92,14,8,65,2,70
2,6:27,5v5,WSH,44,w,18,,,nl,,,,y,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,24,13,25,6,18,30,,18,21,77,44,88,70
2,6:13,5v5,WSH,19,w,90,19,90,oc,or,or,y,,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,16,36,61,8,18,30,,19,14,90,44,74,70
2,5:58,5v5,WSH,14,w,90,,,oc,,,,y,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,16,36,61,8,18,30,,19,14,90,44,74,70
2,5:07,5v5,WSH,8,s,92,77,8,ol,ol,nl,,y,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,20,21,19,5,27,30,,92,77,8,27,88,70
2,4:25,5v5,WSH,27,w,2,25,,oc,oelc,,,,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,10,26,28,5,27,30,,83,25,65,2,27,70
2,3:32,5v5,NYR,13,w,93,13,,ol,oc,,,,,,24,y,,3,70,20174,11/3/2015,NYR,WSH,,,,24,13,25,6,93,30,,18,25,65,2,27,70
2,1:49,5v5,WSH,2,w,90,,,oelr,,,,,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,16,36,61,8,27,30,,19,14,90,2,9,70
2,1:16,5v5,WSH,27,w,90,19,90,ol,ol,ol,,,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,21,36,61,8,27,30,,19,14,90,2,27,70
2,1:07,5v5,WSH,90,w,27,14,19,ol,or,or,y,y,,y,,,,3,30,20174,11/3/2015,NYR,WSH,,,,21,36,61,8,27,30,,19,14,90,2,27,70
3,18:28,5v5,WSH,8,w,19,44,,nl,dc,,,y,,,,,,2,30,20174,11/3/2015,NYR,WSH,,,,16,36,61,8,18,30,,83,8,65,44,74,70
3,17:39,5v5,NYR,13,w,36,25,13,nc,dc,dr,,y,,,,,,2,70,20174,11/3/2015,NYR,WSH,,,,24,13,25,6,93,30,,18,21,43,2,27,70
3,17:18,5v5,WSH,14,w,19,,,of,,,,y,,,,,,2,30,20174,11/3/2015,NYR,WSH,,,,10,13,25,6,93,30,,19,14,90,44,74,70
3,17:12,5v5,WSH,74,w,14,19,,ol,of,,,y,,,,,,2,30,20174,11/3/2015,NYR,WSH,,,,10,26,28,8,18,30,,19,14,90,44,74,70
3,16:20,5v5,WSH,14,w,9,90,,oc,or,,y,y,,,,,,2,30,20174,11/3/2015,NYR,WSH,,,,10,28,19,5,27,30,,92,14,90,9,88,70
3,15:41,5v5,WSH,74,w,44,77,92,nc,nc,nf,,,,,,,,2,30,20174,11/3/2015,NYR,WSH,,,,20,21,19,8,18,30,,92,77,8,44,74,70
3,15:17,5v5,WSH,8,s,77,92,74,oc,opr,nl,,,,,77,,,2,30,20174,11/3/2015,NYR,WSH,,,,20,21,19,8,18,30,,92,77,8,44,74,70
3,10:33,5v4,NYR,27,w,19,36,19,oelc,or,or,,,,,,,,2,70,20174,11/3/2015,NYR,WSH,,,,16,21,36,61,27,30,,21,83,2,27,70,0
3,10:24,5v4,NYR,27,o,21,27,21,ol,oc,ol,,,,,,,,2,70,20174,11/3/2015,NYR,WSH,,,,16,21,36,61,27,30,,21,83,2,27,70,0
3,9:52,5v4,NYR,93,w,13,93,13,oc,or,oelc,,,,,,,,2,70,20174,11/3/2015,NYR,WSH,,,,20,24,13,8,93,30,,19,77,74,88,70,0
3,9:07,5v5,NYR,26,s,93,6,30,nc,dc,dc,,y,,y,,,,2,70,20174,11/3/2015,NYR,WSH,,,,10,26,28,8,93,30,,14,25,2,27,44,70
3,8:21,5v5,WSH,92,w,2,,,dc,,,,,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,16,36,61,8,27,30,,92,14,8,9,88,70
3,8:14,5v5,WSH,9,o,8,,,ol,,,,,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,16,36,61,8,27,30,,92,14,8,9,88,70
3,6:53,5v5,NYR,26,b,25,16,18,nr,dc,dc,,y,,,,,,3,70,20174,11/3/2015,NYR,WSH,,,,10,28,25,8,18,30,,19,43,90,44,74,70
3,6:26,5v5,WSH,18,w,43,18,,nr,dc,,,y,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,10,26,28,8,18,30,,18,21,43,2,44,70
3,6:08,5v5,WSH,43,o,21,18,,oc,or,,y,,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,16,36,61,8,18,30,,18,21,43,2,27,70
3,5:11,5v5,NYR,25,w,13,,,dsl,,,,y,,,,,,3,70,20174,11/3/2015,NYR,WSH,,,,24,13,25,6,93,30,,92,77,8,9,88,70
3,2:19,5v5,NYR,25,w,6,,,dc,,,,y,,,,,,3,70,20174,11/3/2015,NYR,WSH,,,,24,13,25,8,18,30,,92,43,8,44,74,70
3,1:49,5v5,NYR,19,w,20,21,93,ol,dc,dl,,y,,,,,,3,70,20174,11/3/2015,NYR,WSH,,,,20,21,19,6,93,30,,83,65,90,2,74,70
3,1:12,5v5,NYR,26,w,28,10,,,oc,,y,,,,,,,3,70,20174,11/3/2015,NYR,WSH,,,,10,26,28,6,18,30,,19,65,90,9,88,70
3,0:54,5v5,WSH,90,w,19,14,,oc,nr,,,,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,24,13,25,8,18,30,,19,14,90,2,27,70
3,0:46,5v5,WSH,27,s,90,,,or,,,,,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,24,13,25,8,18,30,,19,14,90,2,27,70
3,0:35,5v5,WSH,27,w,2,19,,opr,or,,,,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,24,13,25,8,18,30,,19,14,90,2,27,70
3,0:02,5v5,WSH,8,s,92,2,9,nr,dr,dc,,,,,,,,3,30,20174,11/3/2015,NYR,WSH,,,,20,21,19,5,27,30,,92,77,8,2,9,70
1,19:12,5v5,NYR,21,w,61,,,nl,,,,,,,,,,0,34,20038,10/13/2015,NYR,WPG,30,34,,21,36,61,8,18,30,,6,18,26,39,57,34
1,18:40,5v5,NYR,20,w,6,,,nc,,,,y,,,,,,0,34,20038,10/13/2015,NYR,WPG,32,31,,20,24,13,8,18,30,,6,12,17,5,8,34
1,17:58,5v5,WPG,33,s,55,85,2,nl,dl,dl,,y,,,,,,0,30,20038,10/13/2015,NYR,WPG,,,,10,24,25,6,93,30,,55,85,27,2,33,34
1,16:23,5v5,WPG,18,w,16,18,8,oc,dr,dr,,y,,,,,,0,30,20038,10/13/2015,NYR,WPG,,,,16,20,36,5,27,30,,18,12,16,5,8,34
1,16:10,5v5,NYR,13,o,21,20,,ol,ol,,y,,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,20,21,13,6,27,30,,6,18,12,39,57,34
1,13:40,5v5,WPG,26,w,16,57,,or,nc,,,,,,,,,0,30,20038,10/13/2015,NYR,WPG,,,,16,36,61,6,18,30,,18,26,16,39,57,34
1,13:15,5v5,NYR,36,o,16,61,,oc,ol,,y,y,3 on 1,y,,,,0,34,20038,10/13/2015,NYR,WPG,,,,16,36,61,5,27,30,,18,26,16,39,57,34
1,12:37,5v5,WPG,33,w,2,,,oc,,,,,,,,,,1,30,20038,10/13/2015,NYR,WPG,,,,20,21,13,6,93,30,,55,85,27,2,33,34
1,12:30,5v4,WPG,27,s,57,,,oc,,,y,y,,y,,,,1,30,20038,10/13/2015,NYR,WPG,,,,28,25,5,27,30,0,,19,55,12,27,57,34
1,11:52,5v5,NYR,24,o,8,24,,oc,opc,,,y,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,10,24,25,8,18,30,,6,12,17,5,8,34
1,10:12,5v5,WPG,2,w,9,,,nc,,,,y,,,,,,0,30,20038,10/13/2015,NYR,WPG,,,,26,28,15,8,27,30,,9,19,85,2,33,34
1,10:01,5v5,NYR,28,w,27,28,,oc,ol,,,y,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,20,26,28,8,27,30,,9,19,85,2,33,34
1,9:32,5v5,WPG,5,w,17,12,17,or,or,or,,,,,6,,,0,30,20038,10/13/2015,NYR,WPG,,,,20,21,13,8,18,30,,6,12,17,5,8,34
1,8:11,5v5,NYR,61,w,36,61,16,oc,oc,nl,,y,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,16,36,61,5,27,30,,18,26,16,2,33,34
1,7:36,5v5,WPG,6,w,12,,,nc,,,,,,,,,,0,30,20038,10/13/2015,NYR,WPG,,,,16,36,15,6,93,30,,6,12,17,5,8,34
1,7:33,5v5,WPG,6,t,8,,,oc,,,y,y,,,,,,0,30,20038,10/13/2015,NYR,WPG,,,,16,36,15,6,93,30,,6,12,17,5,8,34
1,6:10,5v5,NYR,20,b,13,,,nc,,,,y,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,20,21,13,8,18,30,,9,19,22,33,57,34
1,4:05,5v5,NYR,15,o,5,27,16,ol,ol,ol,y,,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,3:44,5v5,WPG,27,w,85,33,,nr,nr,,y,y,,,,,,0,30,20038,10/13/2015,NYR,WPG,,,,26,28,15,8,18,30,,18,85,27,33,57,34
1,0:09,5v5,NYR,26,s,10,,,opr,,,,,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,10,24,26,8,93,30,,6,12,17,5,8,34
2,19:35,5v5,NYR,36,w,5,61,,nc,nl,,,,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,16,36,61,5,27,30,,18,26,16,39,57,34
2,19:30,5v5,NYR,27,s,61,,,opr,,,,,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,16,36,61,5,27,30,,18,26,16,39,57,34
2,18:22,5v5,NYR,13,w,20,5,27,oc,dr,dl,,y,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,20,21,13,8,18,30,,6,55,27,5,8,34
2,18:18,5v5,NYR,93,s,10,,,ofp,,,,y,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,10,24,25,6,93,30,,6,12,17,2,33,34
2,17:02,5v4,NYR,36,t,21,61,93,or,oelpc,nc,y,,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,16,21,36,61,93,30,,12,26,5,8,34,0
2,16:33,5v4,NYR,21,w,93,16,93,oc,opl,orrc,y,y,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,16,21,36,61,93,30,,12,26,5,8,34,0
2,16:14,5v4,NYR,36,o,16,,,oell,,,y,y,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,16,21,36,61,93,30,,12,26,5,8,34,0
2,15:48,5v4,NYR,8,w,93,,,nc,,,,y,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,10,20,13,8,93,30,,6,17,2,39,57,34
2,15:07,5v5,WPG,2,w,27,33,,nc,dr,,,y,,,,,,0,30,20038,10/13/2015,NYR,WPG,,,,26,28,15,5,27,30,,55,85,27,2,33,34
2,13:49,5v5,WPG,33,w,19,9,,opc,of,,,,,,,,,0,30,20038,10/13/2015,NYR,WPG,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,12:52,5v5,WPG,6,w,2,33,19,ol,dc,nc,y,y,,,,,,0,30,20038,10/13/2015,NYR,WPG,,,,16,36,61,6,93,30,,6,12,17,2,5,34
2,11:21,5v5,WPG,16,w,57,,,oc,,,,,,,,,,0,30,20038,10/13/2015,NYR,WPG,,,,26,28,15,5,27,30,,18,26,16,39,57,34
2,11:13,5v5,WPG,26,s,18,,,ol,,,,y,,,,,,0,30,20038,10/13/2015,NYR,WPG,,,,20,26,28,5,27,30,,18,26,16,39,57,34
2,10:58,5v4,NYR,36,w,93,36,93,oc,opr,oc,,,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,16,21,36,61,93,30,,6,17,5,8,34,0
2,10:46,5v4,NYR,61,w,21,,,or,,,,,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,16,21,36,61,93,30,,6,17,5,8,34,0
2,10:39,5v4,NYR,16,o,93,16,36,opl,oc,opr,,,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,16,21,36,61,93,30,,6,17,5,8,34,0
2,10:24,5v4,NYR,93,s,36,16,93,opc,oc,opl,,y,,,36,,,0,34,20038,10/13/2015,NYR,WPG,,,,16,21,36,61,93,30,,6,17,5,8,34,0
2,10:01,5v4,NYR,36,t,16,36,16,or,oc,or,y,,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,16,21,36,61,93,30,,6,17,5,8,34,0
2,9:18,5v4,NYR,13,w,8,27,8,oc,opc,or,,y,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,10,20,13,8,27,30,,18,16,2,33,34,0
2,9:15,5v4,NYR,8,w,10,,,of,,,y,y,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,10,20,13,8,27,30,,18,16,8,39,34,0
2,8:54,5v5,NYR,27,o,10,,,oell,,,,y,,,,,,0,34,20038,10/13/2015,NYR,WPG,,,,10,28,13,8,27,30,,55,85,27,8,39,34
