Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Sens,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
3,18:38,5v5,ANA,33,w,45,2,,dr,dl,,,,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,15,27,44,5,46,41,,17,33,26,2,45,31
3,17:21,5v5,OTT,65,o,68,65,,opr,or,,,,,,93,,,0,31,20645,1/13/2016,ANA,OTT,,,,68,93,9,3,65,41,,7,22,44,42,47,31
3,16:23,5v5,ANA,26,w,33,,,nr,,,,,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,7,6,61,45,74,41,,17,33,26,2,45,31
3,13:54,5v5,OTT,93,s,9,65,68,dr,dr,dr,,y,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,68,93,9,45,74,41,,17,33,26,42,53,31
3,12:57,5v5,OTT,46,w,7,6,61,oelc,oelr,or,,y,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,7,6,61,5,46,41,,7,22,44,2,45,31
3,11:46,5v5,OTT,46,w,44,15,,opl,oell,,,y,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,15,27,44,5,46,41,,10,67,19,3,53,31
3,11:17,5v5,OTT,5,w,9,,,opr,,,,,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,68,93,9,5,46,41,,7,22,44,2,45,31
3,11:10,5v5,ANA,44,s,7,45,,nr,dc,,,,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,68,93,9,5,46,41,,7,22,44,2,45,31
3,10:07,5v5,ANA,3,w,29,15,,oelpc,oelr,,,,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,10,25,89,45,74,41,,15,25,29,3,53,31
3,9:10,5v5,ANA,17,w,33,,,nc,,,,,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,8:50,5v5,ANA,67,w,19,10,,dc,dr,,,,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,15,27,44,3,65,41,,10,67,19,3,53,31
3,8:07,5v5,ANA,22,s,7,,,or,,,,y,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,68,93,9,5,46,41,,7,22,44,2,45,31
3,7:18,5v5,OTT,3,w,65,7,65,or,opl,or,,y,,,,,,0,31,20645,1/13/2016,ANA,OTT,,,,7,6,61,3,65,41,,17,33,26,42,47,31
3,5:54,5v5,ANA,19,b,53,,,oc,,,,y,,,67,y,,0,41,20645,1/13/2016,ANA,OTT,,,,15,27,44,5,46,41,,10,67,19,3,53,31
3,5:47,5v5,ANA,10,o,67,,,of,,,,y,,,,,,0,41,20645,1/13/2016,ANA,OTT,,,,15,27,44,5,46,41,,10,67,19,3,53,31
3,4:55,5v4,ANA,53,w,15,45,53,oc,dc,dl,y,y,,y,,,,0,41,20645,1/13/2016,ANA,OTT,,,,93,9,3,65,41,0,,15,10,67,45,53,31
3,3:25,5v5,ANA,47,s,42,67,,nr,nf,,,y,,,67,,,1,41,20645,1/13/2016,ANA,OTT,,,,15,27,44,45,65,41,,10,67,19,42,47,31
3,3:17,5v5,ANA,67,b,19,,,oelc,,,y,,,,,,,1,41,20645,1/13/2016,ANA,OTT,,,,15,27,44,45,65,41,,10,67,19,42,47,31
3,2:47,5v5,ANA,47,w,26,10,,oelpl,oelc,,,,,,,,,1,41,20645,1/13/2016,ANA,OTT,,,,15,27,44,45,65,41,,17,10,26,42,47,31
3,2:32,5v5,ANA,26,b,17,,,oc,,,y,y,,y,,,,1,41,20645,1/13/2016,ANA,OTT,,,,15,27,44,45,65,41,,17,33,26,2,42,31
3,1:35,5v5,ANA,17,w,26,17,,orrc,oc,,y,,3 on 2,,,,,2,41,20645,1/13/2016,ANA,OTT,,,,7,68,9,5,46,41,,17,33,26,2,45,31
3,1:26,5v5,ANA,33,w,47,,,nsl,,,y,y,1 on 0,y,,,,2,41,20645,1/13/2016,ANA,OTT,,,,7,6,61,45,65,41,,17,33,26,42,47,31
3,0:05,5v5,OTT,89,o,25,89,,oelc,oell,,,y,,,,,,3,31,20645,1/13/2016,ANA,OTT,,,,7,61,89,46,65,41,,7,22,44,3,53,31
