Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Hurricanes,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
2,17:33,5v5,CAR,42,w,15,11,,nr,dr,,,y,,,,,,0,35,520,12/26/2015,CAR,N.J,,,,11,15,42,5,74,30,,14,20,13,8,44,35
2,17:28,5v5,CAR,5,o,42,,,opl,,,,,,,,,,0,35,520,12/26/2015,CAR,N.J,,,,11,15,42,5,74,30,,14,20,13,8,44,35
2,15:23,5v5,N.J,21,w,2,28,,ol,opr,,,,,,,,,0,30,520,12/26/2015,CAR,N.J,,,,12,16,32,26,54,30,,9,19,21,2,28,35
2,15:18,5v5,N.J,48,w,16,,,ofp,,,,,,,,,,0,30,520,12/26/2015,CAR,N.J,,,,49,53,34,5,74,30,,16,48,51,8,44,35
2,14:52,5v5,N.J,8,w,44,51,,opl,opl,,,y,,,,,,0,30,520,12/26/2015,CAR,N.J,,,,49,53,34,5,74,30,,16,48,51,8,44,35
2,13:34,5v5,CAR,27,o,18,25,,oelpr,oell,,,,,,20,,,0,35,520,12/26/2015,CAR,N.J,,,,18,20,25,27,54,30,,11,15,22,5,6,35
2,13:26,5v5,CAR,27,o,18,,,opr,,,,y,,,,,,0,35,520,12/26/2015,CAR,N.J,,,,18,20,25,27,54,30,,11,15,22,5,6,35
2,11:13,5v5,N.J,5,s,19,,,opr,,,,y,,,,,,0,30,520,12/26/2015,CAR,N.J,,,,11,15,53,5,74,30,,9,19,21,5,44,35
2,10:36,5v5,CAR,15,w,54,15,,or,opr,,,y,,,42,y,,0,35,520,12/26/2015,CAR,N.J,,,,11,15,42,26,54,30,,16,48,51,5,6,35
2,10:08,5v5,CAR,26,o,42,15,,opl,oell,,,,,,,,,0,35,520,12/26/2015,CAR,N.J,,,,11,15,42,26,54,30,,16,48,51,5,6,35
2,8:51,5v5,CAR,65,o,32,,,opl,,,,y,,,,,,1,35,520,12/26/2015,CAR,N.J,,,,12,16,32,27,65,30,,11,15,20,2,28,35
2,8:44,5v5,CAR,65,o,32,,,opl,,,,y,,,16,y,,1,35,520,12/26/2015,CAR,N.J,,,,12,16,32,27,65,30,,11,15,20,2,28,35
2,8:01,5v5,N.J,21,w,5,6,,nc,nl,,,,,,,,,1,30,520,12/26/2015,CAR,N.J,,,,12,16,32,26,54,30,,9,19,21,8,44,35
2,4:05,5v5,CAR,49,w,32,26,,nl,dl,,,y,,,34,y,,1,35,520,12/26/2015,CAR,N.J,,,,49,32,34,26,54,30,,9,19,21,5,6,35
2,0:50,5v5,N.J,48,w,9,,,or,,,y,y,,,,,,1,30,520,12/26/2015,CAR,N.J,,,,49,53,34,27,65,30,,9,48,11,5,6,35
2,0:33,5v5,CAR,34,w,49,27,,dsr,dr,,,,,,,,,1,35,520,12/26/2015,CAR,N.J,,,,49,53,34,27,54,30,,9,21,11,5,6,35
2,0:24,5v5,N.J,9,w,5,,,oc,,,y,y,,,,,,1,30,520,12/26/2015,CAR,N.J,,,,49,53,34,27,54,30,,9,21,11,5,6,35
3,19:38,5v5,CAR,12,w,54,12,,or,oelpc,,,,,,,,,1,35,520,12/26/2015,CAR,N.J,,,,12,16,32,26,54,30,,19,51,20,2,28,35
3,19:29,5v5,CAR,32,o,12,32,,or,or,,,,,,,,,1,35,520,12/26/2015,CAR,N.J,,,,12,16,32,26,54,30,,19,51,20,2,28,35
3,19:22,5v5,CAR,12,w,32,16,,or,or,,,y,,,,,,1,35,520,12/26/2015,CAR,N.J,,,,12,16,32,26,54,30,,19,51,20,2,28,35
3,18:42,5v5,N.J,21,w,13,21,13,oell,oelr,oelc,,y,,y,,,,1,30,520,12/26/2015,CAR,N.J,,,,11,15,42,26,65,30,,14,21,13,5,6,35
3,18:24,5v5,CAR,65,o,20,,,opl,,,,,,,,,,0,35,520,12/26/2015,CAR,N.J,,,,49,53,34,27,65,30,,9,16,48,8,44,35
3,17:02,5v5,CAR,32,w,16,12,,orrl,ol,,y,y,,,,,,0,35,520,12/26/2015,CAR,N.J,,,,12,16,32,27,65,30,,19,51,20,2,28,35
3,16:46,5v5,N.J,28,w,48,,,oc,,,,,,,,,,0,30,520,12/26/2015,CAR,N.J,,,,20,49,34,5,74,30,,9,16,48,2,28,35
3,15:22,5v4,CAR,16,w,5,16,12,oc,opr,oelr,,y,,,,,,0,35,520,12/26/2015,CAR,N.J,,,,12,16,49,5,27,30,,16,19,5,6,35,0
3,11:43,5v5,CAR,27,w,12,32,16,or,ol,nc,y,y,,y,,,,0,35,520,12/26/2015,CAR,N.J,,,,12,16,32,26,27,30,,19,21,13,5,44,35
3,10:53,5v5,N.J,14,s,20,6,,opr,or,,,,,,,,,1,30,520,12/26/2015,CAR,N.J,,,,11,15,42,26,54,30,,9,14,20,6,28,35
3,7:02,5v5,CAR,74,w,34,20,,oelpr,oelc,,,,,,,,,1,35,520,12/26/2015,CAR,N.J,,,,20,49,34,5,74,30,,11,15,22,8,44,35
3,6:39,5v5,CAR,5,o,12,16,,opl,or,,,,,,,,,1,35,520,12/26/2015,CAR,N.J,,,,12,16,32,5,74,30,,11,15,22,8,44,35
3,6:02,5v5,N.J,14,w,14,13,6,or,dc,nr,,,,,,,,1,30,520,12/26/2015,CAR,N.J,,,,11,15,42,27,65,30,,14,20,13,5,6,35
3,5:45,5v5,N.J,20,w,13,20,,ol,dc,,y,y,,,,,,1,30,520,12/26/2015,CAR,N.J,,,,11,15,42,27,65,30,,14,20,13,6,28,35
3,5:28,5v5,CAR,11,w,15,,,oc,,,y,y,,,,,,1,35,520,12/26/2015,CAR,N.J,,,,11,42,34,26,27,30,,14,20,13,6,28,35
3,5:04,5v5,CAR,54,o,16,,,opr,,,,,,,,,,1,35,520,12/26/2015,CAR,N.J,,,,12,16,32,26,54,30,,9,19,21,2,28,35
3,3:37,5v5,N.J,14,t,5,,,or,,,y,y,,,14,,,1,30,520,12/26/2015,CAR,N.J,,,,11,15,42,27,65,30,,14,20,13,5,6,35
3,3:30,5v5,N.J,5,w,20,,,opl,,,,,,,,,,1,30,520,12/26/2015,CAR,N.J,,,,11,15,42,27,65,30,,14,20,13,5,6,35
3,3:14,5v5,CAR,42,s,27,,,nc,,,,y,,y,,,,1,35,520,12/26/2015,CAR,N.J,,,,11,15,42,27,65,30,,14,20,13,5,6,35
3,0:45,6v5,N.J,21,w,13,,,opr,,,,,,,,,,2,30,520,12/26/2015,CAR,N.J,,,,11,15,42,27,65,30,,14,19,21,20,13,2
3,0:40,6v5,N.J,2,w,13,19,,opr,of,,,y,,,,,,2,30,520,12/26/2015,CAR,N.J,,,,12,16,32,27,65,30,,14,19,21,20,13,2
3,0:35,6v5,N.J,13,o,2,13,19,oc,opr,of,,,,,,,,2,30,520,12/26/2015,CAR,N.J,,,,11,15,42,27,65,30,,14,19,21,20,13,2
1,19:08,5v5,CAR,65,w,16,11,15,or,or,nl,,y,,,11,y,,0,50,20530,12/27/2015,CHI,CAR,50,31,,11,15,16,65,74,31,,15,72,88,2,57,50
1,18:27,5v5,CHI,47,o,65,,,opl,,,,,,,,,,0,31,20530,12/27/2015,CHI,CAR,33,30,,49,53,34,5,54,31,,65,70,29,32,47,50
1,17:44,5v5,CHI,24,t,65,,,or,,,y,y,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,18,20,25,26,27,31,,11,65,24,2,57,50
1,17:32,5v5,CHI,28,w,24,,,oc,,,,y,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,18,20,25,26,27,31,,11,28,24,2,57,50
1,16:48,5v5,CAR,15,b,42,,,nc,,,,y,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,11,15,42,26,27,31,,11,28,24,2,57,50
1,14:40,5v5,CHI,7,w,29,,,oelc,,,,,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,12,20,25,26,27,31,,65,70,29,4,7,50
1,14:31,5v5,CAR,32,o,12,25,,or,dc,,,y,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,12,16,32,5,54,31,,19,81,86,4,7,50
1,13:43,5v5,CHI,24,w,11,2,,nl,dl,,y,y,,,28,y,,0,31,20530,12/27/2015,CHI,CAR,,,,11,15,42,27,65,31,,11,28,24,2,57,50
1,12:57,5v5,CAR,53,s,65,,,dc,,,,,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,49,53,34,5,74,31,,15,72,88,32,47,50
1,12:43,5v5,CHI,88,w,32,88,72,or,oc,dl,,,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,49,53,34,5,74,31,,15,72,88,32,47,50
1,11:51,5v5,CHI,29,w,65,,,dl,,,,,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,18,20,25,26,27,31,,65,70,29,4,32,50
1,11:30,5v5,CAR,74,w,42,11,,opc,of,,,,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,11,15,42,65,74,31,,19,81,86,4,7,50
1,11:25,5v5,CAR,15,b,11,42,,oelr,ol,,y,y,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,11,15,42,65,74,31,,19,81,86,4,7,50
1,10:44,5v5,CAR,16,w,32,,,oc,,,,,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,12,16,32,26,27,31,,15,72,88,4,7,50
1,7:47,5v5,CAR,32,w,27,32,26,nc,dl,dl,,y,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,12,16,32,26,27,31,,19,81,86,4,7,50
1,7:30,5v5,CHI,11,t,7,24,11,or,opr,oelr,y,,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,12,16,32,26,27,31,,11,28,24,4,7,50
1,7:01,5v5,CAR,34,w,11,,,or,,,,,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,11,15,34,65,74,31,,15,72,88,2,57,50
1,6:27,5v5,CAR,54,s,53,42,,opr,of,,,y,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,42,49,53,5,54,31,,19,81,86,2,57,50
1,6:15,5v5,CAR,42,t,54,49,,oc,opr,,y,y,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,42,49,53,5,54,31,,19,81,86,2,57,50
1,5:18,5v5,CAR,12,w,16,27,,ol,dr,,,y,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,12,16,32,65,74,31,,11,28,24,4,7,50
1,4:28,5v5,CAR,88,w,72,15,72,oelc,ol,nc,y,,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,11,15,42,65,74,31,,15,72,88,32,47,50
1,3:42,5v5,CAR,11,w,15,65,,oc,dsc,,,,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,11,15,53,5,54,31,,65,70,29,2,57,50
1,3:23,5v5,CAR,49,w,54,,,dc,,,,y,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,49,53,34,5,54,31,,65,70,29,2,57,50
1,3:13,5v5,CAR,65,o,70,29,,or,nc,,,,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,49,53,34,5,54,31,,65,70,29,2,7,50
1,2:51,5v5,CHI,7,o,19,65,,opr,oell,,,y,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,49,32,34,5,54,31,,19,65,29,4,7,50
1,2:44,5v5,CHI,4,w,81,19,81,opc,oc,or,,,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,12,16,32,26,27,31,,19,81,86,4,7,50
1,0:32,5v5,CHI,7,s,11,,,oell,,,,,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,11,15,42,26,27,31,,11,28,24,4,7,50
2,19:50,5v5,CAR,27,w,16,32,27,or,nc,nr,,y,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,12,16,32,26,27,31,,19,81,86,4,7,50
2,19:03,5v5,CAR,42,t,11,,,or,,,y,,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,11,15,42,65,74,31,,15,72,81,2,57,50
2,18:24,5v5,CHI,88,w,72,88,23,or,or,or,,y,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,11,53,34,65,74,31,,15,72,88,32,47,50
2,17:55,5v5,CHI,47,s,88,24,,or,dl,,,,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,49,53,34,5,54,31,,11,88,24,32,47,50
2,16:43,5v5,CHI,29,s,70,65,2,dc,dr,dc,,,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,18,20,25,26,27,31,,65,70,29,2,57,50
2,16:02,5v5,CHI,12,w,32,12,,nr,nc,,,,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,12,16,32,5,54,31,,19,81,86,4,7,50
2,14:16,5v5,CHI,34,w,49,27,,oc,nr,,,y,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,49,53,34,26,27,31,,11,15,88,32,47,50
2,13:14,5v5,CHI,65,o,24,,,orrc,,,y,,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,18,20,25,26,27,31,,65,24,29,2,57,50
2,13:01,5v5,CAR,25,b,26,27,,dc,dr,,,y,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,18,20,25,5,54,31,,65,70,29,2,57,50
2,12:29,5v5,CHI,57,s,86,57,2,nc,dr,dl,,y,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,12,16,32,5,54,31,,19,81,86,2,57,50
2,12:13,5v5,CHI,19,b,81,4,,ol,ol,,y,y,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,12,16,32,5,54,31,,19,81,86,4,7,50
2,11:20,5v4,CHI,86,t,57,81,57,or,opr,or,y,,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,18,20,26,65,31,0,,19,65,81,86,57,50
2,4:05,4v4,CHI,7,w,19,7,,ol,dl,,y,,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,49,53,26,27,31,0,,19,72,7,32,50,0
2,3:51,4v4,CAR,32,b,74,,,nc,,,,,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,11,32,65,74,31,0,,72,86,2,57,50,0
2,3:00,5v5,CHI,28,w,24,32,,oc,nr,,y,,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,15,18,42,5,65,31,,11,28,24,32,47,50
2,2:43,5v5,CAR,15,w,5,,,dl,,,,,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,15,18,42,5,54,31,,11,65,24,32,47,50
2,2:31,5v5,CHI,65,w,11,65,,nc,dl,,y,,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,11,15,25,5,54,31,,19,65,86,4,7,50
2,2:21,5v5,CHI,65,w,19,65,,ol,or,,,,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,12,15,25,5,54,31,,19,65,86,4,7,50
2,1:02,5v5,CHI,29,w,70,29,81,oc,oc,ol,y,y,,,,,,0,31,20530,12/27/2015,CHI,CAR,,,,11,15,42,65,74,31,,70,81,29,2,57,50
2,0:34,5v5,CAR,49,w,42,65,31,nl,dsl,dc,,y,,,,,,0,50,20530,12/27/2015,CHI,CAR,,,,49,53,34,26,27,31,,15,72,88,4,7,50
2,0:19,5v5,CAR,27,w,53,34,49,oc,dr,dr,,y,,y,,,,0,50,20530,12/27/2015,CHI,CAR,,,,49,53,34,26,27,31,,15,72,88,4,7,50
3,19:20,5v5,CAR,16,t,32,16,12,oc,oc,dr,y,,,,,,,-1,50,20530,12/27/2015,CHI,CAR,,,,11,16,32,26,65,31,,19,81,86,4,7,50
3,18:28,5v5,CAR,11,t,54,,,or,,,y,y,,,,,,-1,50,20530,12/27/2015,CHI,CAR,,,,11,42,34,5,54,31,,15,88,86,4,57,50
3,18:16,5v5,CAR,49,w,53,54,,oelc,or,,y,y,,,,,,-1,50,20530,12/27/2015,CHI,CAR,,,,49,53,34,5,54,31,,11,28,24,2,57,50
3,17:06,5v5,CHI,29,t,65,,,or,,,y,,,,,,,-1,31,20530,12/27/2015,CHI,CAR,,,,18,20,25,26,27,31,,65,70,29,2,57,50
3,16:56,5v5,CHI,2,w,70,29,,opr,oelc,,,y,,,,,,-1,31,20530,12/27/2015,CHI,CAR,,,,18,20,25,26,27,31,,65,70,29,2,57,50
3,16:30,5v5,CAR,27,w,25,26,,dl,dl,,,,,,,,,-1,50,20530,12/27/2015,CHI,CAR,,,,12,16,32,27,65,31,,19,72,81,4,7,50
3,15:40,5v5,CHI,86,w,15,57,,nc,dr,,,y,,,,,,-1,31,20530,12/27/2015,CHI,CAR,,,,11,15,42,54,65,31,,15,88,86,4,7,50
3,15:21,5v5,CAR,5,w,15,,,opc,,,,,,,,,,-1,50,20530,12/27/2015,CHI,CAR,,,,11,15,42,5,54,31,,15,88,86,2,57,50
3,15:12,5v5,CAR,49,w,53,54,49,or,or,of,y,y,,y,,,,-1,50,20530,12/27/2015,CHI,CAR,,,,49,53,34,5,54,31,,11,28,24,2,57,50
3,15:01,5v5,CAR,53,w,34,53,5,ol,nl,nl,y,y,,,,,,-2,50,20530,12/27/2015,CHI,CAR,,,,49,53,34,5,54,31,,15,88,86,4,7,50
3,14:57,5v5,CAR,54,w,49,,,opr,,,,,,,,,,-2,50,20530,12/27/2015,CHI,CAR,,,,49,53,34,5,54,31,,15,88,86,4,7,50
3,14:11,5v5,CHI,29,w,70,7,,or,or,,y,,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,12,16,32,65,74,31,,65,70,29,4,7,50
3,13:37,5v5,CAR,11,w,42,11,,ol,dl,,y,,,,,,,-2,50,20530,12/27/2015,CHI,CAR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,13:18,5v5,CAR,12,w,15,,,ol,,,y,,,,,,,-2,50,20530,12/27/2015,CHI,CAR,,,,12,15,32,26,27,31,,65,70,29,4,7,50
3,12:12,5v5,CHI,19,w,81,19,,ol,nc,,,y,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,11,16,32,65,74,31,,19,81,86,2,7,50
3,11:32,5v5,CHI,7,s,88,7,,nc,dc,,,,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,15,42,49,54,74,31,,15,72,88,2,7,50
3,10:42,5v5,CAR,54,w,49,5,49,ol,ol,oelpc,,,,,,,,-2,50,20530,12/27/2015,CHI,CAR,,,,49,53,34,5,54,31,,65,24,29,2,32,50
3,10:30,5v5,CHI,86,w,65,,,oelr,,,,,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,49,53,34,5,54,31,,19,81,86,7,57,50
3,9:46,5v5,CAR,27,o,20,,,orrr,,,y,,,,25,y,,-2,50,20530,12/27/2015,CHI,CAR,,,,18,20,25,26,27,31,,19,81,86,7,57,50
3,9:05,5v5,CHI,11,w,65,2,,nc,dr,,y,y,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,11,15,42,65,74,31,,11,65,88,2,7,50
3,8:22,5v5,CHI,81,a,86,4,81,or,or,opr,y,y,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,49,53,34,5,54,31,,19,81,86,4,7,50
3,8:02,5v5,CHI,15,w,88,15,88,oc,oc,nc,y,y,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,49,53,34,5,54,31,,15,72,88,4,7,50
3,7:54,5v5,CHI,2,o,88,2,72,opl,ol,opl,,y,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,49,53,34,5,54,31,,15,72,88,2,57,50
3,7:41,5v5,CAR,34,b,49,,,dl,,,,,,,,,,-2,50,20530,12/27/2015,CHI,CAR,,,,49,53,34,65,74,31,,15,72,88,2,57,50
3,7:24,5v5,CHI,88,b,15,,,oelc,,,,y,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,49,53,34,65,74,31,,15,72,88,2,57,50
3,6:12,5v5,CAR,16,w,32,12,,dl,or,,y,,,,,,,-2,50,20530,12/27/2015,CHI,CAR,,,,12,16,32,26,27,31,,19,81,86,2,7,50
3,5:56,5v5,CHI,7,w,2,,,dl,,,,y,,,81,y,,-2,31,20530,12/27/2015,CHI,CAR,,,,12,16,32,26,27,31,,19,81,86,2,7,50
3,5:53,5v5,CHI,86,r,,,,,,,y,y,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,12,16,32,26,27,31,,19,81,86,2,7,50
3,5:47,5v5,CHI,81,s,2,81,19,opl,opc,of,,,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,11,15,42,26,27,31,,19,81,86,2,7,50
3,5:38,5v5,CHI,7,w,19,,,of,,,,,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,11,15,42,26,27,31,,19,81,86,2,7,50
3,4:17,5v5,CHI,32,w,15,88,,opr,oelc,,,,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,49,53,34,65,74,31,,15,72,88,32,57,50
3,3:52,5v5,CHI,88,o,57,72,88,oc,opl,or,,,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,49,53,34,65,74,31,,15,72,88,32,57,50
3,3:28,5v5,CHI,24,a,29,,,oell,,,y,y,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,12,16,32,26,27,31,,65,24,29,2,7,50
3,2:15,5v4,CHI,88,w,7,88,7,oc,opr,or,y,,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,11,49,26,27,31,0,,19,65,72,88,2,7
3,2:03,5v4,CHI,2,o,72,19,2,opl,ol,ol,,,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,18,20,54,65,31,0,,19,65,72,88,2,7
3,1:16,5v4,CHI,81,w,32,57,86,oc,oc,opr,y,,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,18,20,54,65,31,0,,15,81,86,32,57,0
3,0:42,6v5,CHI,88,o,19,72,88,oelc,ol,opc,y,y,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,11,16,42,26,27,31,,19,65,72,88,2,7
3,0:24,6v5,CHI,19,w,72,,,nc,,,,y,,,,,,-2,31,20530,12/27/2015,CHI,CAR,,,,12,16,42,27,65,31,,19,65,72,88,2,7
3,0:06,6v5,CHI,65,w,19,,,of,,,y,,,,7,y,y,-2,31,20530,12/27/2015,CHI,CAR,,,,12,16,42,27,65,31,,19,65,72,88,2,7
1,18:55,5v5,CAR,54,s,12,,,opr,,,,,,,,,,0,1,20479,12/18/2015,CAR,FLA,30,1,,12,16,32,26,54,30,,21,18,36,33,51,1
1,18:44,5v5,CAR,32,o,12,,,oelc,,,y,,,,,,,0,1,20479,12/18/2015,CAR,FLA,31,35,,12,16,32,26,54,30,,21,18,36,33,51,1
1,16:43,5v5,CAR,11,W,42,65,11,nl,dl,dl,y,y,4 on 2,,15,,,0,1,20479,12/18/2015,CAR,FLA,,,,11,15,42,27,65,30,,11,16,68,5,33,1
1,16:00,5v5,FLA,21,w,44,36,21,or,nl,dl,,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,12,16,32,26,54,30,,21,18,36,4,44,1
1,15:54,5v5,FLA,21,o,36,,,or,,,y,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,12,16,32,26,54,30,,21,18,36,4,44,1
1,12:41,5v5,CAR,12,w,16,54,32,ol,oc,nl,,,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,12,16,32,54,65,30,,21,18,36,5,44,1
1,11:29,5v5,CAR,24,w,18,25,,nc,nr,,,,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,18,24,25,5,74,30,,53,73,48,33,51,1
1,9:56,5v5,CAR,11,w,42,,,oc,,,,,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,11,15,42,26,54,30,,21,18,36,4,44,1
1,7:36,5v5,CAR,53,o,26,,,orrr,,,y,,3 on 2,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,49,53,34,26,65,30,,23,73,48,4,44,1
1,7:17,5v5,FLA,53,t,73,,,oc,,,,y,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,18,24,25,5,74,30,,53,73,48,5,7,1
1,6:04,5v4,FLA,73,w,36,73,51,oc,or,oc,y,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,16,49,27,65,30,0,,21,73,18,36,51,1
1,5:03,5v4,FLA,7,w,5,11,5,ol,opl,dc,,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,16,18,24,27,65,30,,11,16,68,5,7,1
1,4:48,5v5,CAR,5,o,32,12,,of,of,,,,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,12,32,25,5,74,30,,53,73,48,33,51,1
2,19:13,5v5,CAR,32,w,16,26,54,oc,nl,dr,,,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,12,16,32,26,54,30,,21,18,36,33,51,1
2,17:18,5v5,FLA,42,w,23,42,,orrl,nc,,y,,3 on 2,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,18,24,25,26,54,30,,23,42,86,5,7,1
2,15:15,5v5,FLA,36,w,51,,,dc,,,,y,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,49,53,34,5,74,30,,21,18,36,33,51,1
2,14:26,5v5,FLA,33,w,21,,,opl,,,,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,49,53,34,26,54,30,,21,73,18,33,51,1
2,13:56,5v5,CAR,42,s,27,,,dl,,,,y,3 on 2,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,11,15,42,27,65,30,,53,73,48,4,44,1
2,13:22,5v5,CAR,53,w,49,,,or,,,,y,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,49,53,34,5,74,30,,53,73,48,4,44,1
2,13:18,5v5,CAR,27,w,42,11,,of,of,,,,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,11,15,42,27,65,30,,11,16,68,5,7,1
2,12:30,5v5,CAR,15,s,42,11,65,nl,nl,dc,y,y,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,11,15,42,27,65,30,,11,16,68,5,7,1
2,11:39,5v5,FLA,86,w,23,,,nc,,,,y,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,49,53,34,5,74,30,,21,18,36,33,51,1
2,11:36,5v5,FLA,36,o,21,,,of,,,y,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,49,53,34,5,74,30,,21,18,36,33,51,1
2,10:45,5v5,CAR,24,w,25,54,,nr,dr,,,y,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,18,24,25,26,54,30,,53,73,48,4,44,1
2,8:55,5v5,CAR,32,w,12,,,nr,,,,y,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,12,16,32,27,65,30,,11,16,68,33,51,1
2,5:33,5v5,CAR,12,o,32,16,65,orrc,or,dc,y,y,,,,,,0,1,20479,12/18/2015,CAR,FLA,,,,12,16,32,65,74,30,,11,16,68,4,5,1
2,2:48,5v4,FLA,73,o,36,,,oc,,,y,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,11,42,26,54,30,0,,21,73,18,36,51,1
2,1:36,5v5,FLA,53,b,73,,,oc,,,y,y,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,12,16,32,5,74,30,,53,73,48,4,44,1
2,0:09,5v5,FLA,33,w,11,,,or,,,,,,,,,,0,30,20479,12/18/2015,CAR,FLA,,,,49,53,34,26,54,30,,11,16,68,33,51,1
