Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Panthers,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
2,16:21,5v5,WSH,19,w,77,,,nr,,,,y,,,,,,1,35,20423,12/10/2015,FLA,WSH,,,,17,48,36,33,44,35,,19,77,8,9,27,31
2,15:47,5v5,FLA,44,w,17,36,,oell,opr,,,y,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,17,42,36,33,44,35,,19,77,8,4,9,31
2,14:45,5v5,WSH,92,w,2,14,74,or,opc,ol,,,,,,,,1,35,20423,12/10/2015,FLA,WSH,,,,42,63,86,5,7,35,,92,14,90,2,27,31
2,14:12,5v5,FLA,73,w,18,33,,opr,oelc,,,y,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,21,73,18,33,51,35,,92,43,90,2,27,31
2,12:48,5v5,FLA,7,o,16,51,11,opl,dl,dl,,y,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,11,16,68,7,44,35,,19,77,8,27,88,31
2,11:59,5v4,FLA,5,w,7,11,,ol,oelpl,,,,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,11,16,68,5,7,35,,21,77,2,27,31,0
2,10:44,5v4,FLA,73,o,51,73,51,oc,opr,oc,,y,,y,,,,1,31,20423,12/10/2015,FLA,WSH,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,10:25,5v5,FLA,33,s,21,,,opl,,,,y,,,,,,2,31,20423,12/10/2015,FLA,WSH,,,,21,73,18,33,44,35,,92,14,90,4,9,31
2,10:11,5v5,FLA,48,o,36,,,oelc,,,y,,,,,,,2,31,20423,12/10/2015,FLA,WSH,,,,17,48,36,7,44,35,,92,14,90,4,9,31
2,7:54,5v5,WSH,74,w,88,14,,opl,oc,,,y,,,,,,2,35,20423,12/10/2015,FLA,WSH,,,,11,16,48,33,51,35,,19,14,8,74,88,31
2,6:49,5v4,WSH,74,o,19,74,19,opr,oc,opr,,,,,,,,2,35,20423,12/10/2015,FLA,WSH,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,6:03,5v4,WSH,8,w,77,,,orrr,,,y,y,,,,,,2,35,20423,12/10/2015,FLA,WSH,,,,63,36,5,44,35,0,,19,77,8,90,2,31
2,4:33,5v5,WSH,27,o,21,27,,ol,ol,,y,,,,,,,2,35,20423,12/10/2015,FLA,WSH,,,,21,73,18,5,7,35,,21,46,67,27,88,31
2,4:29,5v5,WSH,67,o,27,,,oelr,,,y,y,,,,,,2,35,20423,12/10/2015,FLA,WSH,,,,21,73,18,5,7,35,,21,46,67,27,88,31
2,4:21,5v5,FLA,18,w,73,21,,orrl,dc,,y,y,3 on 2,,,,,2,31,20423,12/10/2015,FLA,WSH,,,,21,73,18,5,7,35,,21,46,67,27,88,31
2,2:22,5v5,FLA,63,w,7,33,,dc,dc,,,,,,,,,2,31,20423,12/10/2015,FLA,WSH,,,,42,63,86,7,33,35,,19,77,90,2,27,31
2,1:44,5v4,WSH,92,w,2,,,oc,,,,y,,,,,,2,35,20423,12/10/2015,FLA,WSH,,,,17,18,33,51,35,0,,92,14,8,25,2,31
2,1:13,5v4,WSH,2,o,90,92,90,opr,oelc,or,,y,,,77,,,2,35,20423,12/10/2015,FLA,WSH,,,,63,36,5,44,35,0,,92,77,8,90,2,31
2,1:06,5v4,WSH,2,o,90,92,,oelc,opr,,,,,,,,,2,35,20423,12/10/2015,FLA,WSH,,,,63,36,5,44,35,0,,92,77,8,90,2,31
2,0:44,5v4,WSH,8,o,74,19,74,oc,opr,oc,y,y,,,,,,2,35,20423,12/10/2015,FLA,WSH,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,0:08,5v5,WSH,74,o,83,43,,nl,or,,,y,,,,,,2,35,20423,12/10/2015,FLA,WSH,,,,11,16,7,33,51,35,,83,92,8,27,74,31
2,0:04,5v5,WSH,2,o,74,83,,of,of,,,,,,,,,2,35,20423,12/10/2015,FLA,WSH,,,,17,48,36,7,44,35,,21,83,25,2,74,31
3,18:28,5v5,FLA,68,w,11,68,,nr,nr,,,,,,,,,2,31,20423,12/10/2015,FLA,WSH,,,,11,16,68,7,44,35,,19,14,90,2,27,31
3,18:15,5v5,WSH,14,w,2,,,nr,,,,,,,,,,2,35,20423,12/10/2015,FLA,WSH,,,,11,16,68,7,44,35,,19,14,90,2,74,31
3,16:49,5v5,FLA,5,o,89,,,opr,,,,,,,,,,2,31,20423,12/10/2015,FLA,WSH,,,,42,63,86,5,33,35,,21,46,67,4,9,31
3,16:08,5v5,FLA,36,w,48,,,of,,,,,,,,,,2,31,20423,12/10/2015,FLA,WSH,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,15:28,5v5,FLA,68,w,11,16,,ol,nc,,,y,,,,,,2,31,20423,12/10/2015,FLA,WSH,,,,11,16,68,5,7,35,,83,77,8,2,27,31
3,15:02,5v5,WSH,19,w,2,,,nr,,,,,,,,,,2,35,20423,12/10/2015,FLA,WSH,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,13:45,5v4,FLA,36,o,18,21,18,ol,oelc,ol,y,,,,,,,2,31,20423,12/10/2015,FLA,WSH,,,,21,73,18,36,7,35,,21,77,2,27,31,0
3,13:08,4v4,FLA,16,w,33,11,16,or,nl,dc,,,,,,,,2,31,20423,12/10/2015,FLA,WSH,,,,11,16,5,33,35,0,,92,8,74,88,31,0
3,12:41,4v4,FLA,5,o,11,33,,orrc,dc,,y,y,,y,,,,2,31,20423,12/10/2015,FLA,WSH,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,11:52,4v4,WSH,74,o,9,,,or,,,,,,,,,,3,35,20423,12/10/2015,FLA,WSH,,,,17,21,5,44,35,0,,19,90,9,74,31,0
3,11:27,4v5,WSH,77,w,83,74,,dl,dl,,y,,,,,,,3,35,20423,12/10/2015,FLA,WSH,,,,17,21,18,5,7,35,,83,77,4,27,31,0
3,10:30,5v4,FLA,11,w,68,5,68,or,oc,opc,y,,,,,,,3,31,20423,12/10/2015,FLA,WSH,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,10:18,5v4,FLA,5,o,11,5,,opr,oc,,,,,,,,,3,31,20423,12/10/2015,FLA,WSH,,,,11,16,68,5,44,35,,14,25,4,27,31,0
3,9:53,5v4,FLA,7,s,21,18,36,or,oc,opc,,,,,,,,3,31,20423,12/10/2015,FLA,WSH,,,,21,18,36,7,44,35,,21,46,2,88,31,0
3,6:42,5v5,WSH,88,w,14,92,25,oelpl,oelr,oelr,,,,,,,,3,35,20423,12/10/2015,FLA,WSH,,,,17,48,36,33,51,35,,92,14,25,74,88,31
3,6:00,5v5,WSH,21,w,4,9,,nl,dr,,,y,,,,,,3,35,20423,12/10/2015,FLA,WSH,,,,42,63,86,5,7,35,,21,46,77,4,9,31
3,5:37,5v5,WSH,77,w,46,,,ol,,,y,,,,,,,3,35,20423,12/10/2015,FLA,WSH,,,,21,42,86,5,44,35,,21,46,77,9,88,31
3,4:57,5v5,FLA,68,b,21,,,nc,,,y,y,2 on 1,,,,,3,31,20423,12/10/2015,FLA,WSH,,,,21,73,68,33,51,35,,19,83,8,74,88,31
3,4:06,5v3,WSH,92,w,19,74,77,or,or,nl,y,,,,,,,3,35,20423,12/10/2015,FLA,WSH,,,,17,33,44,35,0,0,,19,92,14,77,74,0
3,3:50,5v3,WSH,92,w,19,74,77,or,or,ol,y,y,,,,,,3,35,20423,12/10/2015,FLA,WSH,,,,17,33,44,35,0,0,,19,92,14,77,74,0
3,3:24,5v3,WSH,14,o,19,74,19,orrc,or,oc,y,y,,,,,,3,35,20423,12/10/2015,FLA,WSH,,,,36,33,44,35,0,0,,19,92,14,77,74,0
3,2:51,6v4,WSH,14,w,74,77,,oc,ol,,y,,,,,,,3,35,20423,12/10/2015,FLA,WSH,,,,17,21,33,44,35,0,,19,92,14,77,8,74
3,2:42,6v4,WSH,74,o,19,74,77,opr,oc,oc,,,,,,,,3,35,20423,12/10/2015,FLA,WSH,,,,17,21,33,44,35,0,,19,92,14,77,8,74
3,2:27,6v4,WSH,8,o,74,,,oc,,,,,,,,,,3,35,20423,12/10/2015,FLA,WSH,,,,17,21,33,44,35,0,,19,92,14,77,8,74
3,2:10,6v5,WSH,8,o,74,19,92,orrc,opr,or,y,y,,y,,,,3,35,20423,12/10/2015,FLA,WSH,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,1:08,5v6,FLA,36,w,48,36,,nr,dc,,,,,,,,,2,31,20423,12/10/2015,FLA,WSH,,,,63,48,36,5,7,35,,19,92,8,90,2,74
1,19:34,5v5,N.J,20,b,13,14,,oelr,oc,,y,y,,y,,,,0,1,20400,12/6/2015,N.J,FLA,35,1,,11,21,18,33,51,1,,14,20,13,2,28,35
1,19:22,5v5,FLA,73,s,16,44,7,nr,dr,dl,,y,,,,,,1,35,20400,12/6/2015,N.J,FLA,1,35,,16,73,68,7,44,1,,16,21,26,5,6,35
1,19:15,5v5,FLA,73,w,44,73,,or,opr,,,,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,16,73,68,7,44,1,,25,48,51,5,6,35
1,17:08,5v5,N.J,11,w,2,28,2,dsc,dr,dl,,y,,,,,,1,1,20400,12/6/2015,N.J,FLA,,,,42,63,86,33,51,1,,18,11,22,2,28,35
1,16:09,5v5,N.J,6,w,14,,,oc,,,,,,,,,,1,1,20400,12/6/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,15:33,5v5,N.J,28,w,16,26,6,opr,nc,dl,,y,,,21,,,1,1,20400,12/6/2015,N.J,FLA,,,,16,73,68,3,5,1,,16,21,26,2,28,35
1,14:24,5v5,FLA,48,w,36,,,ol,,,y,y,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,17,48,36,33,51,1,,25,48,51,8,44,35
1,10:54,5v4,N.J,28,w,16,25,16,opr,oelc,or,,,,,,,,1,1,20400,12/6/2015,N.J,FLA,,,,63,36,33,44,1,0,,16,21,25,22,28,35
1,10:48,5v4,N.J,28,s,16,28,,opr,or,,,,,,,,,1,1,20400,12/6/2015,N.J,FLA,,,,63,36,33,44,1,0,,16,21,25,22,28,35
1,9:36,5v5,FLA,5,s,68,,,opr,,,,y,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,11,16,68,5,7,1,,18,48,11,5,6,35
1,7:59,5v5,N.J,16,t,21,28,,or,nc,,y,y,,,,,,1,1,20400,12/6/2015,N.J,FLA,,,,42,63,86,33,51,1,,16,21,26,2,28,35
1,7:43,5v5,N.J,28,t,21,16,,oc,oell,,y,y,,,28,y,,1,1,20400,12/6/2015,N.J,FLA,,,,42,63,86,33,51,1,,14,20,13,2,28,35
1,7:20,5v5,N.J,16,w,26,,,oc,,,,,,,,,,1,1,20400,12/6/2015,N.J,FLA,,,,21,73,18,33,51,1,,16,21,26,2,28,35
1,7:05,5v5,N.J,21,w,28,,,nc,,,,y,,y,,,,1,1,20400,12/6/2015,N.J,FLA,,,,21,73,18,3,5,1,,16,21,26,2,28,35
1,6:57,5v5,FLA,16,w,11,,,ol,,,,y,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,21,73,18,3,5,1,,16,21,26,2,28,35
1,5:28,5v5,N.J,8,s,51,,,opr,,,,y,,,,,,2,1,20400,12/6/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,4:35,5v4,FLA,73,s,51,21,51,ol,opl,oc,,y,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,21,73,18,36,51,1,,16,26,5,6,35,0
1,1:00,5v5,FLA,73,t,44,,,orrr,,,y,,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,21,73,18,7,44,1,,14,20,13,2,28,35
1,0:53,5v5,FLA,7,w,44,21,,or,opr,,,y,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,21,73,18,7,44,1,,14,20,13,2,28,35
1,0:49,5v5,FLA,18,o,21,,,oelc,,,y,y,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,21,73,18,7,44,1,,14,20,13,2,28,35
2,19:21,4v4,FLA,5,w,3,5,,dl,nr,,,,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,16,68,3,5,1,0,,21,20,5,6,35,0
2,19:17,4v4,FLA,5,s,68,,,opc,,,,y,,y,,,,2,35,20400,12/6/2015,N.J,FLA,,,,16,68,3,5,1,0,,16,20,5,6,35,0
2,17:56,5v5,FLA,3,w,48,,,opc,,,,,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,17,48,36,3,5,1,,14,21,25,2,5,35
2,17:47,5v5,FLA,5,s,36,,,or,,,,,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,17,48,36,3,5,1,,14,21,25,2,5,35
2,17:34,5v5,FLA,86,w,42,86,,oelc,or,,,y,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,42,63,86,7,44,1,,18,11,22,8,44,35
2,17:22,5v5,FLA,7,w,63,,,opc,,,,y,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,42,63,86,7,44,1,,18,11,22,8,44,35
2,16:23,4v4,N.J,5,w,14,,,opr,,,,y,,,14,y,y,1,1,20400,12/6/2015,N.J,FLA,,,,16,68,33,51,1,0,,14,13,5,6,35,0
2,15:20,4v4,N.J,8,o,48,16,,orrc,nl,,y,,3 on 1,,,,,2,1,20400,12/6/2015,N.J,FLA,,,,21,73,3,5,1,0,,16,48,6,8,35,0
2,15:07,4v4,FLA,18,s,3,,,opl,,,,y,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,11,18,3,5,1,0,,16,48,6,8,35,0
2,14:34,5v5,FLA,7,b,18,,,oc,,,,y,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,11,63,18,7,44,1,,18,48,11,6,8,35
2,13:35,5v5,FLA,17,b,36,,,orrr,,,y,,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,17,68,36,33,51,1,,25,51,22,2,28,35
2,11:49,5v4,N.J,8,o,26,13,8,opc,or,oc,,,,,,,,2,1,20400,12/6/2015,N.J,FLA,,,,17,18,33,44,1,0,,14,20,13,26,8,35
2,11:38,5v4,N.J,13,o,26,8,13,orrl,oc,opl,y,y,,,,,,2,1,20400,12/6/2015,N.J,FLA,,,,17,18,33,44,1,0,,14,20,13,26,8,35
2,10:43,5v5,FLA,16,w,11,68,16,orrc,or,nc,y,y,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,11,16,68,5,7,1,,16,21,48,2,28,35
2,9:15,5v5,N.J,48,w,18,11,44,oc,ol,dc,,y,,,,,,2,1,20400,12/6/2015,N.J,FLA,,,,17,48,36,3,51,1,,18,48,11,8,44,35
2,7:57,5v5,FLA,7,w,16,86,,opl,dc,,,,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,16,42,86,7,44,1,,25,48,51,5,6,35
2,7:50,5v5,FLA,3,o,16,,,or,,,,,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,7:17,5v5,FLA,68,b,16,,,oc,,,y,,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,11,16,68,3,5,1,,25,48,51,5,6,35
2,7:01,5v5,FLA,5,o,11,68,3,oelc,ol,ol,y,y,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,11,16,68,3,5,1,,25,48,51,5,6,35
2,3:41,5v5,FLA,3,b,18,,,nr,,,,y,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,21,73,18,3,51,1,,14,20,13,2,28,35
2,3:29,5v5,FLA,18,o,21,51,,oelc,ol,,,,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,21,73,18,3,51,1,,14,20,13,2,28,35
2,2:33,5v5,FLA,48,w,17,,,dc,,,,y,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,17,48,36,33,51,1,,18,11,22,8,44,35
2,2:16,5v5,N.J,11,t,18,,,ol,,,y,,,,,,,1,1,20400,12/6/2015,N.J,FLA,,,,17,48,36,33,51,1,,18,11,22,8,44,35
3,19:19,4v4,FLA,11,b,5,,,ol,,,y,y,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,11,16,5,7,1,0,,14,13,5,6,35,0
3,18:21,4v4,FLA,21,w,18,,,dc,,,,,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,21,18,33,44,51,1,,21,48,20,2,28,35
3,16:25,5v5,FLA,17,o,42,86,,oell,ol,,y,y,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,17,42,86,7,44,1,,11,22,13,5,6,35
3,16:21,5v5,FLA,17,b,42,,,oelc,,,y,y,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,17,42,86,7,44,1,,11,22,13,5,6,35
3,15:29,5v5,FLA,33,w,51,16,33,orrl,ol,or,,,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,16,68,36,33,51,1,,14,18,20,2,28,35
3,15:03,5v5,FLA,3,w,68,51,,oc,dc,,,,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,14:36,5v5,FLA,68,w,16,,,or,,,,,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,16,73,68,3,5,1,,16,21,25,8,44,35
3,14:33,5v5,FLA,3,w,68,,,oc,,,,y,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,16,73,68,3,5,1,,16,21,25,8,44,35
3,14:29,5v5,FLA,73,w,21,,,of,,,,y,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,16,73,68,3,5,1,,16,21,25,8,44,35
3,14:21,5v5,FLA,18,w,44,,,or,,,,y,,,,,,1,35,20400,12/6/2015,N.J,FLA,,,,21,73,18,7,44,1,,16,21,25,5,6,35
3,14:01,5v5,N.J,22,b,18,22,,or,nr,,y,y,,,,,,1,1,20400,12/6/2015,N.J,FLA,,,,21,73,18,7,44,1,,18,11,22,2,28,35
3,13:20,5v5,N.J,28,w,13,,,oelc,,,,,,,,,,1,1,20400,12/6/2015,N.J,FLA,,,,21,73,18,7,44,1,,14,20,13,2,28,35
3,13:16,5v5,N.J,13,w,28,,,orrc,,,y,y,,y,,,,1,1,20400,12/6/2015,N.J,FLA,,,,21,73,18,7,44,1,,14,20,13,2,28,35
3,12:51,5v5,N.J,11,w,48,18,8,nl,dl,dl,,y,,,,,,2,1,20400,12/6/2015,N.J,FLA,,,,42,63,86,33,51,1,,48,11,26,8,44,35
3,11:29,5v4,FLA,5,w,11,16,5,opr,ol,ol,,,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,11,16,68,5,7,1,,16,26,5,6,35,0
3,10:48,5v4,FLA,73,o,51,73,51,oc,opc,ol,,y,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,21,73,18,36,51,1,,18,11,2,28,35,0
3,9:21,5v5,FLA,68,w,11,,,oelc,,,y,y,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,11,16,68,3,44,1,,25,51,22,8,44,35
3,9:09,5v5,FLA,16,o,68,,,ol,,,y,,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,11,16,68,5,7,1,,25,51,22,8,44,35
3,8:38,5v5,N.J,5,w,22,,,opr,,,,,,,,,,2,1,20400,12/6/2015,N.J,FLA,,,,11,16,18,5,7,1,,16,25,22,5,6,35
3,8:18,5v5,FLA,33,w,73,,,opl,,,,,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,73,18,36,33,51,1,,16,21,26,5,6,35
3,7:54,5v5,FLA,18,o,51,18,51,ol,or,oc,,,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,5:59,5v5,FLA,5,w,16,11,,oc,oc,,,y,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,11,16,68,3,5,1,,14,20,13,28,44,35
3,4:41,5v5,FLA,73,o,18,73,,ol,oc,,y,y,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,17,73,18,33,51,1,,18,11,22,2,5,35
3,3:50,5v5,FLA,5,s,3,16,,nl,nf,,,y,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,11,16,68,3,5,1,,14,20,13,5,6,35
3,3:11,5v5,FLA,5,w,16,,,oelc,,,,,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,1:59,6v5,FLA,36,s,5,36,18,ol,or,opr,,,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,11,16,18,68,36,5,,21,11,26,2,28,35
3,1:49,6v5,FLA,36,w,18,11,18,opr,oelr,or,,,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,11,16,18,68,36,5,,21,11,26,2,28,35
3,1:25,6v5,FLA,5,b,11,36,18,oc,dr,dc,y,y,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,11,16,18,68,36,5,,14,20,13,5,6,35
3,1:15,6v5,FLA,5,s,36,68,5,ol,opl,oc,,,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,11,16,18,68,36,5,,14,20,13,5,6,35
3,1:05,6v5,FLA,68,t,36,5,11,ol,or,opr,y,y,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,11,16,18,68,36,5,,14,20,13,5,6,35
3,0:52,5v6,N.J,13,w,14,,,or,,,,,,,20,,,2,,20400,12/6/2015,N.J,FLA,,,,16,18,48,68,36,5,,14,20,13,5,6,35
3,0:20,6v5,FLA,17,w,21,,,nc,,,,y,,,,,,2,35,20400,12/6/2015,N.J,FLA,,,,17,21,73,48,5,7,,21,11,26,6,8,35
1,19:32,5v5,N.J,13,w,14,6,,or,nl,,,,,,,,,0,35,467,12/17/2015,N.J,FLA,35,35,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
