Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Sabres,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
3,15:54,5v5,BUF,46,o,26,,,oelpr,,,,y,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,17,26,44,29,46,31,,28,24,29,2,57,50
3,13:49,5v5,CHI,15,t,4,88,7,oc,or,oc,y,y,,,15,y,,0,31,20483,12/19/2015,BUF,CHI,,,,23,90,88,4,55,31,,15,72,88,4,7,50
3,13:09,5v5,CHI,29,w,65,32,,dc,nr,,,y,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,28,12,22,29,47,31,,65,70,29,32,47,50
3,12:36,5v5,BUF,46,s,15,,,opl,,,,y,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,15,63,9,6,46,31,,11,28,24,2,57,50
3,11:55,5v5,CHI,24,w,2,57,,dl,dr,,,,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,23,90,44,6,46,31,,11,28,24,2,7,50
3,8:46,5v5,BUF,44,b,47,,,nr,,,,y,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,17,26,44,29,47,31,,11,28,24,4,7,50
3,6:25,5v5,CHI,4,w,19,,,of,,,,y,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,15,63,44,6,46,31,,19,81,86,4,7,50
3,6:06,5v5,BUF,29,w,23,88,90,nr,dr,dr,,y,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,23,90,88,29,47,31,,19,81,86,4,7,50
3,5:52,5v5,CHI,7,w,19,,,oc,,,y,y,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,23,90,88,29,47,31,,19,81,86,7,47,50
3,5:10,5v5,BUF,17,w,44,,,dl,,,,y,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,17,26,44,6,46,31,,11,28,24,32,47,50
3,4:15,5v5,BUF,28,w,22,12,,nl,dc,,,y,,,,,,0,50,20483,12/19/2015,BUF,CHI,,,,28,12,22,29,55,31,,15,72,88,2,57,50
3,3:37,5v5,CHI,4,s,81,19,81,opc,ol,ol,,,,,19,y,,0,31,20483,12/19/2015,BUF,CHI,,,,23,90,88,29,47,31,,19,81,86,4,7,50
3,3:20,5v5,BUF,90,w,23,90,29,oelc,ol,dsc,y,y,,y,,,,0,50,20483,12/19/2015,BUF,CHI,,,,23,90,88,4,47,31,,19,81,86,4,7,50
3,2:48,5v5,CHI,29,w,70,57,2,dl,dr,nc,,y,,,,,,1,31,20483,12/19/2015,BUF,CHI,,,,15,63,9,6,46,31,,65,70,29,2,57,50
3,2:21,5v3,CHI,88,w,7,2,7,oc,oc,oc,,,,,,,,1,31,20483,12/19/2015,BUF,CHI,,,,17,90,6,31,0,0,,19,72,88,2,7,50
3,1:51,5v3,CHI,88,o,19,88,7,oelc,or,oc,y,,,,,,,1,31,20483,12/19/2015,BUF,CHI,,,,17,90,6,31,0,0,,19,72,88,2,7,50
3,1:37,5v3,CHI,88,w,72,7,2,oc,oc,oc,y,y,,,,,,1,31,20483,12/19/2015,BUF,CHI,,,,17,90,6,31,0,0,,19,72,88,2,7,50
3,1:15,5v3,CHI,7,o,88,72,2,orrr,oelc,or,y,,,,,,,1,31,20483,12/19/2015,BUF,CHI,,,,17,90,6,31,0,0,,19,72,81,88,2,7
3,0:34,5v3,CHI,88,o,72,2,,orrc,orrr,,y,y,,y,,,,1,31,20483,12/19/2015,BUF,CHI,,,,17,28,46,31,0,0,,19,72,81,88,2,7
4,4:34,4v3,CHI,7,o,88,7,19,or,oc,oc,,,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,17,90,0,0,4,31,,19,72,88,0,7,50
4,4:20,4v3,CHI,88,w,7,72,,oc,ol,,y,,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,17,90,0,0,4,31,,19,72,88,0,7,50
4,4:05,4v3,CHI,72,w,7,72,88,oc,ol,oelr,y,,,,77,,,0,31,20483,12/19/2015,BUF,CHI,,,,17,90,0,0,4,31,,19,72,88,0,7,50
4,3:37,4v3,CHI,88,w,7,2,72,oc,oc,oc,y,y,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,28,6,0,0,55,31,,72,88,2,0,7,50
4,3:28,4v4,CHI,7,o,2,88,,oc,oc,,,,,,,,,0,31,20483,12/19/2015,BUF,CHI,,,,28,6,0,46,55,31,,72,88,0,2,7,50
4,1:57,4v3,BUF,15,w,55,90,,ol,of,,y,y,,,15,y,,0,50,20483,12/19/2015,BUF,CHI,,,,0,15,90,9,55,31,,19,0,0,2,4,50
1,19:20,5v5,BUF,90,w,28,47,,ol,dsc,,,y,,,,,,0,36,20466,12/17/2015,BUF,ANA,,,,23,90,88,4,55,31,,15,10,67,3,45,36
1,19:09,5v5,BUF,55,o,90,28,,opr,or,,,y,,,,,,0,36,20466,12/17/2015,BUF,ANA,,,,23,90,88,4,55,31,,15,10,67,3,45,36
1,19:02,5v5,BUF,55,o,4,15,,or,of,,,y,,,,,,0,36,20466,12/17/2015,BUF,ANA,,,,15,12,9,4,55,31,,7,22,26,42,47,36
1,17:56,5v5,BUF,17,w,46,6,19,dr,nl,nl,,,,,44,,,0,36,20466,12/17/2015,BUF,ANA,,,,17,19,44,29,47,31,,25,29,19,3,4,36
1,17:43,5v5,ANA,3,o,29,,,opl,,,,y,,,,,,0,31,20466,12/17/2015,BUF,ANA,,,,17,19,44,29,47,31,,25,29,19,3,45,36
1,17:25,5v5,BUF,44,w,17,29,,oell,ol,,,y,,,,,,0,36,20466,12/17/2015,BUF,ANA,,,,17,22,44,29,47,31,,15,29,19,3,45,36
1,17:03,5v5,ANA,67,w,47,,,nl,,,,y,,,,,,0,31,20466,12/17/2015,BUF,ANA,,,,28,22,26,29,47,31,,15,10,67,2,47,36
1,16:33,5v5,ANA,15,w,10,,,oelr,,,,,,,,,,0,31,20466,12/17/2015,BUF,ANA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,14:40,5v5,BUF,47,w,15,,,oc,,,,,,,,,,0,36,20466,12/17/2015,BUF,ANA,,,,15,12,9,29,47,31,,25,29,26,2,4,36
1,12:59,5v5,BUF,22,t,28,,,orrl,,,y,,,,,,,0,36,20466,12/17/2015,BUF,ANA,,,,28,22,26,6,46,31,,17,33,46,3,45,36
1,10:29,5v5,ANA,67,w,47,15,,oc,dr,,y,y,,,,,,0,31,20466,12/17/2015,BUF,ANA,,,,23,90,88,4,55,31,,15,10,67,2,47,36
1,10:07,5v5,BUF,28,w,26,,,nl,,,,,,,,,,0,36,20466,12/17/2015,BUF,ANA,,,,28,22,26,6,46,31,,17,33,46,3,4,36
1,9:12,5v5,ANA,26,w,22,7,,or,or,,y,y,,,,,,0,31,20466,12/17/2015,BUF,ANA,,,,15,12,9,29,47,31,,7,22,26,2,45,36
1,8:21,5v5,BUF,19,w,17,,,ol,,,y,y,,,,,,0,36,20466,12/17/2015,BUF,ANA,,,,17,19,44,6,46,31,,25,29,19,45,47,36
1,7:17,5v5,BUF,55,w,90,4,,dc,dl,,,,,,,,,0,36,20466,12/17/2015,BUF,ANA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,6:54,5v5,BUF,6,o,23,88,23,oelpr,oelc,oelr,,,,,,,,0,36,20466,12/17/2015,BUF,ANA,,,,23,90,88,6,46,31,,15,10,67,45,47,36
1,5:40,5v5,ANA,25,w,29,,,orrl,,,y,,,,,,,0,31,20466,12/17/2015,BUF,ANA,,,,17,19,44,29,47,31,,25,29,19,2,47,36
1,4:58,5v5,ANA,46,b,33,2,,oc,dc,,y,y,,,,,,0,31,20466,12/17/2015,BUF,ANA,,,,23,90,88,6,46,31,,17,33,46,4,45,36
1,3:22,5v5,ANA,67,w,2,,,nr,,,,y,,,,,,0,31,20466,12/17/2015,BUF,ANA,,,,15,12,9,29,55,31,,15,10,67,2,47,36
1,2:27,5v5,BUF,28,o,22,,,ol,,,y,,,,,,,0,36,20466,12/17/2015,BUF,ANA,,,,28,22,26,29,47,31,,7,22,26,3,45,36
1,2:20,5v5,BUF,26,w,22,,,ol,,,y,,,,,,,0,36,20466,12/17/2015,BUF,ANA,,,,28,22,26,6,47,31,,7,22,26,3,45,36
1,1:30,5v5,BUF,6,o,44,17,44,oc,oelr,or,y,,,,,,,0,36,20466,12/17/2015,BUF,ANA,,,,17,19,44,6,46,31,,25,29,19,2,4,36
1,1:27,5v5,BUF,44,w,19,,,oelc,,,y,,,,,,,0,36,20466,12/17/2015,BUF,ANA,,,,17,19,44,6,46,31,,25,29,19,2,4,36
1,1:14,5v5,BUF,6,w,17,,,ol,,,y,y,,,,,,0,36,20466,12/17/2015,BUF,ANA,,,,17,19,44,6,46,31,,25,29,19,2,4,36
1,0:34,5v5,ANA,45,w,46,,,opr,,,,y,,,,,,0,31,20466,12/17/2015,BUF,ANA,,,,15,9,22,4,55,31,,17,33,46,45,47,36
1,0:14,5v5,ANA,67,w,47,67,47,nl,dr,dr,,,,,15,,,0,31,20466,12/17/2015,BUF,ANA,,,,15,9,22,4,55,31,,15,33,67,4,45,36
1,0:01,5v4,ANA,10,w,47,57,15,or,opr,of,,y,,,,,,0,31,20466,12/17/2015,BUF,ANA,,,,17,90,4,55,31,0,,15,10,67,4,45,36
2,18:51,5v4,ANA,45,s,15,,,oelpl,,,,y,,,,,,0,31,20466,12/17/2015,BUF,ANA,,,,28,9,6,46,31,0,,15,10,67,4,45,36
2,17:47,5v5,ANA,29,s,25,2,47,or,nl,dl,,y,,,,,,0,31,20466,12/17/2015,BUF,ANA,,,,15,23,9,4,55,31,,22,25,29,2,47,36
2,17:32,5v5,BUF,29,w,47,15,,or,oelpr,,,y,,,,,,0,36,20466,12/17/2015,BUF,ANA,,,,15,23,9,29,47,31,,22,25,29,2,47,36
2,17:24,5v5,BUF,9,t,15,23,,ol,ol,,,y,,y,,,,0,36,20466,12/17/2015,BUF,ANA,,,,15,23,9,29,47,31,,22,25,29,2,47,36
2,16:29,5v5,ANA,67,w,15,47,,nc,dc,,,y,,,,,,1,31,20466,12/17/2015,BUF,ANA,,,,23,90,88,4,55,31,,15,10,67,42,47,36
2,15:51,5v5,ANA,33,w,46,33,4,nc,nr,dsc,,y,,,,,,1,31,20466,12/17/2015,BUF,ANA,,,,15,12,9,6,46,31,,17,33,46,2,4,36
2,15:43,5v5,ANA,46,t,4,2,17,ol,or,or,y,y,,,,,,1,31,20466,12/17/2015,BUF,ANA,,,,15,12,9,6,46,31,,17,33,46,2,4,36
2,14:01,5v5,BUF,26,w,29,26,27,ol,opl,of,,,,,,,,1,36,20466,12/17/2015,BUF,ANA,,,,28,22,26,29,47,31,,7,22,26,2,4,36
2,13:36,5v5,ANA,4,w,22,,,dl,,,,y,,,,,,1,31,20466,12/17/2015,BUF,ANA,,,,28,22,26,29,47,31,,7,22,26,2,4,36
2,13:30,5v5,ANA,46,w,17,,,of,,,y,y,,,,,,1,31,20466,12/17/2015,BUF,ANA,,,,15,12,9,6,46,31,,17,33,46,42,47,36
2,13:25,5v5,ANA,42,w,47,,,ol,,,,,,,,,,1,31,20466,12/17/2015,BUF,ANA,,,,15,12,9,6,46,31,,17,33,46,42,47,36
2,12:14,5v4,BUF,55,s,15,,,opl,,,,y,,,,,,1,36,20466,12/17/2015,BUF,ANA,,,,15,23,90,88,55,31,,17,22,3,45,36,0
2,11:39,5v4,BUF,9,w,12,,,orrr,,,y,,,,,,,1,36,20466,12/17/2015,BUF,ANA,,,,12,9,26,46,47,31,,33,26,2,4,36,0
2,10:45,5v5,ANA,10,w,15,,,of,,,,,,,,,,1,31,20466,12/17/2015,BUF,ANA,,,,28,22,44,47,55,31,,15,10,67,3,45,36
2,8:52,5v5,ANA,22,o,26,4,,ol,dc,,,y,,,,,,1,31,20466,12/17/2015,BUF,ANA,,,,15,12,9,29,47,31,,7,22,26,2,4,36
2,8:30,5v5,ANA,46,o,33,,,ol,,,y,,,,,,,1,31,20466,12/17/2015,BUF,ANA,,,,15,28,12,29,47,31,,17,33,46,3,45,36
2,8:28,5v5,ANA,33,w,17,,,oell,,,y,y,,,,,,1,31,20466,12/17/2015,BUF,ANA,,,,15,28,12,29,47,31,,17,33,46,3,45,36
2,8:18,5v5,ANA,45,s,46,,,oc,,,,y,,,,,,1,31,20466,12/17/2015,BUF,ANA,,,,15,28,12,29,47,31,,17,33,46,3,45,36
2,7:13,5v5,ANA,45,s,25,,,ol,,,,,,,,,,1,31,20466,12/17/2015,BUF,ANA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,6:49,5v5,BUF,44,o,17,,,oelc,,,y,y,,,,,,1,36,20466,12/17/2015,BUF,ANA,,,,17,19,44,29,47,31,,25,29,19,3,45,36
2,6:41,5v5,BUF,17,o,19,,,oell,,,y,,,,,,,1,36,20466,12/17/2015,BUF,ANA,,,,17,19,44,29,47,31,,25,29,19,3,45,36
2,6:25,5v5,BUF,29,o,19,44,17,oelrrc,or,or,y,y,,y,,,,1,36,20466,12/17/2015,BUF,ANA,,,,17,19,44,29,47,31,,25,29,19,3,45,36
2,4:30,5v5,ANA,46,w,15,4,,nc,dc,,y,y,,,,,,2,31,20466,12/17/2015,BUF,ANA,,,,23,90,88,29,55,31,,15,10,46,2,4,36
2,3:08,5v4,BUF,90,w,15,55,15,orrl,oc,oc,y,y,3 on 2,,,,,2,36,20466,12/17/2015,BUF,ANA,,,,15,23,90,88,55,31,,22,33,42,47,36,0
2,2:59,5v4,BUF,55,o,90,88,90,or,oc,or,,y,,,,,,2,36,20466,12/17/2015,BUF,ANA,,,,15,23,90,88,55,31,,22,33,42,47,36,0
2,1:54,5v5,BUF,9,w,29,47,9,orrr,ol,oelpl,y,y,,,,,,2,36,20466,12/17/2015,BUF,ANA,,,,12,9,26,47,55,31,,15,17,26,3,45,36
2,0:44,5v5,ANA,33,w,15,42,,nc,nr,,,y,,,,,,2,31,20466,12/17/2015,BUF,ANA,,,,23,90,44,4,55,31,,15,17,33,2,4,36
3,19:19,5v4,ANA,15,s,45,4,45,oc,ol,or,y,,,,,,,2,31,20466,12/17/2015,BUF,ANA,,,,17,90,4,55,31,0,,15,10,46,4,45,36
3,17:52,5v5,ANA,47,b,67,47,,nc,dl,,y,y,,,,,,2,31,20466,12/17/2015,BUF,ANA,,,,15,23,88,4,55,31,,7,67,26,4,47,36
3,16:46,5v4,ANA,2,w,47,17,,ol,of,,,,,,,,,2,31,20466,12/17/2015,BUF,ANA,,,,17,90,6,46,31,0,,17,67,19,2,47,36
3,15:43,5v4,ANA,45,s,46,,,ol,,,,,,,,,,2,31,20466,12/17/2015,BUF,ANA,,,,28,9,47,55,31,0,,15,10,46,4,45,36
3,15:01,5v4,ANA,15,o,4,15,10,oc,ol,oc,,y,,,10,y,,2,31,20466,12/17/2015,BUF,ANA,,,,28,12,47,55,31,0,,15,10,26,4,45,36
3,15:01,5v4,ANA,26,r,,,,,,,,y,,,,,,2,31,20466,12/17/2015,BUF,ANA,,,,28,12,47,55,31,0,,15,10,26,4,45,36
3,13:42,5v5,ANA,17,w,19,47,,or,nc,,y,,,,,,,2,31,20466,12/17/2015,BUF,ANA,,,,90,22,44,29,47,31,,17,33,19,3,47,36
3,12:51,5v5,ANA,33,w,17,19,44,or,oell,ol,y,,,,,,,2,31,20466,12/17/2015,BUF,ANA,,,,15,12,9,29,47,31,,17,33,19,3,45,36
3,11:54,5v5,ANA,46,w,10,46,,nr,nc,,y,y,,,,,,2,31,20466,12/17/2015,BUF,ANA,,,,28,22,26,4,55,31,,15,10,46,2,4,36
3,10:40,5v5,ANA,47,w,25,,,ol,,,,y,,,,,,2,31,20466,12/17/2015,BUF,ANA,,,,23,90,88,6,46,31,,7,25,67,42,47,36
3,10:12,5v5,ANA,33,s,17,42,47,oc,dc,dl,,y,,,17,y,,2,31,20466,12/17/2015,BUF,ANA,,,,17,19,44,29,47,31,,17,33,19,42,47,36
3,9:07,5v5,ANA,10,w,3,45,,dsl,dr,,y,,,,,,,2,31,20466,12/17/2015,BUF,ANA,,,,15,12,9,4,55,31,,15,10,46,2,4,36
3,8:51,5v5,BUF,9,w,15,9,,ol,oell,,y,,,,,,,2,36,20466,12/17/2015,BUF,ANA,,,,15,12,9,4,55,31,,15,10,46,2,4,36
3,7:45,5v5,ANA,33,w,19,,,nc,,,,y,,,,,,2,31,20466,12/17/2015,BUF,ANA,,,,23,90,88,6,46,31,,17,33,19,3,45,36
3,7:18,5v5,ANA,3,w,19,,,opl,,,,,,,,,,2,31,20466,12/17/2015,BUF,ANA,,,,23,90,88,29,47,31,,17,33,19,3,45,36
3,6:15,5v5,BUF,4,o,23,,,oelpc,,,,,,,,,,2,36,20466,12/17/2015,BUF,ANA,,,,23,90,88,4,55,31,,15,10,46,42,47,36
3,3:53,5v5,BUF,88,w,15,,,dsr,,,,,,,,,,3,36,20466,12/17/2015,BUF,ANA,,,,15,23,90,88,47,31,,22,26,42,47,36,0
3,3:04,6v5,ANA,22,t,7,2,,or,nr,,y,,,,22,y,,3,31,20466,12/17/2015,BUF,ANA,,,,12,9,26,44,46,31,,7,22,2,47,36,0
3,2:55,6v5,ANA,4,w,45,,,or,,,,,,,,,,3,31,20466,12/17/2015,BUF,ANA,,,,23,28,90,4,55,31,,15,17,10,46,4,45
3,1:48,6v5,ANA,45,w,10,,,or,,,,y,,,,,,3,31,20466,12/17/2015,BUF,ANA,,,,15,12,9,6,46,31,,15,10,67,46,4,45
1,19:03,5v5,BUF,47,s,15,,,opr,,,,y,,,,,,0,35,20453,12/15/2015,BUF,N.J,35,35,,15,9,26,29,47,35,,48,51,26,5,6,35
1,18:58,5v5,BUF,15,w,26,,,opc,,,y,,,,,,,0,35,20453,12/15/2015,BUF,N.J,31,1,,15,9,26,29,47,35,,48,51,26,5,6,35
1,18:05,5v5,BUF,22,w,46,,,dsc,,,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,17,12,22,6,46,35,,64,11,22,7,8,35
1,17:56,5v5,N.J,64,s,22,7,,dr,dc,,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,17,12,22,6,46,35,,64,11,22,2,28,35
1,17:11,5v5,N.J,28,t,6,16,,ol,oelpc,,y,y,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,17,19,44,4,55,35,,9,16,21,6,28,35
1,17:03,5v5,N.J,16,o,6,21,,orrl,oelc,,y,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,17,19,44,4,55,35,,9,16,21,5,6,35
1,16:09,5v5,N.J,20,w,14,6,5,dl,dl,dc,,y,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,23,90,88,29,47,35,,51,20,13,7,8,35
1,13:41,5v5,BUF,17,w,47,,,nr,,,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,17,19,44,29,47,35,,14,20,13,7,8,35
1,12:41,5v5,BUF,26,w,90,46,,nc,dc,,,y,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,90,9,26,6,46,35,,48,51,26,2,6,35
1,11:40,5v5,BUF,55,s,90,55,,opr,or,,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,23,90,88,4,55,35,,14,20,13,2,28,35
1,10:16,5v5,BUF,9,o,12,,,ol,,,y,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,15,12,9,6,46,35,,48,51,26,7,8,35
1,9:42,5v5,BUF,28,w,12,22,,or,nl,,y,y,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,28,12,22,4,55,35,,64,11,22,2,28,35
1,9:30,5v5,N.J,22,s,2,22,11,nc,dr,dc,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,28,12,22,4,55,35,,11,22,13,2,5,35
1,7:37,5v5,N.J,2,w,48,,,opl,,,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,15,9,26,29,47,35,,48,51,26,2,28,35
1,6:52,5v5,N.J,20,w,7,,,dc,,,,y,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,28,12,22,4,55,35,,14,20,13,7,8,35
1,4:23,5v5,BUF,23,w,90,,,nc,,,,y,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,23,90,88,29,47,35,,9,14,20,7,8,35
1,4:02,5v5,N.J,9,t,6,14,9,oc,opl,ol,y,y,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,15,9,26,4,55,35,,9,14,20,5,6,35
1,3:26,5v5,N.J,11,w,21,,,nc,,,,y,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,28,12,22,29,47,35,,21,64,11,2,28,35
1,3:03,5v5,BUF,23,w,90,88,90,oelc,ol,dsl,y,y,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,23,90,88,4,55,35,,14,20,13,2,28,35
1,2:59,5v5,BUF,4,s,90,,,opl,,,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,23,90,88,4,55,35,,14,20,13,2,28,35
1,2:01,5v5,N.J,9,w,6,16,21,oelpr,oelpc,oc,y,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,15,9,26,6,46,35,,9,16,21,5,6,35
1,0:22,5v4,N.J,21,o,8,16,51,oc,opr,oelc,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,28,12,29,47,35,0,,16,21,51,22,8,35
2,17:38,5v5,N.J,48,t,8,26,8,or,opr,or,y,y,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,28,12,22,6,46,35,,48,51,26,7,8,35
2,17:23,5v5,BUF,22,w,28,46,,nc,dc,,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,28,12,22,6,46,35,,64,11,22,5,6,35
2,17:21,5v5,BUF,17,w,19,,,of,,,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,28,12,22,6,46,35,,64,11,22,5,6,35
2,16:10,5v5,BUF,23,w,4,90,55,nl,dc,dr,,y,,,23,,,0,35,20453,12/15/2015,BUF,N.J,,,,23,90,88,4,55,35,,14,20,13,2,28,35
2,15:40,5v5,BUF,9,w,15,,,nc,,,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,15,9,26,6,46,35,,9,16,21,5,6,35
2,15:02,5v4,N.J,13,w,14,,,nr,,,,y,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,15,12,9,6,46,35,,14,20,13,5,8,35
2,14:52,5v5,BUF,9,w,15,,,oc,,,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,15,12,9,6,46,35,,14,20,13,7,8,35
2,14:41,5v5,BUF,28,w,15,,,oc,,,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,15,28,12,4,55,35,,14,20,13,7,8,35
2,14:26,5v5,BUF,22,w,55,,,dsr,,,,y,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,28,12,22,4,55,35,,14,48,13,7,8,35
2,12:33,4v5,N.J,16,w,11,,,oc,,,y,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,23,90,12,88,55,35,,16,11,2,8,35,0
2,11:59,5v4,BUF,90,b,12,23,,or,nr,,y,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,90,12,26,47,55,35,,9,11,2,8,35,0
2,11:47,5v4,BUF,15,w,90,,,oc,,,y,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,90,12,26,47,55,35,,9,11,2,8,35,0
2,9:05,5v4,BUF,23,w,90,55,,nc,dc,,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,23,90,12,88,55,35,,20,13,5,6,35,0
2,7:05,5v5,BUF,47,s,28,,,opr,,,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,28,22,44,29,47,35,,48,51,26,2,28,35
2,6:18,5v5,N.J,8,w,7,22,11,ol,opl,ol,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,19,28,22,29,47,35,,64,11,22,7,8,35
2,5:40,5v5,N.J,5,o,16,,,opr,,,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,17,19,12,29,47,35,,9,16,21,5,6,35
2,5:30,5v5,BUF,9,w,15,4,,nl,dl,,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,15,9,26,4,55,35,,9,16,21,7,8,35
2,5:15,5v5,N.J,9,w,21,,,dr,,,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,15,9,26,4,55,35,,9,16,21,7,8,35
2,4:06,5v5,BUF,28,w,12,46,,dr,dr,,,y,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,28,12,22,6,46,35,,48,51,26,2,28,35
2,3:38,5v5,BUF,9,w,47,29,28,dc,dr,dc,,y,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,9,22,26,29,47,35,,64,11,22,7,8,35
2,3:27,5v5,N.J,22,w,64,22,8,orrr,nl,dl,y,y,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,15,9,26,29,47,35,,64,11,22,7,8,35
2,3:14,5v5,N.J,8,w,64,11,,opl,ol,,,,,,,,,0,35,20453,12/15/2015,BUF,N.J,,,,15,9,26,29,47,35,,64,11,22,7,8,35
2,2:36,5v5,N.J,13,o,14,5,6,ol,dsc,dc,,y,,,20,y,y,0,35,20453,12/15/2015,BUF,N.J,,,,15,90,9,29,47,35,,14,20,13,5,6,35
2,1:56,5v5,N.J,5,w,9,,,opr,,,,y,,,,,,-1,35,20453,12/15/2015,BUF,N.J,,,,23,90,88,4,55,35,,9,16,21,5,6,35
2,1:41,5v5,BUF,90,w,23,88,55,oc,oc,dsl,y,y,,,,,,-1,35,20453,12/15/2015,BUF,N.J,,,,23,90,88,4,55,35,,21,51,26,2,28,35
2,0:30,5v5,N.J,8,w,20,,,opr,,,,y,,,,,,-1,35,20453,12/15/2015,BUF,N.J,,,,28,12,22,46,55,35,,14,20,13,7,8,35
3,18:49,5v5,N.J,9,w,21,,,oc,,,y,,,,,,,-1,35,20453,12/15/2015,BUF,N.J,,,,15,9,26,29,47,35,,9,16,21,2,28,35
