NameCode,Name,Pos,home,G,A1,A2,P,iHSC,iSC,iCF,C+/-,F+/-,G+/-,CF,FF,ZSO,ZSD,AB,FO_W,FO_L,HIT,HIT-,PN,PN-,TOI,CF60,CA60,CP60,FF60,FA60,FP60,SF60,SA60,BK,AB,MS,SH,SF,SA,GF,GA,FF,FA,CF,CA,SCF,SCA,GameID
draisle95,Leon.Draisaitl,CL,1,0,0,0,0,2,3,6,6,5,1,18,10,9,5,0,7,9,0,0,0,0,14.7,73.3,48.9,122.2,40.7,20.4,61.1,32.6,20.4,3,0,2,1,8,5,1,0,10,5,18,12,8,10,20668
faynema87,Mark.Fayne,D,1,1,0,0,1,0,0,3,5,3,1,18,11,10,5,3,0,0,1,4,0,0,16.4,66,47.7,113.7,40.3,29.3,69.7,40.3,29.3,0,3,0,2,11,8,1,0,11,8,18,13,9,7,20668
sekeran86,Andrej.Sekera,D,1,0,0,0,0,0,2,7,4,2,1,21,13,11,8,2,0,0,0,2,0,0,19.6,64.3,52,116.3,39.8,33.7,73.5,36.7,33.7,5,2,0,2,12,11,1,0,13,11,21,17,12,7,20668
poulibe86,Benoit.Pouliot,L,1,0,0,0,0,0,1,2,4,2,0,15,10,6,5,0,0,1,0,0,0,0,11.7,77,56.5,133.4,51.3,41.1,92.4,41.1,35.9,0,0,0,2,8,7,0,0,10,8,15,11,6,5,20668
hallxta91,Taylor.Hall,L,1,0,1,0,1,0,2,3,4,1,1,19,12,9,1,0,1,1,0,5,0,0,15.7,72.8,57.5,130.3,46,42.2,88.1,38.3,38.3,0,0,0,3,10,10,1,0,12,11,19,15,10,11,20668
nugenry93,Ryan.Nugent-Hopkins,C,1,0,0,0,0,2,3,3,2,-1,0,19,13,6,2,0,9,4,2,2,2,0,15.6,72.9,65.2,138.1,49.9,53.7,103.6,42.2,49.9,0,0,0,3,11,13,0,0,13,14,19,17,9,7,20668
landean91,Anton.Lander,C,1,0,0,0,0,0,1,3,2,2,-1,8,6,1,4,0,1,5,4,0,0,0,7.9,60.6,45.5,106.1,45.5,30.3,75.8,37.9,22.7,1,0,1,1,5,3,0,1,6,4,8,6,3,1,20668
korpila86,Lauri.Korpikoski,LR,1,0,0,0,0,0,0,1,2,5,-1,11,8,2,7,1,0,0,1,1,0,0,8.7,76.2,62.3,138.5,55.4,20.8,76.2,48.5,20.8,0,1,0,1,7,3,0,1,8,3,11,9,4,2,20668
eberljo90,Jordan.Eberle,R,1,0,0,0,0,0,4,5,2,1,0,17,11,6,5,2,0,0,0,0,0,0,13.7,74.3,65.5,139.8,48.1,43.7,91.7,39.3,35,2,2,0,3,9,8,0,0,11,10,17,15,7,6,20668
pakarii91,Iiro.Pakarinen,RL,1,0,0,0,0,0,1,2,-4,-3,0,7,5,2,4,1,0,0,1,0,0,0,8.4,50,78.5,128.4,35.7,57.1,92.8,35.7,57.1,1,1,0,1,5,8,0,0,5,8,7,11,4,6,20668
schulju90,Justin.Schultz,D,1,0,0,0,0,0,0,0,-6,-7,0,11,5,10,3,3,0,0,1,3,0,0,12.5,52.7,81.5,134.2,24,57.5,81.5,19.2,47.9,0,3,0,0,4,10,0,0,5,12,11,17,1,10,20668
bennesa96,Sam.Bennett,C,0,1,0,0,1,2,3,6,2,2,0,17,13,6,11,0,0,2,1,1,0,0,15.2,66.9,59,126,51.2,43.3,94.5,47.2,35.4,2,0,0,3,12,9,1,1,13,11,17,15,10,6,20668
monahse94,Sean.Monahan,C,0,0,0,0,0,0,4,5,1,-3,0,18,8,6,6,0,8,7,1,0,0,0,12.2,88.6,83.7,172.2,39.4,54.1,93.5,39.4,49.2,2,0,0,3,8,10,0,0,8,11,18,17,7,9,20668
backlmi89,Mikael.Backlund,C,0,0,1,0,1,0,2,3,0,-1,0,16,12,7,11,0,8,13,4,3,0,0,15.3,62.8,62.8,125.7,47.1,51.1,98.2,43.2,39.3,1,0,0,2,11,10,1,1,12,13,16,16,10,7,20668
gaudrjo93,Johnny.Gaudreau,L,0,0,0,0,0,0,1,5,-1,-5,0,16,7,6,6,0,0,0,0,1,0,0,11.8,81.6,86.7,168.4,35.7,61.2,97,35.7,56.1,4,0,0,1,7,11,0,0,7,12,16,17,6,9,20668
frolimi88,Michael.Frolik,R,0,0,0,1,1,2,4,5,-1,-2,0,15,11,7,11,0,0,0,1,1,0,0,16.1,56.1,59.8,115.9,41.1,48.6,89.7,41.1,37.4,1,0,0,4,11,10,1,1,11,13,15,16,9,7,20668
broditj90,T.J..Brodie,D,0,0,0,0,0,1,1,2,-1,-2,-1,19,13,7,10,3,0,0,0,0,0,1,20.3,56.1,59,115.1,38.4,44.3,82.7,35.4,35.4,0,3,0,2,12,12,0,1,13,15,19,20,10,10,20668
ferlami92,Micheal.Ferland,L,0,0,0,0,0,0,0,1,-2,-6,0,17,8,7,6,1,0,1,3,0,0,0,12.8,79.6,88.9,168.5,37.5,65.5,103,37.5,56.2,0,1,0,1,8,12,0,0,8,14,17,19,7,11,20668
giordma83,Mark.Giordano,D,0,0,0,0,0,0,0,2,-4,-4,-1,15,10,6,10,1,0,0,0,1,0,2,17.8,50.7,64.2,114.8,33.8,47.3,81.1,33.8,40.5,1,1,0,1,10,12,0,1,10,14,15,19,7,9,20668
stajama83,Matt.Stajan,C,0,0,0,0,0,0,0,1,-5,-1,0,6,5,1,4,1,0,4,2,0,0,0,11.5,31.3,57.3,88.6,26.1,31.3,57.3,20.9,31.3,0,1,1,0,4,6,0,0,5,6,6,11,2,3,20668
engelde82,Deryk.Engelland,DR,0,0,0,0,0,0,0,1,-5,-5,1,5,2,4,3,0,0,0,3,2,0,0,10.7,28.1,56.1,84.2,11.2,39.3,50.5,11.2,39.3,1,0,0,0,2,7,1,0,2,7,5,10,2,3,20668
joorijo90,Josh.Jooris,CR,0,0,0,0,0,0,1,3,-6,-2,0,5,4,1,4,1,2,1,0,1,1,0,10.8,27.8,61.2,89,22.3,33.4,55.6,16.7,33.4,1,1,0,2,3,6,0,0,4,6,5,11,1,3,20668
bollibr87,Brandon.Bollig,L,0,0,0,0,0,0,1,1,-6,-3,0,4,3,1,4,0,0,0,6,1,0,0,10.7,22.4,56,78.4,16.8,33.6,50.4,11.2,33.6,0,0,0,1,2,6,0,0,3,6,4,10,2,2,20668
hamildo93,Dougie.Hamilton,D,0,0,0,0,0,0,1,2,-8,-2,0,17,10,5,11,4,0,0,3,0,0,0,17.3,59,86.8,145.9,34.7,41.7,76.4,31.3,34.7,1,4,1,0,9,10,0,0,10,12,17,25,8,11,20668
widemde83,Dennis.Wideman,D,0,0,0,0,0,0,0,1,-9,-8,1,5,2,6,3,2,0,0,0,5,0,0,13,23.1,64.7,87.7,9.2,46.2,55.4,9.2,46.2,1,2,0,0,2,10,1,0,2,10,5,14,1,6,20668
russekr87,Kris.Russell,D,0,0,0,0,0,0,1,2,-11,-5,0,21,13,8,11,8,0,0,0,1,0,0,22.8,55.3,84.3,139.7,34.3,47.4,81.7,29,39.5,1,8,0,1,11,15,0,0,13,18,21,32,10,15,20668
jonesda84,David.Jones,R,0,0,0,0,0,0,0,0,-11,-4,0,5,3,4,3,0,0,0,4,0,0,0,13.2,22.7,72.7,95.4,13.6,31.8,45.4,9.1,27.3,0,0,0,0,2,6,0,0,3,7,5,16,3,8,20668
raymoma85,Mason.Raymond,RL,0,0,0,0,0,0,0,1,-12,-6,0,3,1,4,3,0,0,0,0,0,0,0,10.8,16.6,83.2,99.8,5.5,38.8,44.4,5.5,33.3,0,0,0,1,1,6,0,0,1,7,3,15,0,7,20668
granlma93,Markus.Granlund,C,0,0,0,0,0,0,0,0,-16,-8,0,1,0,4,3,1,6,6,1,3,0,0,12.4,4.9,82.5,87.3,0,38.8,38.8,0,34,0,1,0,0,0,7,0,0,0,8,1,17,0,9,20668
hillejo82,Jonas.Hiller,G,0,0,0,0,0,0,0,0,-19,-13,0,41,25,18,24,0,0,0,0,0,0,0,50.9,48.3,70.7,119,29.5,44.8,74.3,27.1,38.9,0,0,0,0,23,33,1,1,25,38,41,60,19,27,20668
backsni87,Nicklas.Backstrom,C,1,1,0,0,1,2,2,2,9,6,0,21,14,3,4,1,6,8,0,2,0,0,16.7,75.6,43.2,118.8,50.4,28.8,79.2,36,21.6,0,1,0,1,10,6,1,1,14,8,21,12,11,5,20322
ovechal85,Alex.Ovechkin,LR,1,0,0,0,0,3,4,7,8,6,0,21,14,3,4,1,0,0,4,1,0,1,17.3,72.7,45,117.6,48.4,27.7,76.1,34.6,20.8,3,1,0,4,10,6,1,1,14,8,21,13,11,5,20322
orlovdm91,Dmitry.Orlov,D,1,1,0,1,2,0,0,6,7,7,2,15,12,3,2,0,0,0,0,1,0,0,16.4,54.8,29.2,84.1,43.9,18.3,62.1,32.9,7.3,0,0,1,4,9,2,2,0,12,5,15,8,5,3,20322
schmina91,Nate.Schmidt,D,1,0,1,0,1,2,3,5,4,3,2,21,17,3,6,1,0,0,0,1,0,0,18.9,66.5,53.8,120.3,53.8,44.3,98.2,41.2,34.8,2,1,1,2,13,11,2,0,17,14,21,17,11,12,20322
oshietj86,T.J..Oshie,LR,1,0,0,0,0,2,2,4,4,3,0,16,11,3,4,0,0,0,0,2,0,0,14.8,64.6,48.5,113.1,44.4,32.3,76.8,36.4,24.2,2,0,0,2,9,6,1,1,11,8,16,12,7,5,20322
lattami91,Michael.Latta,C,1,0,0,0,0,1,3,3,4,5,-1,11,11,2,3,0,1,6,1,2,0,0,9.3,70.8,45.1,115.9,70.8,38.6,109.5,51.5,25.8,0,0,0,3,8,4,0,1,11,6,11,7,7,5,20322
chornta87,Taylor.Chorney,D,1,0,0,0,0,0,0,1,4,5,1,12,10,3,3,3,0,0,1,1,0,0,14.6,49.2,32.8,82,41,20.5,61.5,28.7,8.2,0,3,1,0,7,2,1,0,10,5,12,8,4,4,20322
laichbr83,Brooks.Laich,C,1,0,0,0,0,1,3,3,3,5,-1,11,11,2,3,0,1,0,0,1,0,0,9.8,67.1,48.8,115.9,67.1,36.6,103.7,48.8,24.4,0,0,2,1,8,4,0,1,11,6,11,8,7,5,20322
holtbbr89,Braden.Holtby,G,1,0,0,0,0,0,0,0,3,7,2,48,38,11,12,0,0,0,0,0,0,0,50.7,56.9,53.3,110.1,45,36.7,81.7,32,24.9,0,0,0,0,27,21,4,2,38,31,48,45,26,22,20322
wilsoto94,Tom.Wilson,R,1,0,0,0,0,1,1,1,1,4,-1,11,11,2,4,1,0,0,4,1,0,1,10.4,63.3,57.6,120.9,63.3,40.3,103.6,46,23,0,1,0,1,8,4,0,1,11,7,11,10,7,5,20322
williju81,Justin.Williams,R,1,1,0,0,1,1,3,4,-1,0,3,16,13,4,3,1,0,0,1,1,0,0,13.6,70.6,75,145.7,57.4,57.4,114.8,39.7,39.7,1,1,1,1,9,9,3,0,13,13,16,17,11,11,20322
carlsjo90,John.Carlson,D,1,0,1,0,1,0,1,4,-1,-1,1,16,13,3,6,1,0,0,1,1,0,0,18.2,52.7,55.9,108.6,42.8,46.1,88.8,29.6,36.2,0,1,2,2,9,11,1,0,13,14,16,17,9,12,20322
burakan95,Andre.Burakovsky,CL,1,0,0,0,0,0,1,2,-1,0,0,5,3,2,1,0,1,0,2,1,0,0,11.8,25.4,30.5,56,15.3,15.3,30.5,5.1,10.2,0,0,2,0,1,2,0,0,3,3,5,6,1,1,20322
niskama86,Matt.Niskanen,D,1,0,0,0,0,0,0,0,-3,1,-1,17,13,5,3,3,0,0,5,3,0,0,17.1,59.8,70.3,130.1,45.7,42.2,87.9,31.7,28.1,0,3,0,0,9,8,1,2,13,12,17,20,12,6,20322
chimeja79,Jason.Chimera,L,1,0,0,0,0,0,0,0,-4,-1,0,4,3,2,1,0,0,0,2,0,1,0,11,21.8,43.5,65.3,16.3,21.8,38.1,5.4,16.3,0,0,0,0,1,3,0,0,3,4,4,8,1,1,20322
beaglja85,Jay.Beagle,RC,1,0,0,0,0,0,0,1,-4,-1,0,4,3,2,2,0,4,2,0,1,0,0,10.8,22.1,44.3,66.4,16.6,22.1,38.7,5.5,11.1,0,0,0,1,1,2,0,0,3,4,4,8,1,1,20322
kuzneev92,Evgeny.Kuznetsov,C,1,1,1,1,3,1,2,2,-5,-3,3,12,10,4,3,1,7,9,0,0,0,0,13.3,54,76.5,130.4,45,58.5,103.4,36,40.5,1,1,0,0,8,9,3,0,10,13,12,17,7,11,20322
johanma90,Marcus.Johansson,C,1,0,1,1,2,0,1,1,-5,-3,3,12,10,4,4,0,0,0,0,2,0,0,13.1,54.8,77.7,132.5,45.7,59.4,105.1,36.5,36.5,0,0,1,0,8,8,3,0,10,13,12,17,7,11,20322
alzneka88,Karl.Alzner,D,1,0,0,0,0,0,0,2,-5,-1,-1,15,11,5,4,1,0,0,2,3,0,0,15.8,56.8,75.7,132.6,41.7,45.4,87.1,26.5,30.3,1,1,0,1,7,8,1,2,11,12,15,20,11,7,20322
ehlerni96,Nikolaj.Ehlers,L,0,0,0,0,0,0,0,2,7,3,-1,13,7,4,3,1,0,0,0,3,0,0,11.6,67,30.9,98,36.1,20.6,56.7,20.6,5.2,2,1,0,0,4,1,0,1,7,4,13,6,5,3,20322
burmial91,Alex.Burmistrov,CR,0,0,0,0,0,0,1,1,6,3,-1,13,8,4,3,0,2,5,0,0,0,0,12.1,64.6,34.8,99.4,39.8,24.9,64.6,24.9,9.9,0,0,0,1,5,2,0,1,8,5,13,7,6,4,20322
thorbch83,Chris.Thorburn,LR,0,0,0,0,0,2,3,5,5,3,-2,12,7,4,3,1,3,1,3,0,0,0,12.2,59.2,34.5,93.7,34.5,19.7,54.2,19.7,9.9,2,1,1,2,4,2,0,2,7,4,12,7,5,3,20322
enstrto84,Tobias.Enstrom,D,0,0,0,1,1,0,1,2,5,-1,1,21,14,7,4,0,0,0,2,1,0,1,18,69.9,53.3,123.2,46.6,49.9,96.5,39.9,36.6,1,0,0,1,12,11,2,1,14,15,21,16,10,8,20322
laddxan85,Andrew.Ladd,L,0,1,1,0,2,2,4,7,1,-3,2,15,10,5,4,0,0,0,2,0,1,0,14.6,61.8,57.7,119.5,41.2,53.6,94.8,33,41.2,2,0,1,3,8,10,2,0,10,13,15,14,7,8,20322
wheelbl86,Blake.Wheeler,R,0,0,1,0,1,0,1,4,0,-2,1,14,10,5,4,0,0,0,0,1,0,0,13.8,60.9,60.9,121.8,43.5,52.2,95.7,34.8,34.8,1,0,1,2,8,8,2,1,10,12,14,14,7,8,20322
troubja94,Jacob.Trouba,D,0,0,0,0,0,0,1,1,0,-1,-1,16,10,3,2,1,0,0,1,1,0,0,17.2,55.8,55.8,111.7,34.9,38.4,73.3,17.5,27.9,0,1,0,1,5,8,0,1,10,11,16,16,8,10,20322
myersty90,Tyler.Myers,D,0,1,0,0,1,0,1,3,0,-3,1,20,13,7,4,0,0,0,3,2,0,0,19.8,60.5,60.5,121,39.3,48.4,87.7,33.3,33.3,2,0,0,0,11,11,2,1,13,16,20,20,9,9,20322
stuarma84,Mark.Stuart,D,0,0,0,0,0,0,0,3,-2,-3,-1,9,4,1,1,3,0,0,1,1,0,0,9.7,55.5,67.9,123.4,24.7,43.2,67.9,18.5,37,2,3,1,0,3,6,0,1,4,7,9,11,4,8,20322
coppxan94,Andrew.Copp,C,0,0,0,0,0,1,1,1,-2,-3,0,7,6,2,2,0,5,2,1,1,0,0,9.8,43.1,55.4,98.5,36.9,55.4,92.3,24.6,43.1,0,0,0,1,4,7,0,0,6,9,7,9,4,5,20322
pelusan89,Anthony.Peluso,R,0,0,0,0,0,0,0,1,-3,-4,0,7,6,2,2,0,0,0,2,4,0,0,10.6,39.6,56.5,96.1,33.9,56.5,90.4,22.6,45.2,0,0,0,1,4,8,0,0,6,10,7,10,4,6,20322
littlbr87,Bryan.Little,C,0,0,0,1,1,0,0,0,-3,-5,1,14,10,5,4,1,11,4,1,1,0,0,14.8,56.7,68.9,125.6,40.5,60.8,101.3,32.4,44.6,0,1,0,0,8,11,2,1,10,15,14,17,7,10,20322
hutchmi90,Michael.Hutchinson,G,0,0,0,0,0,0,0,0,-3,-7,-2,45,31,12,11,0,0,0,0,0,0,0,50.7,53.3,56.9,110.1,36.7,45,81.7,24.9,32,0,0,0,0,21,27,2,4,31,38,45,48,22,26,20322
scheima93,Mark.Scheifele,C,0,0,0,0,0,1,2,3,-4,-2,-2,11,7,1,2,1,4,8,0,2,0,0,13.8,47.7,65,112.6,30.3,39,69.3,17.3,30.3,0,1,1,2,4,7,0,2,7,9,11,15,5,7,20322
perrema88,Mathieu.Perreault,CL,0,0,0,0,0,0,1,2,-4,-2,-2,11,8,1,2,0,0,0,0,1,0,0,12.9,51.2,69.9,121.1,37.3,46.6,83.8,23.3,32.6,1,0,0,1,5,7,0,2,8,10,11,15,6,8,20322
pardyad84,Adam.Pardy,D,0,0,0,0,0,0,0,2,-4,-4,-2,8,7,2,5,0,0,0,1,0,0,0,14.4,33.4,50.1,83.5,29.2,45.9,75.2,16.7,33.4,0,0,1,1,4,8,0,2,7,11,8,12,4,6,20322
lowryad93,Adam.Lowry,LC,0,0,0,0,0,0,3,3,-5,-5,0,7,6,2,2,0,0,0,3,1,0,0,11.2,37.4,64.1,101.5,32,58.8,90.8,21.4,42.7,1,0,1,1,4,8,0,0,6,11,7,12,4,7,20322
byfugdu85,Dustin.Byfuglien,D,0,0,0,0,0,0,1,2,-5,-2,-2,16,14,4,6,2,0,0,3,2,1,0,22.2,43.3,56.8,100.2,37.9,43.3,81.2,18.9,27.1,0,2,2,0,7,10,0,2,14,16,16,21,9,11,20322
staffdr85,Drew.Stafford,RC,0,0,0,0,0,1,2,3,-7,-4,-2,11,8,1,2,0,0,0,1,2,0,0,14.6,45.2,73.9,119,32.8,49.3,82.1,20.5,41,0,0,1,2,5,10,0,2,8,12,11,18,6,9,20322
hutchmi90,Michael.Hutchinson,G,1,0,0,0,0,0,0,0,7,7,-2,25,20,10,7,0,0,0,0,0,0,0,24.8,60.5,43.6,104.1,48.4,31.5,79.9,26.6,26.6,0,0,0,0,11,11,0,2,20,13,25,18,11,8,20814
thorbch83,Chris.Thorburn,LR,1,0,0,0,0,0,0,0,6,6,0,7,6,3,2,0,0,0,1,1,0,0,5.5,77.1,11,88.1,66.1,0,66.1,22,0,0,0,0,0,2,0,0,0,6,0,7,1,3,0,20814
littlbr87,Bryan.Little,C,1,1,0,0,1,1,1,3,6,5,-1,17,14,7,4,0,10,7,1,0,0,0,12.1,84.3,54.5,138.8,69.4,44.6,114,44.6,39.7,2,0,0,0,9,8,1,2,14,9,17,11,9,5,20814
wheelbl86,Blake.Wheeler,R,1,0,1,0,1,1,3,3,5,4,-1,16,13,7,4,0,0,0,1,1,0,0,12.3,77.8,53.5,131.4,63.2,43.8,107,38.9,34.1,0,0,1,2,8,7,1,2,13,9,16,11,8,4,20814
byfugdu85,Dustin.Byfuglien,D,1,0,0,1,1,1,2,6,5,3,-1,19,14,6,5,0,0,0,2,1,1,0,17.9,63.8,47,110.8,47,36.9,83.9,33.6,23.5,4,0,0,2,10,7,1,2,14,11,19,14,13,7,20814
staffdr85,Drew.Stafford,RC,1,0,0,0,0,1,1,3,3,3,-2,14,11,3,5,0,0,0,0,0,0,0,11.8,71,55.8,126.8,55.8,40.6,96.3,40.6,40.6,1,0,0,2,8,8,0,2,11,8,14,11,6,5,20814
chiarbe91,Ben.Chiarot,D,1,0,0,0,0,0,0,2,3,5,-1,18,14,3,7,1,0,0,1,2,0,0,14.9,72.3,60.2,132.5,56.2,36.1,92.4,28.1,36.1,0,1,2,0,7,9,1,2,14,9,18,15,6,7,20814
myersty90,Tyler.Myers,D,1,0,0,0,0,0,0,1,2,2,-1,13,9,2,5,2,0,0,0,1,0,1,13.5,57.7,48.8,106.5,40,31.1,71,17.8,31.1,1,2,0,0,4,7,0,1,9,7,13,11,2,5,20814
laddxan85,Andrew.Ladd,L,1,0,0,0,0,1,2,3,2,3,0,13,9,4,3,1,0,0,1,1,0,0,12.2,64.1,54.2,118.3,44.4,29.6,73.9,29.6,19.7,0,1,1,2,6,4,1,1,9,6,13,11,9,5,20814
burmial91,Alex.Burmistrov,CR,1,0,0,0,0,0,1,1,2,3,0,7,6,3,2,0,0,0,0,1,0,0,6.3,66.4,47.4,113.8,56.9,28.5,85.4,28.5,28.5,0,0,1,0,3,3,0,0,6,3,7,5,3,2,20814
troubja94,Jacob.Trouba,D,1,0,0,0,0,0,1,5,1,4,-2,18,15,10,4,3,0,0,1,0,0,0,15,71.9,67.9,139.8,59.9,44,103.9,32,40,0,3,3,2,8,10,0,2,15,11,18,17,8,6,20814
stuarma84,Mark.Stuart,D,1,0,0,0,0,0,1,5,1,2,-2,10,9,8,2,1,0,0,1,4,0,0,9.3,64.7,58.2,122.9,58.2,45.3,103.5,32.3,45.3,1,1,1,3,5,7,0,2,9,7,10,9,2,5,20814
perrema88,Mathieu.Perreault,CL,1,0,0,0,0,0,2,3,1,1,-2,16,12,3,5,1,0,0,0,0,0,0,12.5,77,72.2,149.2,57.8,52.9,110.7,43.3,48.1,0,1,0,3,9,10,0,2,12,11,16,15,7,8,20814
lowryad93,Adam.Lowry,LC,1,0,0,0,0,0,0,0,1,3,-1,9,6,4,3,0,4,5,3,1,0,0,11.2,48.4,43,91.5,32.3,16.1,48.4,10.8,10.8,0,0,0,0,2,2,0,1,6,3,9,8,4,3,20814
helleco93,Connor.Hellebuyck,G,1,0,0,0,0,0,0,0,1,3,-2,21,16,7,7,0,0,0,0,0,0,0,17.6,71.5,68.1,139.5,54.4,44.2,98.7,34,37.4,0,0,0,0,10,11,1,3,16,13,21,20,10,9,20814
enstrto84,Tobias.Enstrom,D,1,0,0,0,0,0,0,1,1,2,-1,10,8,5,5,0,0,0,0,2,0,0,13.6,44.2,39.8,83.9,35.3,26.5,61.8,22.1,13.3,1,0,0,0,5,3,0,1,8,6,10,9,7,3,20814
ehlerni96,Nikolaj.Ehlers,L,1,0,0,0,0,0,2,4,1,1,-2,13,11,7,4,1,0,0,0,0,0,1,12.8,61,56.3,117.3,51.6,46.9,98.5,28.1,37.5,0,1,3,1,6,8,0,2,11,10,13,12,5,5,20814
coppxan94,Andrew.Copp,C,1,0,0,0,0,1,1,2,1,3,0,5,5,3,2,0,5,1,1,0,0,0,5.6,53.7,43,96.7,53.7,21.5,75.2,21.5,21.5,0,0,1,1,2,2,0,0,5,2,5,4,2,1,20814
scheima93,Mark.Scheifele,C,1,0,0,0,0,0,2,2,0,-1,-2,15,11,3,5,1,6,8,1,1,0,0,13.6,66.2,66.2,132.4,48.6,53,101.5,35.3,44.1,0,1,1,1,8,10,0,2,11,12,15,15,6,8,20814
armiajo93,Joel.Armia,R,1,0,0,0,0,1,2,2,-1,1,-1,10,7,4,3,1,0,0,2,2,0,0,12.1,49.5,54.5,104,34.7,29.7,64.4,14.9,24.8,0,1,1,1,3,5,0,1,7,6,10,11,5,6,20814
charazd77,Zdeno.Chara,D,0,0,0,1,1,0,0,2,7,4,4,21,14,7,9,0,0,0,1,1,0,0,14.9,84.8,56.5,141.3,56.5,40.4,96.9,48.4,20.2,1,0,0,1,12,5,4,0,14,10,21,14,10,8,20814
marchbr88,Brad.Marchand,L,0,1,1,1,3,1,2,3,6,3,3,13,10,5,6,0,0,0,0,0,0,0,12,65.1,35,100.1,50.1,35,85.1,45.1,20,0,0,0,2,9,4,3,0,10,7,13,7,6,5,20814
connobr92,Brett.Connolly,R,0,0,2,1,3,1,1,2,6,3,3,12,9,5,6,0,0,0,2,0,0,0,10,72.1,36,108.1,54,36,90.1,48,30,0,0,1,1,8,5,3,0,9,6,12,6,5,3,20814
trotmza90,Zach.Trotman,D,0,0,0,0,0,1,1,2,5,2,3,19,12,8,7,0,0,0,1,3,0,0,14.8,76.9,56.7,133.6,48.6,40.5,89.1,40.5,16.2,1,0,0,1,10,4,3,0,12,10,19,14,8,8,20814
bergepa85,Patrice.Bergeron,C,0,2,0,0,2,2,2,4,3,1,3,8,6,4,7,0,7,10,0,0,0,0,8.6,55.9,34.9,90.8,41.9,34.9,76.8,41.9,27.9,1,0,0,1,6,4,3,0,6,5,8,5,4,3,20814
pastrda96,David.Pastrnak,RL,0,1,0,0,1,2,3,5,2,-1,1,15,9,4,1,0,0,0,1,0,0,0,11.6,77.9,67.5,145.3,46.7,51.9,98.6,41.5,20.8,1,0,0,3,8,4,1,0,9,10,15,13,6,5,20814
talboma84,Max.Talbot,C,0,0,0,0,0,1,2,4,1,0,0,9,6,2,3,0,3,4,0,1,0,0,9.2,58.8,52.3,111.1,39.2,39.2,78.4,26.1,19.6,2,0,0,2,4,3,0,0,6,6,9,8,4,5,20814
belesma88,Matt.Beleskey,L,0,0,0,0,0,1,2,3,1,-1,1,12,7,4,1,0,0,0,2,2,0,0,9.7,74,67.9,141.9,43.2,49.4,92.5,43.2,18.5,2,0,0,1,7,3,1,0,7,8,12,11,6,3,20814
krejcda86,David.Krejci,C,0,0,1,0,1,0,1,2,-1,-3,1,17,10,4,1,2,5,3,0,0,1,0,13.3,76.8,81.4,158.2,45.2,58.8,104,36.2,27.1,1,2,1,0,8,6,1,0,10,13,17,18,7,8,20814
randety91,Tyler.Randell,R,0,0,0,0,0,0,0,0,-4,-3,0,3,2,1,3,2,0,0,2,0,0,0,7.4,24.4,56.8,81.2,16.2,40.6,56.8,16.2,8.1,0,2,0,0,2,1,0,0,2,5,3,7,2,2,20814
rinalza90,Zac.Rinaldo,LR,0,0,0,0,0,0,0,0,-5,-5,0,3,1,1,4,0,0,0,2,2,0,0,7.8,23.1,61.5,84.5,7.7,46.1,53.8,7.7,23.1,0,0,0,0,1,3,0,0,1,6,3,8,1,3,20814
milleke87,Kevan.Miller,D,0,0,0,0,0,0,0,1,-5,-3,2,11,10,1,6,1,0,0,1,1,0,0,12.5,52.8,76.8,129.6,48,62.4,110.4,43.2,43.2,0,1,1,0,9,9,2,0,10,13,11,16,8,7,20814
seidede81,Dennis.Seidenberg,D,0,0,0,0,0,1,1,2,-7,-6,0,11,7,4,5,2,0,0,2,0,0,0,17.4,38,62.1,100.1,24.2,44.9,69,20.7,27.6,1,2,0,1,6,8,1,1,7,13,11,18,4,6,20814
krugxto91,Torey.Krug,D,0,0,0,0,0,0,0,3,-7,-8,0,10,7,3,4,0,0,0,0,0,0,0,12.3,48.9,83.2,132.1,34.2,73.4,107.6,29.3,44,1,0,0,2,6,9,0,0,7,15,10,17,4,8,20814
raskxtu87,Tuukka.Rask,G,0,0,0,0,0,0,0,0,-8,-10,4,38,26,14,17,0,0,0,0,0,0,0,42.4,53.7,65.1,118.8,36.8,50.9,87.7,31.1,29.7,0,0,0,0,22,21,5,1,26,36,38,46,17,21,20814
morrojo92,Joe.Morrow,D,0,0,0,0,0,0,0,1,-9,-9,-1,4,2,5,3,0,0,0,1,3,0,0,12.8,18.8,61.1,79.8,9.4,51.7,61.1,4.7,32.9,0,0,0,1,1,7,0,1,2,11,4,13,0,5,20814
erikslo85,Loui.Eriksson,RL,0,1,0,0,1,1,1,3,-10,-7,0,10,8,4,6,2,0,0,1,0,0,1,13,46.3,92.6,138.9,37,69.5,106.5,23.2,50.9,1,2,1,0,5,11,1,1,8,15,10,20,4,10,20814
hayesji89,Jimmy.Hayes,R,0,0,1,0,1,1,1,1,-11,-8,0,6,5,4,7,0,1,1,2,1,0,0,12.9,27.8,78.9,106.7,23.2,60.3,83.5,18.6,41.8,0,0,0,1,4,9,1,1,5,13,6,17,3,8,20814
spoonry92,Ryan.Spooner,CL,0,0,0,0,0,0,0,0,-12,-9,0,6,5,4,6,1,5,7,0,2,1,0,12.1,29.7,89.1,118.8,24.8,69.3,94.1,19.8,49.5,0,1,0,0,4,10,1,1,5,14,6,18,3,8,20814
